,입찰명,발주기관코드,발주기관,4종_Pick,4종_Remove,7종_Pick,7종_Remove
135,16-해-항공전진기지 광전송장치 제조 납품,SCQ,제9911부대,제조,,"장치, 항공",
136,00부대 무정전전원장비 제조설치,MDC,제1363부대,"제조, 제조설치",,장비,
137,지능형 CCTV 제조설치,MDS,제3707부대,"제조, 제조설치",,CCTV,
138,'16년 오리콘 사격통제장치 부품류 (제조),EGG,유도무기계약팀 (구:19.09.16),제조,,장치,
139,16-해-중계소 CCTV 제조설치,UMM,국군재정관리단,"제조, 제조설치",,CCTV,
140,16-해-기계실 CCTV 제조설치,UMM,국군재정관리단,"제조, 제조설치",,CCTV,
141,16-해-기계실(00부대) CCTV 제조설치,UMM,국군재정관리단,"제조, 제조설치",,CCTV,
142,16-본-육-9 호이스트크레인 제조설치,UMM,국군재정관리단,"제조, 제조설치",,크레인,
143,열상 장비(TAS-970K) 회로카드조립체 제조(물품),LCF,육군군수사령부,제조,,장비,
144,TA-512K(A) 전화기 스위치등 2항목 구매(물품),LCF,육군군수사령부,스위치,,전화기,
145,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,함포,
146,"밸브 조립체,차단용(76미리함포 부품)",EGC,함정계약팀 (구:19.09.16),밸브,,함포,
147,케이블류(K-1 전차),EGF,기동화력계약팀 (구:19.09.16),케이블,,전차,
148,무인감시장비 제조설치,LCG,육군본부,"제조, 제조설치",,"감시장비, 장비",
149,무인감시장비 제조설치,LCG,육군본부,"제조, 제조설치",,"감시장비, 장비",
150,무인감시장비 제조설치,LCG,육군본부,"제조, 제조설치",,"감시장비, 장비",
151,"연결기, 배기 파이프용 등 7항목 구매(궤도)",LCF,육군군수사령부,파이프,,연결기,
152,항공부속 핸들 조립체 등 5항목 제조,LCF,육군군수사령부,제조,,항공,
153,항공부속 덮개 조립체 등 7항목 제조(물품),LCF,육군군수사령부,제조,,항공,
154,전차 주간표적지 3종 제조,UMM,국군재정관리단,제조,,전차,
155,밸브류(궤도장비용),EGF,기동화력계약팀 (구:19.09.16),밸브,,장비,
156,기계실 이전 무정전전원장치(UPS)제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
157,"덮개,차량구성품용 등 4항목 제조(궤도)",LCF,육군군수사령부,제조,,차량,
158,16-해-변전실 CCTV 제조설치,UMM,국군재정관리단,"제조, 제조설치",,CCTV,
159,16-해-변전실 비상발전기 제조설치,UMM,국군재정관리단,"제조, 제조설치",,발전기,
160,전원공급기 등 5항목 제조(특무),LCF,육군군수사령부,제조,,공급기,
161,"포가,기관총용 등 43항목 제조(총포)",LCF,육군군수사령부,제조,,기관총,
162,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),케이블,,전차,
163,케이블 조립체류(K1전차),EGF,기동화력계약팀 (구:19.09.16),케이블,,전차,
164,항공부속 브라켓 등 2항목 제조(물품),LCF,육군군수사령부,제조,,항공,
165,대테러 권총벨트 등 3항목 제조(물자),LCF,육군군수사령부,제조,,권총,
166,대테러 권총벨트 등 3항목 제조(물자),LCF,육군군수사령부,제조,,권총,
167,연결기 등 16항목 제조(기장),LCF,육군군수사령부,제조,,연결기,
168,"접속장치, 통신장비용 케이블",EGH,지휘정찰계약팀 (구:19.09.16),케이블,,"장비, 장치, 통신장비",
169,13-본-국대-01 00학교이전 송풍기 제조설치,UMM,국군재정관리단,"제조, 제조설치",,송풍기,
170,16-해-기계실 광전송장치 제조 납품,UMM,국군재정관리단,제조,,장치,
171,16-해-중계소 광전송장치 제조 납품,UMM,국군재정관리단,제조,,장치,
172,00부대 CCTV 제조설치(16-47),LGT,제2307부대,"제조, 제조설치",,CCTV,
173,00부대 디젤발전기 제조납품(16-43),LGT,제2307부대,제조,,발전기,
174,00아파트 신축 CCTV 제조설치(16-28),LGT,제2307부대,"신축, 아파트, 제조, 제조설치",,CCTV,
175,고각장치 등 3항목 제조(특무),LCF,육군군수사령부,제조,,장치,
176,차량밸브류,EHA,일반장비계약팀 (구:19.09.16),밸브,,차량,
177,00부대 수배전반 전력제어장치 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
178,"완충기,직접작동식 등 2항목 제조(생산능력)(궤도)",LCF,육군군수사령부,제조,,완충기,
179,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,발전기,
180,00부대 관급자재(발전기) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,발전기,
181,화재진압장비 제조구매,LHN,제7보병사단,제조,,장비,
182,화재진압장비 제조구매,LHN,제7보병사단,제조,,장비,
183,풀 트레일러 제조,HCF,공군군수사령부,제조,,트레일러,
184,풀 트레일러 제조,HCF,공군군수사령부,제조,,트레일러,
185,풀 트레일러 제조,HCF,공군군수사령부,제조,,트레일러,
186,항공기 케이블 조립체 등 2항목 제조,LCF,육군군수사령부,"제조, 케이블",,항공,
187,케이블조립체(전술통신체계용),EHB,통신장비계약팀 (구:19.09.16),케이블,,"전술통신체계, 통신체계",
188,잠수함용 회전주파수 변환기 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,잠수함,
189,디젤발전기 500KW 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,발전기,
190,통신장비용 포장대 등 3항목 제조(물품),LCF,육군군수사령부,제조,,"장비, 통신장비",
191,"스위치,압력식(K-1전차용)",EGF,기동화력계약팀 (구:19.09.16),스위치,,전차,
192,'16년  판매장비(냉장고/냉동고) 제조,UMM,국군재정관리단,제조,,장비,
193,의무장비(순수물제조기)구매,MDG,국군의무사령부,제조,,장비,
194,산불진화장비(고압펌프 등 9종 set) 구매,LPG,제5보병사단,펌프,,장비,
195,권총벨트집 등 4종 제조구매,LCG,육군본부,제조,,권총,
196,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
197,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
198,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
199,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
200,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
201,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
202,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
203,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
204,케이블/배선장치류,EGF,기동화력계약팀 (구:19.09.16),케이블,,장치,
205,'16년 VoIP 교환기용 자동안내장치 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장치,
206,'16년 VoIP 교환기용 음성동보장치 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장치,
207,"펌프장치,유압식,동력구동식 등 2항목 구매(기장)",LCF,육군군수사령부,펌프,,장치,
208,구내통신장비 케이블조립체 등 6항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,"장비, 통신장비",
209,항공기 린스시설 관급자재 수배전반,HDL,공군제16전투비행단,시설,,항공,
210,개인 상용정보통신장비 보관함 제조,UMM,국군재정관리단,제조,,"장비, 통신장비",
211,마이크로 스위치상자 47EA,SCF,해군군수사령부,스위치,,마이크,
212,위성장비 케이블조립체 등 4항목 제조(물품),LCF,육군군수사령부,"제조, 케이블",,장비,
213,RAPCON 통신통제장비 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장비,
214,무선기동 영상전송장비 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,"기동, 장비",
215,휴대용 영상전송장비 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장비,
216,안테나 부수장비 제작자재 제조/구매,MDS,제3707부대,제조,,장비,
217,(16-030)기타일반장비획득(전동카트),HDM,공군제17전투비행단,타일,,"일반장비, 장비",
218,이동형 발전기 제조설치,UMM,국군재정관리단,"제조, 제조설치",,발전기,
219,항공기 유도차 제조,UMM,국군재정관리단,제조,,항공,
220,00학교 이전 무정전전원장치(UPS) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장치,
221,사격장 방송장비시스템 제조설치,UMM,국군재정관리단,"제조, 제조설치",,"방송, 시스템, 장비",
222,기동형 고성능 확성기 제조납품,UMM,국군재정관리단,제조,,기동,
223,배선장치 등 42항목 제조,LCF,육군군수사령부,제조,,장치,
224,제어 장치 판넬 등 10종 제조,HCF,공군군수사령부,"제조, 판넬",,장치,
225,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
226,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
227,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
228,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
229,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
230,전차축소사격 소총거치대 등 3종 제조,UMM,국군재정관리단,제조,,"소총, 전차",
231,"좌석,차량용 등 4항목 제조(궤도)",LCF,육군군수사령부,제조,,차량,
232,13-본-국대-01 00학교 이전 자동소화장치 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장치,
233,전기-전자식 장비용 시험대 제조,UMM,국군재정관리단,제조,,장비,
234,저탐레이더 스위치등32종구매,LDH,육군종합정비창,스위치,,레이더,
235,궤도차량승무원용 배낭 등 4종 제조,UMM,국군재정관리단,제조,,차량,
236,"16-F-003, 압축기 유니트 제조 납품",UMM,국군재정관리단,제조,,압축기,
237,"연결기 조립체,전기용 등 46항목 제조(기장)",LCF,육군군수사령부,제조,,연결기,
238,13-본-국대-01 00학교 이전사업 송풍기 제조설치,UMM,국군재정관리단,"제조, 제조설치",,송풍기,
239,연구소 회의실 AV시스템 제조설치 납품,MDN,국군화생방방호사령부,"제조, 제조설치",,시스템,
240,전화기용 케이블 등 22종 구매,UMM,국군재정관리단,케이블,,전화기,
241,간성아파트 건립 발전기 제조납품,LHP,제22보병사단,"아파트, 제조",,발전기,
242,간성아파트 건립 전관방송 제조납품,LHP,제22보병사단,"아파트, 제조",,방송,
243,14-본-육-10 00지역 아파트 CCTV 제조설치,UMM,국군재정관리단,"아파트, 제조, 제조설치",,CCTV,
244,방송용 시스템 제조설치,UMM,국군재정관리단,"제조, 제조설치",,"방송, 시스템",
245,16년 무정전전원장치(UPS) 제조설치,UMM,국군재정관리단,"제조, 제조설치",,장치,
246,항공작전녹음기 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,항공,
247,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
248,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
249,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
250,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
251,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
252,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
253,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
254,밸브류(함정용),EGC,함정계약팀 (구:19.09.16),밸브,,함정,
255,식기소독기 등 15종 제조,UMM,국군재정관리단,제조,,소독기,
256,00아파트 엘리베이터 제조설치,UMM,국군재정관리단,"아파트, 제조, 제조설치",,엘리베이터,
257,구내방송장치 제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,"방송, 장치",
258,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
259,대형 콘크리트절단기 구매,UMM,국군재정관리단,콘크리트,,절단기,
260,16-잠수함 전투복 제조납품,UMM,국군재정관리단,제조,,잠수함,
261,13-본-국대-01 00학교이전 공기조화기 제조설치,UMM,국군재정관리단,"제조, 제조설치",,조화기,
262,누전차단기 등 예방자재 29품목 구매,HCQ,공군제5공중기동비행단,차단기,,전차,
263,굴삭기 파이프 등 281항목 구매(기장),LCF,육군군수사령부,파이프,,굴삭기,
264,디젤발전기 400KW 제조설치,UMM,국군재정관리단,"제조, 제조설치",,발전기,
265,계룡대 비상용발전기 제조설치 납품,UMM,국군재정관리단,"제조, 제조설치",,발전기,
266,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
267,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
268,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
269,UPS(무정전전원장치)제조 설치,UMM,국군재정관리단,"제조, 제조 설치",,장치,
270,간부숙소 시스템화장실 제조 설치납품,LNR,수도기계화보병사단,"제조, 제조 설치",,시스템,
271,관사 신축 엘리베이터 제조설치(17-295),LGT,제2307부대,"신축, 제조, 제조설치",,엘리베이터,
272,00지역 주거시설 관급자재 CCTV 제조설치,UMM,국군재정관리단,"시설, 제조, 제조설치",,CCTV,
273,00지역 주거시설 관급자재(발전기) 제조설치,UMM,국군재정관리단,"시설, 제조, 제조설치",,발전기,
274,K55A1 자주포 사업 크레인 제조 설치,LPC,제25보병사단,"제조, 제조 설치",,"자주포, 크레인",
275,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,"제조, 제조설치",,CCTV,
276,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,"제조, 제조설치",,CCTV,
277,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,"제조, 제조설치",,CCTV,
278,군단주둔지/통신소 경계용 CCTV 제조설치,LHK,제2군단,"제조, 제조설치",,CCTV,
279,00포병대대 신축 화상회의시스템 구매설치,UMM,국군재정관리단,신축,,시스템,
280,상가시설 지브크레인 제조 설치,UMM,국군재정관리단,"시설, 제조, 제조 설치",,크레인,
281,00사단 본청 신축 전관방송 제조설치,UMM,국군재정관리단,"신축, 제조, 제조설치",,방송,
282,00군단 차기다련장 신축 CCTV 제조설치,UMM,국군재정관리단,"신축, 제조, 제조설치",,CCTV,
283,755포병 차기다련장 호이스트크레인 제조설치,LHK,제2군단,"제조, 제조설치",,크레인,
284,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
285,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
286,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
287,OO단 울타리 감지센서 노후교체,MDR,제9965부대,울타리,,센서,
