,입찰명,발주기관코드,발주기관,2종_Pick,2종_Remove,5종_Pick,5종_Remove
40,지뢰제거작전 재료비(비소모품) 구매(20-정작-06),LRC,제7862부대,소모품,,지뢰,
41,지뢰제거작전 자산취득물품 구매(31사단),LKT,제1989부대,물품,,지뢰,
42,지뢰제거작전 장비ㆍ물품 구매,LKD,제32보병사단,물품,,지뢰,
43,지뢰제거작전 물품구매,LMH,제7군단,물품,,지뢰,
44,지뢰제거작전 물품구매(158),LPN,수도군단,물품,,지뢰,
45,지뢰제거작전 물품구매(155),LPN,수도군단,물품,,지뢰,
46,지뢰제거작전 재료비(소모품) 구매(20-정작-01),LRC,제7862부대,소모품,,지뢰,
47,20년 지뢰제거작전 물품 구매(가전제품),LKT,제1989부대,물품,,지뢰,
48,21년 지뢰제거작전 비품 및 재료 구매,LKT,제1989부대,비품,,지뢰,
49,21년 LED 연습용 조명지뢰,EBB,지상공통전력운영계약팀,조명,,지뢰,
50,[21-C4(1)]IP 스피드 돔 카메라 등 18종,LMK,제6보병사단,카메라,,C4,
51,지뢰제거중대 작전요원 숙영시설 컨테이너 설치,HDP,공군제19전투비행단,컨테이너,,지뢰,
52,21-국-00사 C4I네트워크 장비 구매,UMM,국군재정관리단,네트워크,,C4,
53,(216115-E)지뢰보호의 제조,UMM,국군재정관리단,보호의,,지뢰,
54,지뢰보호헬멧 등 2항목 구매(피복물자),LCF,육군군수사령부,피복,,지뢰,
55,탄두회수통 등 388종 구매 납품,SFL,제3283부대,수통,,탄두,
56,105밀리 연습예광탄 목상자,EBB,지상공통전력운영계약팀,상자,,예광탄,
57,00부대 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
58,지뢰보호헬멧 1항목 구매(피복물자),LCF,육군군수사령부,피복,,지뢰,
59,대인지뢰 KM16목상자 등 3개 품목 제조,LDG,육군 탄약지원사령부,상자,,"대인지뢰, 지뢰",
60,22년 LED 연습용 조명지뢰,EBB,지상공통전력운영계약팀,조명,,지뢰,
61,(226083-D)지뢰보호의 등 2종 제조,UMM,국군재정관리단,보호의,,지뢰,
62,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
63,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
64,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
65,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
66,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
67,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
68,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
69,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
70,00지역 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
71,[22-C4(1)]22년 신병교육 재료 구매,LMK,제6보병사단,교육,,C4,
72,(236365-C) 지뢰보호의 등 2항목 제조,UMM,국군재정관리단,보호의,,지뢰,
73,[23-C45(1)]더좋은병영식당(7-2)취사기구 구매계약,LMK,제6보병사단,취사기구,,C4,
74,[23-C47(1)]더좋은 병영식당 취사기구 구매계약,LMK,제6보병사단,취사기구,,C4,
75,[23-C46(1)]더좋은병영식당(7여단본부) 취사기구 구매,LMK,제6보병사단,취사기구,,C4,
76,[23-C44(1)]더좋은병영식당(2-3)취사기구 구매계약,LMK,제6보병사단,취사기구,,C4,
77,23년 LED 연습용 조명지뢰,EBB,지상공통전력운영계약팀,조명,,지뢰,
78,지뢰보호헬멧 1항목 구매(피복),LCF,육군군수사령부,피복,,지뢰,
79,(D109) 00부대 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
80,(D056) 24년 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
81,(D052) 00부대 지뢰제거작전 물품 구매,LDA,지상작전사령부,물품,,지뢰,
