,입찰명,발주기관,낙찰자(상호)
11951,후반기 부대비품(통신장비) 및 통신운영물품 구매사업,제9965부대,티엠에스(TMS)
11984,복사용지 등 349종 구매,해군제3함대사령부,진원산업
12053,복사용지 등 149종,해군본부,주식회사 에스제이상사
12111,복사용지 등 257종 구매,해군제3함대사령부,동서종합상사
12167,"홍보물품(머그컵) 3,500개",해군본부,씨엠갤러리
12243,'17년 풋살경기장 인조잔디 제조설치,제22보병사단,주식회사 필드글로벌
12252,인쇄용지(CD포함)2종,국방출판지원단,주식회사 케이제이
12260,복사용지 A4 330박스 구매,제9911부대,엠디（M．D）실업
12308,종교비품(성찬상 등) 구매 설치,국방대학교,하나유통
12312,육군 군사기밀 차단 인쇄용지 구매,국군재정관리단,(주)신한
12328,00부대 등 4개소 풋살장 인조잔디 제조설치,제1보병사단,주식회사 대운그린매트
12392,복사용지 등 89종,해군교육사령부,참조은
12454,더블에이 복사용지 A4 등 838종,제5738부대,일월종합상사
12535,공병대대 풋살경기장 인조잔디 제조설치 납품,제1862부대,주식회사 앙투카에스엘
12540,00부대 병영식당 취사기구 구매사업,국군지휘통신사령부,투알엘 (2RL)
12555,홍보물품(주물모형 2종),해군본부,주식회사 에이치티씨
12558,풋살장 인조잔디 등 3종 설치납품(4개소),제25보병사단,주식회사 베노
12568,복사용지 등 861종,해군군수사령부,에이스유통
12611,'17년 후반기 행정소모품(복사용지)구매,제9965부대,(주)애니서플라이
12682,인쇄용지(CD포함)6종 구매,국방출판지원단,제이유통
12686,17년 상용무전기 구매사업,국군지휘통신사령부,(주)장수커뮤니케이션즈
12724,복사용지 A3 등 81종 구매,제9911부대,주식회사 경성이엔씨
12806,복사용지 등 107종,해군본부,씨엠(주)
12842,복사용지 등 등 237종 구매,제8385부대,영동문구센타
12866,17-00부대 근거리전산망 교체사업(리스물건),국군재정관리단,송암시스콤 주식회사
12879,복사용지 등 958품목,제9691부대,유정인베스트
12888,홍보물품(블루투스 키보드) 300개,해군본부,지 오 스
12918,00부대 풋살경기장 인조잔디 제조설치,제1862부대,주식회사베스트필드
12950,"홍보물품(손수건) 2,600개",해군본부,지 오 스
13003,전산운영용품(프린트 잉크) 구매,4284부대,씨지에스아이티(주)
13027,주전산기 교체 사업,국군재정관리단,신아시스템 주식회사
13161,17년 개인정보보호 솔루션 구축용 서버 구매설치,국군재정관리단,주식회사 엔미디어솔루션
13286,17년 정보화교육장 교체사업,국군재정관리단,주식회사 코어인프라
13305,복사용지 등 8품목,제9691부대,주식회사 티모스기술
13371,인쇄재료(용지 및 CD)7종 구매,국방출판지원단,무릉도원
13488,노트북 교체 구매사업,국군재정관리단,(주) 한성
13492,17년 PC(중소) 도입사업,국군재정관리단,(주)다컴시스템
13494,17-2차 복지기금 일반구매 체육용품 구매 계약,국군의무사령부,(주)도원씨앤씨
13578,17년 취사기구 구매사업,국군지휘통신사령부,주식회사우정상사
13642,복사용지 등 15품목,제9181부대,주식회사 가온산업
13749,전반기 전산운영용품 구매(잉크 토너),제3707부대,주연ICT
13919,회전용 열영상카메라 등 2품목 구매,제9227부대,인켈정보통신 주식회사
13942,00대대 풋살경기장 인조잔디 제조설치 납품,수도군단,주식회사 스포테크
13947,프린터잉크 등 9종,제20전투비행단,부광종합상사
13997,스마트예비군훈련장 네트워크망구축 설치납품,제6128부대,株式會社 錦湖이.티.시
14007,복사용지 등 335종 구매,해군제3함대사령부,마이크로트렌드
14068,17년 훈련소모품 구매사업,국군지휘통신사령부,디에이치산업
14087,17-127 K8600 프린터 잉크 등 24종,공군사관학교,제우스
14210,창조축소형 장비도입(네트워크 장비)사업,국군재정관리단,株式會社 錦湖이.티.시
14255,17년 프린터 도입사업,국군재정관리단,주식회사 하스죤
14256,17년 모니터 도입사업,국군재정관리단,주식회사 콤텍정보통신
14260,풋살장 신축 인조잔디 및 충진재 제조설치납품,육군종합군수학교,주식회사 베노
14347,홍보물품(미니선풍기 등 2종) 구매,제8385부대,우리테크
14372,창조축소형 장비도입(주 전산기)사업,국군재정관리단,(주)명신시스템
14373,창조축소형 장비도입(일체형PC)사업,국군재정관리단,주식회사 유니와이드
14410,"정보통신장비(PC, 모니터) 구매사업",국군재정관리단,주식회사 에이텍
14417,도서 나미야 잡화점의 기적 등 37품목 구매,제9227부대,코리아 상사
14422,복사용지 등 63품목,제9181부대,클릭바이 엠알오
14424,복사용지 등 276종,해군본부,세계로상사
14733,17-6차 일반의무비품(전기밥솥 등 3건) 구매,국군의무사령부,주식회사 이음
14735,17-6차 일반의무비품(전기이발기 등 2건) 구매,국군의무사령부,주식회사 더블유제이 물산
14758,군특수피복장구류(예복계급장(장교)외 54종) 제조납품,국방부계룡대근무지원단,주식회사 전우밀리터리
14777,국내 도서류 546종 구매,국방대학교,더블에이치
14784,주전산장비 서버 교체(설치) 사업,국군재정관리단,(주)스마트비전
14813,복사용지 등 431종 구매,해군사관학교,효원
14819,00단 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,주식회사 베노
14828,00단 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,주식회사 베노
14829,00대 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,필드마스터 주식회사
14841,프린터 잉크 등 67종,제5738부대,인켈정보통신 주식회사
14900,17-B-열영상카메라(CCTV) 제조 설치,국군재정관리단,보은전자방송통신(주)
14955,국외 도서류 122종 구매,국방대학교,케이엔피 트레이드
14998,17년 전반기 PC 도입사업(일반),국군재정관리단,삼성전자 주식회사
15007,17년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)컴트리
15012,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),예지산업
15029,복사용지등 366종 구매,해군사관학교,대하종합상사
15062,풋살경지장 인조잔디 제조설치 납품,수도방위사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
15068,풋살경지장 인조잔디 제조설치 납품,수도방위사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
15081,17년 사무자동화장비(프린터) 도입사업,국군재정관리단,주식회사 에스디시스템
15085,17년 사무자동화장비(노트북) 도입사업(리스물건),국군재정관리단,주식회사 넥스파시스템
15090,`17년 풋살경기장 5개소 인조잔디 제조설치,제9보병사단사령부,주식회사 위즈스포츠
15101,홍보물품(머니클립) 500개,해군본부,주식회사 킴블스
15142,캐논 잉크토너 등 267종,해군교육사령부,한빛티엠
15144,복사용지 등 262종,해군교육사령부,구룡종합상사
15191,복사용지 등 272종,해군교육사령부,HJ상사
15296,인쇄용지 25종 연간구매,국군재정관리단,주식회사 신승아이엔씨
15305,복사용지 등 205종(4월),해군 기동함대사령부,주식회사우정상사
15380,사무용품 A4용지 등 142종 구매,제9196부대,에이치와이컴퍼니
15382,`17-00학교 2차 응급구조사 교과서 구매,국군의무학교,와이에이치상사
15405,복사용지 등 71종,해군교육사령부,한길
15444,17년 체력단련장 경기도우미 피복(하복) 제조,국군복지단,주식회사 에스지윈
15445,17년 체력단련장 경기도우미 피복 제조,국군복지단,주식회사 서광에프엔씨
15452,인쇄용지(백상지 등 3종) 구매,공군본부,주식회사 이레씨앤피
15453,더블에이 복사용지(A4) 등 10종 구매,합동군사대학교,남광기업사
15498,홍보물품(블루투스 키보드) 200개,해군본부,주식회사 더헤르첸
15532,복사용지 등 1745종,제7001부대,주식회사 우영물산
15563,복사용지A4 등 144종,해군작전사령부,대광테크
15595,체력단련장 직원 피복 제조 납품(품목별 단가제),육군인사사령부,주식회사장원패션
15647,인쇄재료(용지 및 CD)6종구매,국방출판지원단,주식회사 우영물산
15656,홍보물품(에코백 등 2종) 구매,해군본부,주식회사 이레씨앤피
15746,복사용지 등 54종,제7001부대,해비치
15835,복사용지 등 371품목 구매,제9691부대,플러스상사
15891,복사용지 등 30종 구매,제9911부대,케이엔피 트레이드
15926,2017년 장비운영소모품 - 영상장비,국군대전병원,석진메드
15959,복사용지 등 103품목,제3283부대,우선산업
15984,복사용지 등 252종,재경근무지원대대,주식회사 듀얼라인
16007,17년 생도모집 홍보물(포스트잇) 구매,육군3사관학교,가온누리
16091,홍보물품(파우치 등 4품목) 제조/납품,제9691부대,고덕종합상사
16209,잉크 및 토너 등 36종 구매,공군제11전투비행단,SK산업
16229,군악대 음향기기류 구매,해군 기동함대사령부,유한회사 무궁화통신건설
16270,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,국군의무사령부,(주)이삭메디칼
16295,복사용지 등 350종(3월),해군 기동함대사령부,휴먼팩토리
16305,도서류(설민석의 조선왕조실록 등 89종),제9196부대,전진교역 주식회사
16336,17-해병대 영상교재 제작구매,제9691부대,(주)더존크리에이티브
16385,복사용지 등 155종 구매,해군제3함대사령부,(유)한일상사
16504,홍보물품(석고방향제 등 3종) 구매,해군본부,주식회사 텔코코리아아이에스
16634,`17-00학교 1차 응급구조사 교과서 구매,국군의무학교,한국서점
16802,복사용지 등 102품목,제9691부대,홍원
16806,복사용지 A4 등 45종 구매,제9911부대,수지홈&테크
16842,복사용지 등 276종 구매,제2002부대,에이트레이딩
16935,복사용지  등 272종,해군작전사령부,세영상사
16957,1분기 교육/실습재료비(학급 및 기타),육군보병학교,하이테크툴(주)
17012,복사용지 등 136종,해군교육사령부,성인산업주식회사
17013,복사용지 등 132종,해군교육사령부,뉴노멀산업
17063,복사용지 329BOX 구매,제9911부대,주식회사 티앤제이커뮤니케이션
17076,17-1차 전산운영용품 및 기타부수장비 구매,육군본부,디와이솔루션
17204,17-028 항공과학고 교육용 도서 30종 구매,공군교육사령부,교문서점
17215,잉크젯 프린터 임차(연평도),연평부대,조이나라
17248,복사용지 등 454종,해군작전사령부,주식회사 에이치디에스
17250,입시홍보물품 6종 구매,해군사관학교,투알엘 (2RL)
17258,복사지용지 등 184종,해군작전사령부,세정개발
17264,복사용지 등 241종(연평도),연평부대,인고케미칼
17280,복사용지 등 270종 구매,해군사관학교,대광테크
17283,기타유지물자(비닐) 제조,국군재정관리단,(주)대진씨앤씨
17373,17-국방어학원 도서구매,합동군사대학교,주식회사 경성이엔씨
17427,행정소모품(복사용지)구매,제9965부대,주식회사 가온산업
17475,장병격려용 기념품 코인 등 5품목 구매,제9227부대,영진상사
17502,인쇄용지7종구매,국방출판지원단,베스트이에스(ES)
17570,인쇄용지 10종 연간 구매,국군재정관리단,주식회사 신승아이엔씨
17572,인쇄용지 5종 구매,국방출판지원단,주식회사 삼영페이퍼
17574,입시홍보물품(입시요강 등 3종) 구매,해군사관학교,주식회사 이레씨앤피
17582,칼라프린터 잉크 등 46종,해군본부,씨엠(주)
17619,복사용지 등 90종,해군교육사령부,선우블라인드 커튼
17768,방송/통신장비 유지물품 구매 설치,제3707부대,우성무역
17802,17년 장비운영소모품 기타장비 구매,국군수도병원,(주)하이엠디
17953,간부연구실 냉난방기 납품(설치),제21보병사단,케이엠산업
17972,인쇄재료(LED UV잉크)구매,국방출판지원단,아름종합상사
17989,군종도서(성경) 제작 구매,국방부(운영지원과),(주)삼국인쇄정보기획
18009,인쇄용지(미색모조지 반절)구매,국방출판지원단,미래코리아비지니스
18038,인쇄용지(모조지)구매,국방출판지원단,주식회사 수연티앤씨
18105,"홍보물품(수건 2,094장)",해군본부,현대상사
18124,복사용지 등 7종,합동군사대학교,디엔에프
18143,복사용지 등 6종 구매,제8385부대,대광종합상사
18220,00부대 자산취득비 물품구매(26일반),수도기계화보병사단,페트리아
18239,복사용지 등 2종 구매,제9911부대,대성산업
18240,복사용지 등 15종 구매,제9911부대,디아나
18257,복사용지 등 144종 구매,제8385부대,최고상사
18297,복사용지 등 149종,제7001부대,주식회사보승글로벌
18303,복사용지 구매,제9691부대,클릭바이 엠알오
18445,Double-A 복사용지 등 113종 구매,제9121부대,다모아
18453,태릉체력단련장 로커룸 가구 제조설치,국군재정관리단,주식회사 한성넥스
18454,인쇄용지(스노아트지)구매,국방출판지원단,세풍지업상사
18484,인쇄용지(아트지)구매,국방출판지원단,주식회사굿페이퍼
18522,18년 사무자동화장비(모니터) 추가도입사업,국군재정관리단,주식회사 젠탑(GENTOP)
18583,A4복사용지 100 Box,제7001부대,효원
18599,'18-10차 일반비품(잔디깎기) 구매,국군의무사령부,프라임테크
18602,실전적훈련장구축 통합배선 설치납품,제28보병사단,주식회사 세영
18628,복사용지 212박스,해군작전사령부,아이필
18648,성폭력 예방활동 홍보물품 구매,육군본부,와이 인터내셔널
18659,인쇄용지(미색모조지)구매,국방출판지원단,주식회사 유일전력
18667,음향기기 및 악기 구매,제3보병사단,디엠글로벌
18700,복사용지 등 313품목,제9181부대,주식회사 에이트이엔씨
18701,복사용지 등 35품목,제9181부대,영흥인퍼스
18734,인터랙티브화이트보드 제조사업(리스물건),국군재정관리단,주식회사 현대아이티
18763,18-8차 일반취사기구(밀폐형퇴식차),국군수도병원,다온테크
18776,인쇄용지 3종 구매,국방출판지원단,한신종합상사
18791,4분기 교육 및 실습 등 기타 재료비 구매,육군보병학교,스카이유통
18854,18-7차 일반취사기구(적온급식차),국군수도병원,우리온
18886,도서(1인 가구 사회 등 694종) 구매,해군사관학교,백야테크
18933,00부대 풋살경기장 인조잔디 설치납품,특수전사령부,주식회사 가원산업개발
18980,복사용지 등 81품목,제9181부대,JJ기획
19044,복사용지 외 70종 구매,국방부계룡대근무지원단,아름종합상사
19075,복사용지 245박스,해군작전사령부,한솔통상
19114,복사용지 등 492품목 구매,제9691부대,모든장식
19119,'18년 화생방전 도서 구매,국군의무사령부,유진시스템
19120,'18-10차 일반비품(자동주유기 단식) 구매,국군의무사령부,유진시스템
19214,정품 프린터잉크 등 225종 구매,제9121부대,대광산업
19231,Double-A 복사용지 등 1134종 구매,제9121부대,주식회사 선창테크
19258,정보통신대대 풋살경기장 인조잔디 제조설치,육군제53보병사단,대교에코필드 주식회사
19264,복사용지 등 160종,해군작전사령부,백산
19273,"00부대 A,B지역 풋살경기장 인조잔디 제조설치납품",제17보병사단,주식회사 아모스그린
19281,"00부대 A,B지역 풋살경기장 인조잔디 제조설치납품",제17보병사단,주식회사 아모스그린
19329,해군분석모델 서버 교체사업,국군재정관리단,태성네트웍스 주식회사
19339,도서류 한여름의 방정식 등 91종 구매 납품,제9196부대,주식회사 클라우드컴퍼니
19349,복사용지 등 102종 구매,해군사관학교,대광산업
19387,1-3대대 풋살경기장 인조잔디 설치납품,제55보병사단,지케이웍스
19430,"18-4, 5차 일반취사기구(적온급식차, 밀폐형퇴식차)",국군수도병원,한성시스템
19579,태릉체력단련장 냉장·냉동고 등 14종 구매,국군복지단,정평테크
19598,복사용지 등 42품목,제9181부대,주식회사 티앤제이커뮤니케이션
19633,인쇄용지 4종 구매,국군재정관리단,주식회사 나루지엠에스
19671,홍보물품 벨트 등 3품목 구매,제9691부대,주식회사 미다스글로벌
19775,복사용지(A4) 구매,제9911부대,주식회사 가온산업
19779,복사용지 등 95종 구매,해군사관학교,제이에이치하이테크
19795,특수피복(폭발물처리반 작전복 등 4종) 구매,해군군수사령부,다보상사
19800,18-7차 일반비품(세탁기 등 2종),국군수도병원,주식회사 가온산업
19814,도서류(인생좌표 등 116품목),제9227부대,메이
19827,복사용지 300박스,해군작전사령부,경북상사
19862,상용 통신장비(핸드토키) 구매,국방부근무지원단,유어스 컴퍼니
19864,도서관 등 2개 시설 가구 제조 및 설치,국군재정관리단,비아이에프글로벌(주)
19918,도서관 등 3개시설 가구 구매설치,국군재정관리단,인토스 주식회사
19924,열영상카메라 등 12품목,제9181부대,주식회사 휴플러스
20032,18년 지형정보 노후서버 교체사업,국군재정관리단,케이엘정보통신 주식회사
20058,18년 쇼핑타운 전산장비 구매사업(리스물건),국군재정관리단,(주)조은아이앤에스
20099,복사용지 등 60종 구매,제8385부대,명진전기통신(주)
20133,"19년 학군사관후보생 기타피복(벨트,넥타이)제조/구매",육군학생군사학교,주식회사 에스지윈
20161,18년 PC(중소) 도입사업,국군재정관리단,주식회사 엔와이컴퓨터
20165,○○대대 테니스장 및 풋살장 인조잔디 제조설치,공군제10전투비행단,주식회사 스포테크
20217,복사용지 A4 등 235종 구매,해군교육사령부,시원플러스 주식회사
20241,야전교육용 방송장비(18종) 구매,국군재정관리단,주식회사 디투에스
20251,복사용지 등 429종 구매,해군교육사령부,한길
20296,[도서]핸즈온 머신런닝 등 16종,해군제1수리창,태영
20300,복사용지 등 142종 구매,해군사관학교,오피스브릿지
20331,일반자재(파렛트) 구매,제3707부대,시대종합전기(주)
20333,복사용지 등 711종,제5738부대,포항케이피엘(KPL)
20337,00여단 풋살경기장 인조잔디 설치납품,특수전사령부,(주)아람건설조경
20402,홍보물품(휴대용보조배터리등 12품목)구매,국군재정관리단,주식회사 대일씨앤에이
20441,김영관센터 체력단련장 운동기구 구매,해군 기동함대사령부,현민상사
20442,도서류 침대부터 정리하라 등 20종 구매 납품,제9196부대,리누텍
20485,복사용지 등 610종 구매,제9911부대,썬.데일리
20542,체력단련장 캐디 피복(동복) 제조,해군본부,아이리스패션
20575,18-9차 일반비품(냉장고) 구매,국군의무사령부,주식회사 이음
20675,육성지원 개인장구류(일반) 구매,제51보병사단,제이케이통상
20680,복사용지 등 307품목 구매,연평부대,주식회사 에프알코리아
20710,더블에이 복사용지 등 450종,해군작전사령부,대성
20771,00부대 비품 구매(일반품목),육군 제1군단,에스와이시너지
20779,00부대 발간인쇄재료 복사용지 구매,제1363부대,주식회사 가온산업
20810,00부대 풋살장 인조잔디 제조설치,육군교육사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
20923,18-00부대 근거리전산망 교체사업(리스물건),국군재정관리단,주식회사 한국알파시스템
20936,네트워크장비 교체 사업,제1363부대,주식회사 삼신씨엔에스
21016,더블에이 복사용지 100박스,해군작전사령부,대원산업
21034,일반비품 구매(세탁물 운반 수레),국군대전병원,대교산업
21091,'18년 학교교실 디지털화사업(PC) 구매 및 설치,국군재정관리단,(주)다컴시스템
21096,엡손 프린터 잉크 등 15종,해군작전사령부,대선테크
21109,18년 공군 기지 네트워크 개선사업(리스물건),국군재정관리단,(주)글로벌텔레콤
21112,18년 공군 기지 네트워크 개선사업(리스물건),국군재정관리단,(주)글로벌텔레콤
21132,무선기동영상장비 수신기 구매/설치,공군제19전투비행단,(주)진영이엔씨
21204,OO부대 풋살경기장 인조잔디 제조설치(7개소),제22보병사단,주식회사 아이그라스
21210,00부대 실내체력단련장 체육기구 구매,육군 제37보병사단,에스앤엘system
21257,18년 근거리전산망(LAN) 교체/추가사업(리스물건),국군재정관리단,대신정보통신 주식회사
21271,더블에이 복사용지 등 305종,해군군수사령부,(주)정인아이엔에스
21282,18-항공과학고 스마트교실 교육망 개선사업,국군재정관리단,한일통신 주식회사
21283,서버보안 상용SW 업그레이드 구매,국방통합데이터센터,주식회사 글루시스
21363,18-평 00훈련장 안보교육관 방송설비 제조 설치,제9911부대,주식회사 에스엠플러스정보통신
21491,'18년 소음저감사업 시설공사 관급자재(냉난방기),공군제16전투비행단,삼성기전 주식회사
21499,복사용지 등 71종,제7001부대,한가온
21525,복사용지 구매,공군본부,현대상사
21529,18년 PC 노후교체사업(리스물건),국군재정관리단,주식회사 엔와이컴퓨터
21582,"18년 프린터, 노트북, 모니터 노후교체사업(리스물건)",국군재정관리단,주식회사 트리엠
21606,00부대 CCTV 및 케이블 교체사업,국군재정관리단,오케이통신주식회사
21618,복사용지 등 364종 구매,해군제3함대사령부,위드홈스
21665,18-7차 일반물자(취사기구) 구매,국군의무사령부,아서원
21691,프린터 잉크 등 33종 구매,공군본부,O M  상사
21767,18-7차 일반물자(영현실 비품) 구매,국군의무사령부,주식회사 지온컴퍼니
21779,인쇄용지 4종 구매,국방출판지원단,주식회사우정상사
21803,복사용지 등 45종 구매,국방부계룡대근무지원단,엠에스테크
21807,18년 풋살장 인조잔디 제조설치,제1보병사단,주식회사 스포테크
21876,(18-0073)구조사방한복,공군제17전투비행단,아이테크
21896,더블에이 복사용지 구매,제9911부대,위아굿즈
22013,복사용지,재경근무지원대대,클린톤전자
22039,경비단 체력단련장 컨테이너 설치납품,제32보병사단,주식회사 에이스컨테이너
22088,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22089,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22152,인쇄용지 2종 구매,국방출판지원단,주식회사 더그린
22155,인쇄용지 2종 구매,국방출판지원단,주식회사 더그린
22187,00부대 풋살장 인조잔디 설치납품,육군훈련소,주식회사 아모스그린
22218,복사(A4)용지 제조납품,제1363부대,주식회사 가온산업
22256,18년 모니터 도입사업,국군재정관리단,주식회사 컴버스테크
22257,18년 프린터 도입사업,국군재정관리단,삼성전자 주식회사
22259,복사용지 등 88종 구매 납품,제9196부대,태경산업
22343,18년 취사기구류 일반품목 구매,수도방위사령부,주식회사 정호
22458,복사용지 등 103종(5월),해군 기동함대사령부,현민상사
22565,프린터잉크 등 전산운영용품 21종 구매,제20전투비행단,(주)에이치케이비즈
22716,함평2중대 풋살장 인조잔디 설치납품,육군상무대근무지원단,주식회사 효성월드그린
22853,A4복사용지등 77품목 구매,제3283부대,YK통상
22953,18년 일반비품(전기이발기 등 7건) 구매,국군의무사령부,유진시스템
23122,기관동 기계-화학세정 작업장 조명등 교체사업등 2건,공군군수사령부,(주)칸라이팅
23135,신교대대 등 2개소 풋살장 인조잔디 제조설치,육군제53보병사단,주식회사 베노
23155,복사용지 등 128종 구매,제8385부대,포항케이피엘(KPL)
23165,00부대 풋살장3개소 인조잔디 제조설치,제1288부대,주식회사베스트필드
23260,체력단련장  직원 피복 제조납품,육군인사사령부,아이리스패션
23261,체력단련장  직원 피복 제조납품,육군인사사령부,아이리스패션
23327,PC 및 모니터 교체 사업[리스물건],국군재정관리단,(주)다컴시스템
23328,프린터 교체 사업[리스물건],국군재정관리단,대은정보통신주식회사
23381,복사용지 등 7종 구매,해군교육사령부,삼일상사
23430,복사용지 등 367종 구매,해군교육사령부,윤슬
23447,풋살경기장 인조잔디 제조설치(4개소),제8기동사단,주식회사 베노
23453,"풋살경기장 완제품 납품 5개소(골망, 벤치, 골대)",제8기동사단,서윤산업
23455,체력단련장 피복 구매,제8385부대,아누바이오
23477,18-1차 일반취사기구취득(김치절단기),국군수도병원,어닝하는 집
23552,복사용지 등 818종 구매,제2002부대,케이에스유통
23634,도서류 132종 구매 납품,제9196부대,주식회사 클라우드컴퍼니
23680,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
23682,복사용지 등 263종 구매 납품,제9196부대,모아상사
23750,`18년 풋살경기장 5개소 인조잔디 제조설치,제9보병사단사령부,주식회사 베노
23793,OO부대 이전사업 관급자재(가구),국군화생방방호사령부,주식회사 유퍼니
23840,밀크 복사용지 등 800종 구매,제9121부대,선우블라인드 커튼
24024,복사용지 등 966종,해군작전사령부,오피스브릿지
24078,Double-A 복사용지 등 298품목 구매,연평부대,오피스디포 인천중앙점
24285,18-143 항공과학고 교육용 도서 21종 구매,공군교육사령부,삼보서적
24295,복사용지 등 440종 구매,해군사관학교,이지테크
24298,도서류(아웃풋 독서법등 344권),제3283부대,광장서점문구
24384,도서류(나는 나로 살기로 했다 등 58품목),제9227부대,에이스컴퍼니
24413,복사용지 등 167품목,제9181부대,동우크린
24454,복사용지 등 4종,해군작전사령부,월드정보통신
24558,18년 일반비품 가전제품 구매,국군의무사령부,주식회사 쿤스트에프케이
24681,인쇄용지 4종 구매,국방출판지원단,주식회사 삼도통신
24749,복사용지 등 471종(3월),해군 기동함대사령부,만복통상
24795,복사용지등 25종,해군작전사령부,오피스웨이 기장점
24809,18년 생도모집 홍보물(포스트잇) 구매,육군3사관학교,우리들
24849,복사용지 등 318종 구매 납품,제9196부대,유원 인터내셔널
24940,18년 사무자동화장비(프린터) 도입사업,국군재정관리단,셀렉트정보기술(주)
24976,18년 해병대 교육 및 홍보용 영상 제작,제9691부대,유한회사 엔디클릭
24998,차량덮개 등 3항목 일반제조 (궤도),육군군수사령부,동우산업사
25136,입시홍보물품 등 5종 구매,해군사관학교,주식회사 서진컨설팅
25253,18년 사무자동화장비(노트북) 도입사업(리스물건),국군재정관리단,대신정보통신 주식회사
25265,전산운영소모품(캐논 프린터 잉크 등)  구매,국군의무사령부,모아상사
25347,전반기 행정소모품(복사용지) 구매,제9965부대,주식회사 가온산업
25377,인쇄용지 28종 연간 구매,국군재정관리단,주식회사 신승아이엔씨
25414,인쇄용지 5종 구매,국방출판지원단,대전인재사
25426,복사용지(18-20),공군제1전투비행단,전진상사
25512,'18년 기타장비운영소모품 연간계약,국군수도병원,주식회사보승글로벌
25633,인쇄용지(화인코트지)구매,국방출판지원단,대전인재사
25880,체력단련장 코스비품 및 경기용품 구매,특수전사령부,빛가람장애인시설
25941,"복사용지 등 1,048종",해군작전사령부,주식회사보승글로벌
25949,"복사용지 등 1,048종",해군작전사령부,주식회사보승글로벌
25968,입시홍보물품 6종 구매,해군사관학교,주식회사 엠엠엘테크
26057,"정통대대 잉크 및 토너(18-004, 010)",공군 제8전투비행단,부원상사
26071,부대표지용 휘장 등 2항목 제조(물자),육군군수사령부,주식회사 킴블스
26100,18-공군 디지털 교실 정보화 사업(PC)(리스물건),국군재정관리단,(주)컴트리
26144,복사용지 등 192종 구매,해군교육사령부,주식회사 동빈글로벌
26149,복사용지 등 67종 구매,해군교육사령부,뉴노멀산업
26183,입시홍보물품(입시요강 등 3종) 구매,해군사관학교,주식회사 화성
26184,복사용지 등 348종 구매,해군교육사령부,에이엔디
26248,홍보물품(주물모형 2종),해군본부,제이디건설기계 주식회사
26317,18-00학교 응급구조사 교과서 구입,국군의무학교,상원씨앤피
26451,17년 후반기 PC도입사업 등 2건 리스,국군재정관리단,롯데캐피탈(주)
26505,영상장비소모품 구매(조영제 자동주입 실린지 등 4종),국군대전병원,에스제이메디칼
26511,체력단련장 코스비품 및 경기용품 구매,특수전사령부,명지사
26528,도서(경영학원론 11판 등 34종) 구매,해군사관학교,마창종합상사
26561,군종신앙도서 성경 제작 구매,국방부(운영지원과),유한회사 성서원
26644,JC부대 일반비품 34종 구매,제1891부대,주식회사 케이케이
26676,간성아파트 신축공사 관급자재(기타가구) 제조설치,제22보병사단,주식회사 고성디자인엔지니어링
26780,인쇄용지 1종(모조지80g) 구매,국방출판지원단,주식회사 두드림넷
26856,"회의용탁자(4종), 코너형책상 제조 구매",육군 52보병사단,사)우리들행복나눔 종합가구사업단
26868,인쇄용지 3종(크라프트지98g 등) 구매,국방출판지원단,주식회사 녹색나눔
26904,태릉체력단련장 비품구매(필드브로워),국군복지단,강원상사
26905,해군홍보물품 6종 구매,해군 기동함대사령부,우성실업
26913,교보재(전투형 체력단련 용품) 구매납품,제9보병사단사령부,닉스
26946,복사용지 구매,제9911부대,다감
26965,행정용품(복사용지 등 167종) 구매,국방부계룡대근무지원단,주식회사 에이원
26969,19년 기지네트워크 개선사업 리스(2019J064-E),국군재정관리단,시스코시스템즈캐피탈코리아대부(유)
26975,일체형PC 도입사업 등 8건 통합 리스(2019F171-I),국군재정관리단,롯데캐피탈(주)
26976,PC(컴퓨터/모니터/프린터)사업 리스(2019G077-I),국군재정관리단,주식회사 아이엠캐피탈
27002,"복사용지 1,050박스",해군작전사령부,동영산업(주)
27021,인쇄용지 2종(스노아트지100g 등) 구매,국방출판지원단,(주)드림전기
27031,해상용 컨테이너 2대 구매,제8385부대,대광종합상사
27058,19-00대학 CBT 교육장비 교체사업 리스(2019G076-I),국군재정관리단,롯데캐피탈(주)
27061,인쇄용지 5종 구매,국방출판지원단,주식회사 대성씨엠피
27063,19-7차 일반비품(에어컨 10평형 등 2품목) 구매/설치,국군의무사령부,성동기업 주식회사
27087,(19-1196)전산운영용품(잉크외 51품목 구매),공군제17전투비행단,장풍에어텍
27171,인쇄용지 2종 구매,국방출판지원단,케이엠글로벌
