,입찰명,발주기관,낙찰자(상호)
32073,"상병건강검진 시약비, 장비운영소모품 구매",제22보병사단,주식회사 엔에이치
32098,"안경,방독면(K5)용",급식유류계약팀,주식회사 우성씨텍
32099,"안경,방독면(K5)용",급식유류계약팀,주식회사 우성씨텍
33057,병리장비소모품 33종 구매(20197066-E),국군재정관리단,주식회사 주니팩토리
33084,2019년 교육훈련(전상외상환자모형) 구매,국군의무사령부,(주)플러스모던
33223,"의무장비 운영소모품 4종 구매(19-9,10차)",육군훈련소,주식회사 알렙과타브
33234,2019년 교육훈련(응급처치마네킹) 구매,국군의무사령부,가나안상사
33414,의무장비소모품 7차(HDL-C 등 36종) 구매,국방부계룡대근무지원단,주식회사 케이제이
33528,19년 병원장비소모품 2 (Biopsy 등 16품목) 구매,국군수도병원,주마메디칼
33529,19년 병리장비소모품 3 (자동혈구계산기 등 34) 구매,국군수도병원,주식회사 엔에이치
33530,19년 병리장비소모품 2 (Bond  등 48품목) 구매,국군수도병원,주식회사 한스피엠아이
33651,의료기재 구매(근육견인테이프 등 108품목),국군대전병원,엠씨아이컴퍼니(주)
33656,병리장비소모품 6종 구매(20197059-E),국군재정관리단,(주)매싼커뮤니케이션
33657,병리장비소모품(효소면역측정기)구매(20197060-E),국군재정관리단,엘림메디칼
33676,병리장비소모품 구매(TBAc8000 L-ALB 등 56품목),국군대전병원,주식회사 에스에스피앤디
33720,2019년 의무장비(의료용 냉장고 중형) 구매,국군의무사령부,주식회사 한스피엠아이
33750,의무장비(침대자동식 응급실용) 구매,국군수도병원,(주)에스피메디텍
33863,국군대전병원 병 건강검진 소모품 구매(20197065-A),국군재정관리단,주식회사 디딤기획
33883,특수수술재료(콜라겐 흡수성 창상피복제) 구매,국군의무사령부,(주)썬메디텍
33889,특수수술재료(콜라겐 흡수성 창상피복제) 구매,국군의무사령부,(주)썬메디텍
33984,2019년 의무장비(소독물품포장기) 구매,국군의무사령부,금천씨앤씨(C&C)
33989,"2019년 의무장비(약품냉장고,혈액은행용) 2품목 구매",국군의무사령부,동명상사
34004,19년 병리장비소모품(13) 혈액가스분석기 구매,국군수도병원,초코인터내셔널 주식회사
34134,(수도병원)「병원장비 소모품 119종」(20197032-A),국군재정관리단,주식회사 팬웨스트에스앤티
34330,병원장비운영소모품 125종 구매(20197050-F),국군재정관리단,주식회사 웰팜
34368,야전용 수술등 등 2품목 구매(물품),육군군수사령부,케이지메디텍주식회사
34383,외과장비운영소모품 49종 구매(20197047-F),국군재정관리단,주식회사 엔에이치
34482,외과장비운영소모품 30종 구매(20197049-F),국군재정관리단,(유)목양
34484,[수도]19병원장비소모품(3)구매중앙계약(20197027-A),국군재정관리단,주식회사 발렌베리
34582,방사선장비운영소모품 12종 구매(20197051-F),국군재정관리단,주식회사 제이에프
34583,외과장비운영소모품 37종 구매(20197048-F),국군재정관리단,메디칼에이엠에스 주식회사
34584,병리장비운영소모품 46종 구매(20197046-F),국군재정관리단,주식회사 삼도통신
34606,외과장비소모품 81종 구매(20197055-D),국군재정관리단,(주)이삭메디칼
34635,외과기구용 받침대 등 3품목 구매(물품),육군군수사령부,"한신메디칼대전,충청지사"
34638,치과용 근관충전기 등 7품목 구매(물품),육군군수사령부,매쉬미디어(주)
34655,병리장비운영소모품 25종 구매(20197045-F),국군재정관리단,주식회사 엔에이치
34656,병리장비운영소모품 39종 구매(20197044-F),국군재정관리단,미래테크
34657,병리장비운영소모품 34종 구매(20197043-F),국군재정관리단,주식회사 에스에스피앤디
34658,병리장비운영소모품 40종 구매(20197042-F),국군재정관리단,럭키상사
34659,병리장비운영소모품 69종 구매(20197041-F),국군재정관리단,주식회사 엔에이치
34660,병리장비운영소모품 57종 구매(20197040-F),국군재정관리단,(주)상일기업
34661,병리장비운영소모품 150종 구매(20197039-F),국군재정관리단,주식회사 팬웨스트에스앤티
34698,방사선장비소모품 5종 구매(20197033-C),국군재정관리단,(주)이삭메디칼
34762,검이경 및 검안경 세트 1품목 구매(물품),육군군수사령부,온케어메디홀주식회사
34777,검이경 및 검안경 세트 1품목 구매(물품),육군군수사령부,온케어메디홀주식회사
34779,석고붕대용 절단기 등 2품목 구매(물품),육군군수사령부,주식회사 한스메디칼
34792,외과장비 소모품 22종 구매(20197031-D),국군재정관리단,(주)모던애드
34793,외과장비 소모품 44종 구매(20197029-D),국군재정관리단,(주)석호약품
34794,외과장비 소모품 34종 구매(20197030-D),국군재정관리단,주식회사 성보
34846,19년 1차 의무비품(카트 등) 구매,국군수도병원,신진BANK
34880,응급처치용 특수보온덮개 1품목 구매(물품),육군군수사령부,주식회사 한스메디칼
34882,19년 외과장비소모품 5 (backflush) 구매,국군수도병원,주마메디칼
34944,특수수술재료(창상피복제) 구매,국군의무사령부,그린 메드
34949,응급구조사 교과서 구매,국군의무학교,(주)한일종합상사
35033,치과용 캐비닛 1품목 구매(물품),육군군수사령부,(주)도원씨앤씨
35101,19년 병리장비소모품(7) 구매,국군수도병원,주식회사백운
35110,19년 치과장비 소모품 연간 구매,국군수도병원,(주)하이엠디
35141,19년 병원장비소모품(6) 연간 계약,국군수도병원,주식회사 디에스나이키
35142,19년 병원장비소모품 (4) 연간 계약,국군수도병원,주식회사 디에스나이키
35143,19년 병리장비소모품 (10) 구매,국군수도병원,주식회사 태촌실업
35144,19년 병리장비소모품 (6) 구매,국군수도병원,(주)매싼커뮤니케이션
35145,19년 병리장비소모품(4) 구매,국군수도병원,주식회사 하이샘교육
35146,19년 병리장비소모품(3) 구매,국군수도병원,주식회사 디에스나이키
35147,19년 병리장비소모품 (2) 구매,국군수도병원,주식회사 디에스나이키
35148,19년 병원장비소모품(2) 구매,국군수도병원,주식회사 디에스나이키
35453,21년 2-3차 리모델링 의무비품 구매,국군수도병원,주식회사 에스앤아이글로벌
35454,21년 2-4차 리모델링 의무비품 구매,국군수도병원,주식회사 동명디자인
35455,20년 리모델링 2-1차 의무비품 구매,국군수도병원,한국케이엔티(주)
35466,21년 2-1차 리모델링 의무비품 구매,국군수도병원,주식회사 명성기업
35500,20년 리모델링 2-3차 의무비품 구매,국군수도병원,(JNJ)글로벌
35501,20년 리모델링 2-2차 의무비품 구매,국군수도병원,이엘코리아
35855,20년 리모델링 1-2차 의무비품 구매,국군수도병원,한국케이엔티(주)
35888,20-26차 의무물자 및 소모품 구매,제28보병사단,주식회사 에일린바이오
35933,20-6차 의무비품(접수용의자 등 7품목) 구매,국군의무사령부,엠케이(MK) 물류
35937,20년 외과장비소모품(2)(147차)구매,국군수도병원,나이스메드
36127,20년 1-1차 리모델링 의무비품 구매,국군수도병원,주식회사 피엔티
36298,20년 후반기 의료기재(수술용장갑)(131차) 구매,국군수도병원,주식회사 메디시온
36357,20-12차 의무비품(환자이송용카트 등 3종) 구매,국군대전병원,싹컴퍼니(ssagcompany)
36507,20년 후반기 병리장비소모품 13(129차) 구매,국군수도병원,잇사갈
36557,"20-3차 부대 구매(의료기재, 장비운영소모품)",제21보병사단,주식회사 에일린바이오
36620,20년 후반기 병리장비소모품 4(122차) 구매,국군수도병원,마티아
36682,20년 후반기 병리장비소모품 11(116차) 구매,국군수도병원,베스트이에스(ES)
36683,20년 후반기 병리장비소모품 9 (115차) 구매,국군수도병원,가나안테크
36811,"침대, 비조정식 10항목 구매(의무)",육군군수사령부,충신중기
36848,20-11차 부대조달 의무비품 구매,국군대전병원,더펜상사주식회사
36869,장비운영소모품(병원장비1)(110차) 구매,국군수도병원,착한전산
36875,20년 재투자 의무장비(시약 및 약품냉장고 소형),국군의무사령부,주식회사 에스지엠
36878,20년 재투자 의무장비(적외선 열화상카메라) 구매,국군의무사령부,(주)텍센
36880,"국군서울지구, 포천병원 경계용 CCTV 구축사업",국군의무사령부,주식회사 성진정보통신
36881,장비운영소모품(병원장비1)(110차) 구매,국군수도병원,착한전산
36935,20년 2-8차 의무비품(순번대기표) 구매,국군수도병원,영화산업
36946,20년 2-7차 의무비품 구매,국군수도병원,엔엘코리아
36947,20년 2-6차 의무비품 구매,국군수도병원,이수컴퍼니
37000,20-21차 의무물자 및 소모품 구매,제28보병사단,(주)인큐브벤처스
37212,병원 경계용 CCTV 보강사업,국군대전병원,(주)주영일렉트로닉
37264,의무 비품 및 취사장 비품,제3보병사단,다을상사
37532,의무장비 재투자 조달(냉장고 혈액은행용 대형),국군대전병원,한경
37702,20-4차 의무비품(치과용 진공성형기 등 10품목) 구매,국군의무사령부,환경윤빈
37733,특수수술재료(창상피복제) 2차 구매,국군의무사령부,그린 메드
37895,20년 2-1차 의무비품 구매,국군수도병원,이지컴
38236,의무비품(감염성 세탁물 수레 등 5종) 구매,국군대전병원,(주)한일종합상사
38237,의무비품(반조절성 교합기 등 2종) 구매,국군대전병원,영남치과기재상사
38284,20년 2차 의무장비(후두스트로브 스코프) 구매,국군수도병원,(주)테스온
38611,20년 1-1차 의무비품 구매,국군수도병원,에스제이메디칼
38613,20년 수시 2차 의무비품(후두경 곡형 세트) 구매,국군수도병원,주식회사 한스피엠아이
38614,20년 3-1차 의무비품 구매,국군수도병원,스페셜리빙랩
38615,20년 2-2차 의무비품 구매,국군수도병원,(JN)글로벌
38649,2020년 의무피복 구매,국군의무사령부,빛가람장애인시설
38733,20-3차 의무비품(색각검사표 등 10품목) 구매,국군의무사령부,희송컴퍼니
38952,의무장비 운영소모품 2종 구매(20-16차),육군훈련소,케이엠글로벌
39214,20년 의무장비(초저온냉동고-70℃) 구매,국군의무사령부,(주)모던애드
39527,방독면(K5) 안경,급식유류계약팀,주식회사 우성씨텍
39731,건강검진소모품(TBAc8000 L-GGTR1 등 16종) 구매,국군대전병원,주식회사 엘케이테크
40248,(207113-B)교육훈련세트(응급처치 마네킹 등 6종)구매,국군재정관리단,굿메이드
40389,2020년 국군의무사령부 수첩케이스 제작/구매,국군의무사령부,주식회사 웨이스트클레이션
40447,20-3차 부대구매 의료기재 장비운영소모품,제1862부대,다원파마
40541,의무비품 구매(6군지단),제1군수지원사령부,엠케이(MK) 물류
40749,20-2차 의무비품(환자운반수레 등 8품목) 구매,국군의무사령부,믿음상사
40754,20년 2차 의무장비(냉장고혈액은행용대형)구매,국군수도병원,주식회사 케이제이
40946,장비운영소모품 외과 36종 구매,국군의무사령부,주마메디칼
41247,특수수술재료(창상피복제) 구매,국군의무사령부,그린 메드
41253,특수수술재료(창상피복제) 구매,국군의무사령부,그린 메드
41562,장비운영소모품 병리 150종 구매,국군의무사령부,주식회사 아워스
41602,장비운영소모품 병리 46종 구매,국군의무사령부,(주)상일기업
41603,장비운영소모품 병리 29종 구매,국군의무사령부,주식회사 디에스나이키
41604,장비운영소모품 병리 36종 구매,국군의무사령부,(주)상일기업
41605,장비운영소모품 병리 42종 구매,국군의무사령부,(주)이삭메디칼
41606,장비운영소모품 병리 76종 구매,국군의무사령부,(유)목양
41607,장비운영소모품 병리 57종 구매,국군의무사령부,(유)목양
41746,장비운영소모품 외과 37종 구매-A,국군의무사령부,(주)엑시토인터내셔널
41747,장비운영소모품 외과 49종 구매,국군의무사령부,석진메드
41775,환자운반수레 1품목 구매(물품),육군군수사령부,사라의료기
41777,특수보온덮개(응급담요) 1항목 구매(물품),육군군수사령부,주식회사 킴블스
42110,20년 병리장비소모품(7) 구매,국군수도병원,주식회사 남양메디칼
42191,(207009-E)병리장비소모품 32종 구매,국군재정관리단,동양하이테크산업(주)
42192,(207008-E)병리장비소모품 91종 구매,국군재정관리단,주식회사 엔에이치
42214,자극기 신경경피성 등 13항목 구매(물품),육군군수사령부,(주)하이엠디
42249,(207006-F)병리장비소모품 23종 구매,국군재정관리단,해가빛주식회사
42250,(207005-F)병리장비소모품(4) 38종 구매,국군재정관리단,미림교역
42251,(207004-F)병리장비소모품(3) 38종 구매,국군재정관리단,(주)다남정보통신
42252,(207003-F)병리장비소모품 124종 구매,국군재정관리단,(주)한일종합상사
42253,(207010-E)병리장비 소모품 35종 구매,국군재정관리단,동양하이테크산업(주)
42256,20년 의무장비(소독물품포장기) 구매,국군의무사령부,주마메디칼
42261,20년 의무장비(초저온냉동고) 구매,국군의무사령부,세볕메디
42263,20년 의무장비(시약및약품냉장고 대형),국군의무사령부,(주)에스피메디텍
42287,환자용 옷장 침대형 등 2품목 구매(물품),육군군수사령부,모양방
42291,수레 응급함 등 3품목 구매(물품),육군군수사령부,주식회사 범만테크
42342,응급치료키트(화상치료용) 1품목 구매(물품),육군군수사령부,사라의료기
42343,냉장고 의료용중형 등 11항목 구매(물품),육군군수사령부,(주)이삭메디칼
42370,(207007-E)병리장비소모품 27종 구매,국군재정관리단,드림비즈 주식회사
42397,(207053-B)병원 장비운영소모품 128종 구매,국군재정관리단,(주)상일기업
42428,병리장비소모품(Hbs Ag RGT 등 60종) 구매,국군대전병원,주식회사 제이에프
42429,병리장비소모품(Contro serum level1 등 58종) 구매,국군대전병원,제이큐브
42430,병리장비소모품(Stomatolyser-IM 등 34종) 구매,국군대전병원,주식회사 더그린
42431,건강검진소모품(ALT 등 28종) 구매,국군대전병원,주식회사 길상산업
42530,장비운영소모품 치과 15종 구매,국군의무사령부,주식회사 정현
43043,"여자축구, 야구부 의무용품(스포츠테이프 등 33종)",국군체육부대,주식회사 녹색나눔
43076,병리장비운영소모품(TBAc8000 L-ALB 등 68종) 구매,국군대전병원,더에이치컴퍼니
43201,(207016-D)외과장비 소모품 34종 구매,국군재정관리단,(주)동양화학
43202,(207013-D)외과장비 소모품 33종 구매,국군재정관리단,우분트코리아
43218,붕대용가위 등 6항목 구매(물품),육군군수사령부,아셀테크
43219,일회용주사기 등 21항목 구매(물품),육군군수사령부,지앤와이일렉텍(주)
43221,검이경 및 검안경 세트 1품목 구매(물품),육군군수사령부,씨티원 경남지점
43224,석고붕대용 절단기 등 3품목 구매(물품),육군군수사령부,제이큐코리아
43252,병리장비운영소모품(ACL PT 등 8종) 구매,국군대전병원,주식회사 이레메디칼
43264,(207012-F)방사선장비소모품 9종 구매,국군재정관리단,세볕메디
43266,응급처치표 등 4품목 구매(물품),육군군수사령부,(주)이삭메디칼
43326,(207015-D)외과장비 소모품 60종 구매,국군재정관리단,주마메디칼
43327,(207014-D)외과장비 소모품 35종 구매,국군재정관리단,나이스메드
43363,(207011-A) 병원장비소모품 103종 구매,국군재정관리단,유한회사 엔디클릭
43480,20년 병리장비소모품(10) 구매,국군수도병원,유니온티에이
43481,20년 병리장비소모품(12) 구매,국군수도병원,VOK(비전오브코리아)
43482,20년 병리장비소모품(13)구매,국군수도병원,주식회사 큰나무
43483,20년 병리장비소모품(2)구매,국군수도병원,그레이스
43484,20년 외과장비소모품(5) 구매,국군수도병원,주마메디칼
43485,20년 외과장비소모품(6) 구매,국군수도병원,주마메디칼
43486,20년 치과장비소모품(2) 구매,국군수도병원,주식회사 길상산업
43487,20년 치과장비소모품(1)구매,국군수도병원,주식회사 정현
44157,병리장비운영소모품(5) 후반기 구매(201차),국군수도병원,주식회사 남양메디칼
44158,병리장비운영소모품(11) 후반기 계약의뢰(196차),국군수도병원,와이에치산업
44329,21년 4-3 의무비품 구매 (의무품목),국군수도병원,강원상사
44405,21-7차 의무비품 구매,국군의무사령부,이피엘에이비
44428,21-19차 부대조달 의무비품(오버베드테이블 등 8종),국군대전병원,준희컴퍼니
44672,21-22차 의무물자 및 소모품 구매,제28보병사단,주식회사 한서팜
44805,21년 후반기 병리장비소모품(178차) 구매 계약,국군수도병원,작은불꽃
44809,21년 후반기 병리장비소모품(178차) 구매 계약,국군수도병원,작은불꽃
44810,21년 후반기 병리장비소모품 173차 구매계약,국군수도병원,에스더 기획
44854,교육용 골강내 주사기 등 3종,국군의무학교,(주)동성메디칼
44985,21년 의무특수피복(중환자용 특수환의) 구매 계약,국군수도병원,주식회사 나루지엠에스
44995,21년 의무특수피복(중환자용 특수환의) 구매 계약,국군수도병원,주식회사 나루지엠에스
45075,21년 외과장비소모품(2) 157차 계약,국군수도병원,주식회사 창대기획
45134,21-5차 의무비품 구매(필경대 등 8품목),국군의무사령부,(주)씨엔앤시스템
45373,"21년 재투자 의무장비(13차,초저온냉동고)",국군수도병원,싹컴퍼니(ssagcompany)
45555,교육용 골강내 주사기,국군의무학교,주식회사 제이엠메디칼
45589,21년 의무장비(초저온 냉동고) 구매,국군의무사령부,주식회사 유노미아
45661,21년 재투자 의무장비(12차 시약 및 약품냉장고 중형),국군수도병원,주식회사 엔디
45662,21년 의무장비(7차 환자체온보온기자동식 공기식),국군수도병원,주식회사 메디시온
45722,의무장비 재투자 조달-시약 및 약품 냉장고 중형,국군대전병원,주식회사 알마케어
45725,의무장비 재투자 조달-치과유니트 및 의자,국군대전병원,주식회사 소향
46001,21년 3-1차 의무비품 구매 (의무품목),국군수도병원,스타일담아
46030,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,국군재정관리단,오름직업재활센터
46146,21년 방사선장비소모품 후반기 구매 (147차),국군수도병원,승원컴퍼니
46261,21-4차 의무 및 일반비품 구매 (일반비품) (세탁기),국군의무사령부,주식회사 가온산업
46512,21-12차 의무물자 및 소모품 구매,제28보병사단,주식회사 내일약품
46633,장비운영소모품-병리재료(TBAc8000 L-ALB 등 69종),국군대전병원,포레인더스트리
46802,21년 병리장비소모품(12) 구매,국군수도병원,디케이홀딩스컴퍼니 주식회사
46856,약봉투 등 3품목 구매(의무),육군군수사령부,노브식스
46857,나프탈렌(피복용) 등 8항목 구매(의무),육군군수사령부,한서유통
47031,21년 2-3차 의무비품 구매,국군수도병원,미니하우스
47032,21년 2-2 의무비품 구매,국군수도병원,더에이치컴퍼니
47033,21년 2-1차 의무비품 구매,국군수도병원,넥스케이드
47078,21-10차 의무장비 계약 - 시약 및 약품냉장고 대형,국군의무사령부,에스에이치메디칼
47195,(217206-C) 장비운영소모품-병리재료(61종 구매),국군재정관리단,모아테크
47399,21-2차 조달 의무장비 구매 계약 - 초저온냉동고,국군의무사령부,베이스락
47502,의료기재 교육용 AED 등 2품목 구매,제9181부대,디에이전
47704,"21년 1-1 의무비품(카트,수술기구받침대) 구매",국군수도병원,더블유엠
47705,21년 1-1 의무비품(신발장) 구매,국군수도병원,경기모아상사
47752,21년 의무장비(소독물품포장기) 구매,국군의무사령부,주마메디칼
47754,21년 1-3차 의무비품(순번대기표) 구매,국군수도병원,주식회사 네오큐
48035,장비운영소모품-병리재료(Total T3 등 19종),국군대전병원,주식회사 아워스
48036,병건강검진소모품(Stromatolyser-FB 등 33종) 구매,국군대전병원,주식회사 정현
48037,장비운영소모품-영상의학재료(Day set 등 9종) 구매,국군대전병원,구르미
48038,장비운영소모품-병리재료(G11 Filter 등 10종) 구매,국군대전병원,슬로스텝
48039,병건강검진소모품(TBAc8000L 등 18종) 구매,국군대전병원,희송컴퍼니
48045,상병건강검진 장비운영소모품 구매,제25보병사단,주식회사 비알에이치씨케이
48116,'21년 본 조달 의무장비(시약 및 약품냉장고)구매,국군수도병원,중앙기획
48548,'21년 의무피복 제작,국군의무사령부,주식회사 대창
48553,'21년 의무피복 제작,국군의무사령부,주식회사 대창
48701,'21년 의무장비운영소모품 병리7(45종) 구매,국군의무사령부,사라의료기
49122,(217058-B)의무장비운영소모품 외과3(36종) 구매,국군재정관리단,주식회사 아름글로벌
49124,21년 의무장비(적외선 열화상카메라) 구매,국군의무사령부,신진ENG
49293,장비운영소모품-건강검진재료(ACL PT등 8종) 구매,국군대전병원,주식회사 태촌실업
49455,21-4차 의무물자 및 소모품 구매,제28보병사단,주식회사 한서팜
49577,(217016-D)병리장비소모품(HBs Ag 등 33종)구매(납품),국군재정관리단,주식회사 엔미디어솔루션
49638,"침대,비조정식 등 5항목 구매(의무)",육군군수사령부,에스제이산업
49652,21년 의무장비(시약 및 약품냉장고 소형) 구매,국군의무사령부,도하인터내셔널 주식회사
49836,(217064-C) 병리장비소모품 42종 구매,국군재정관리단,채은컴퍼니
49837,(217065-D)의무장비운영소모품 병리3(76종)구매(납품),국군재정관리단,성도교역
49859,21-1차 의무발전비품 구매,제25보병사단,중앙
49879,(217063-B)의무장비운영소모품 병리5(50종) 구매,국군재정관리단,(주)상일기업
49883,(217062-F)병리장비소모품 29종 구매,국군재정관리단,주식회사 디에스나이키
49920,'21-2차 의무비품(병실칸막이 등 5품목) 구매(4),국군의무사령부,명준유통
49921,'21-2차 의무비품(발판 등 10품목) 구매(3),국군의무사령부,세자매유통
49922,'21-2차 의무비품(순번대기표(발행기)등3품목)구매(2),국군의무사령부,조이스툴
49923,'21-2차 의무비품(광중합기 등 7품목) 구매(1),국군의무사령부,미르
50031,(217055-D)의무장비운영소모품 외과1(40종)구매(납품),국군재정관리단,주식회사 동영상사
50099,(217056-E)외과장비소모품 37종 구매,국군재정관리단,주식회사 유노미아
50102,(217015-C) 21년 병리장비소모품 91품목 구매,국군재정관리단,(주)도원씨앤씨
50104,(217013-E)병원장비소모품 87종 구매,국군재정관리단,주식회사 진선메디칼
50131,(217057-F)병리장비소모품 15종 구매,국군재정관리단,동부이앤피 주식회사
50132,(217066-F)병리장비소모품 57종 구매,국군재정관리단,(주)도원씨앤씨
50179,(217060-D)의무장비운영소모품 병원(127종)구매(납품),국군재정관리단,주식회사 팬웨스트에스앤티
50306,환자용 옷장(침대형) 등 8항목 구매(의무),육군군수사령부,주식회사 네오퍼스
50327,(217048-B) 외과장비소모품 31종 구매,국군재정관리단,주식회사 경쓰
50328,(217018-F)외과장비소모품 31종 구매,국군재정관리단,(주)도원씨앤씨
50329,(217014-F)병리장비소모품 123종 구매,국군재정관리단,주식회사 디에스나이키
50332,장비운영소모품-의료용 가스(액체산소 등 6종) 구매,국군대전병원,석전의료공업 주식회사
50338,21년 의무장비(초저온 냉동고) 구매,국군의무사령부,주식회사 원나인텍
50340,21년 의무장비(시약 및 약품냉장고 대형)구매,국군의무사령부,디노글로벌
50389,(217059-C) 방사선장비소모품 19종 구매,국군재정관리단,매쉬미디어(주)
50393,(217017-E)병리장비소모품 42종 구매,국군재정관리단,소망상사
50432,'21년 의무장비운영소모품 치과(15종) 구매,국군의무사령부,코리아캐슬
50433,'21년 의무장비운영소모품 병리1(73종) 구매,국군의무사령부,해원산업
50470,(217049-C) 21년 외과장비소모품(3) 구매,국군재정관리단,주식회사 유노미아
50471,(217050-E)외과장비소모품 32종 구매,국군재정관리단,(주)하이엠디
50472,(217051-F)병리장비소모품 24종 구매,국군재정관리단,(유)목양
50691,냉장고(의료용 중형) 등 3품목 구매,제9691부대,미림교역
50741,21년 외과장비소모품(6) 구매,국군수도병원,고은상사
50742,21년 외과장비소모품(5) 구매,국군수도병원,도하인터내셔널 주식회사
50743,21년 방사선장비소모품 구매,국군수도병원,세볕메디
51132,21년 병원장비소모품(2) 구매,국군수도병원,주마메디칼
51136,21년 병리장비소모품(13) 구매,국군수도병원,달루스 컴퍼니
51137,21년 병리장비소모품(6) 구매,국군수도병원,녹양코리아
51138,21년 병리장비소모품(3) 구매,국군수도병원,다은컴퍼니
51139,21년 병리장비소모품(2) 구매,국군수도병원,주식회사 한스메디칼
51140,21년 병리장비소모품(10)구매,국군수도병원,주식회사 라온아띠
51141,21년 병리장비소모품(7) 구매,국군수도병원,오리
51142,21년 병리장비소모품(4) 구매,국군수도병원,지니몰
51144,21년 병원장비소모품(2) 구매,국군수도병원,주마메디칼
51145,21년 치과장비소모품(2)구매,국군수도병원,바울기획
51146,21년 치과장비소모품(1)구매,국군수도병원,미진상사
51182,"스테이플러,피부,외과용 등 4항목 구매(의무)",육군군수사령부,시논인터네셔널
51338,21-15차 의무장비(체중계형침대마비환자용) 구매,국군수도병원,(주)에스피메디텍
51630,야구부 의무용품(키네시오테이프 등 28종),국군체육부대,비전상사
51638,21년 1-4차 의무비품 구매,국군수도병원,엠에스컴퍼니
51661,21년 1차 의무비품 구매(의무품목2),국군수도병원,(JNJ)글로벌
51662,21년 1차 의무비품 구매(의무품목1),국군수도병원,엠제이코리아
51669,21년 수시1-2차 의무비품 구매,국군수도병원,제이큐브
51670,21년 수시 1차(2차 리모델링) 의무비품 구매,국군수도병원,(주)유씨네트웍스
52065,2022 후반기 외과(1)장비운영소모품 10품목 구매,국군수도병원,주식회사 한스피엠아이
52183,"부대구매 의료기재, 장비운영소모품 구매(A174)",제21보병사단,더케어
52230,(병원-036) 장비운영소모품 23차 구매,국방부계룡대근무지원단,주식회사 엘케이테크
52235,22년 4-9차 의무비품 구매,국군수도병원,제이에스 상사
52249,00부대 전투원 응급처치 교육용 교보재 구매(경기),육군 52보병사단,동진상사
52386,2022년 재투자 의무장비(전산화인지치료기) 구매,국군수도병원,레하핏
52636,22-5차 의무비품(신장체중계 등 18종) 구매,국군의무사령부,미건솔루션
52663,(병원-033)장비운영소모품 21차,국방부계룡대근무지원단,드라마메이커
52714,22-3차 의무비품(의료폐기물 거치대 등 3종) 구매,국군의무사령부,성진실업
52853,2022년 재투자 의무장비(시약및약품냉장고대형),국군수도병원,연우사이언스
52895,(병원-031) 장비운영소모품 18차,국방부계룡대근무지원단,영센스글로벌
52936,2022 국군수도병원 장비운영소모품 147차 구매계약,국군수도병원,주식회사백운
53024,[도서]응급구조사 교과서 4품목,국군의무학교,닻별컴퍼니
53046,00부대 의료기재(의무비품) 구매 납품,육군 52보병사단,동진상사
53181,22년 의무장비(시약 및 약품냉장고 소형) 구매,국군의무사령부,채은컴퍼니
53219,22-4차 의무비품(에어매트리스 등 5품목) 구매,국군의무사령부,더케어
53316,22년 의무비품 구매 4-2차,국군수도병원,주식회사 인팩솔루션
53399,22년 의무비품 3-23차 구매,국군수도병원,넥스케이드
53469,(227030-H)국군대전병원 네트워크 개선사업,국군재정관리단,대신네트웍스주식회사
53480,의무대 의무비품 해상용들것 구매,제2002부대,주식회사 한스메디칼
53555,22년 의무비품 3-21~22차 구매,국군수도병원,은현유통
53559,22년 의무비품 3-21~22차 구매,국군수도병원,은현유통
53649,22-28차 의무물품 구매,제28보병사단,주식회사 다함메디
53690,(227373-B) 병리장비운영소모품 39종 구매,국군재정관리단,제이피플러스
53769,22년 의무비품 3-20 차 구매,국군수도병원,케어원
53883,의무대 의무비품 긴척추고정판 구매,제2002부대,모아상사
53929,(병원-024) 장비운영소모품 15차,국방부계룡대근무지원단,나래
53934,22년 3-14차 의무비품 구매,국군수도병원,더에스컴퍼니
54002,2022 후반기 치과장비운영소모품 20품목 구매계약,국군수도병원,주식회사 엔디
54322,혈액가스분석기 병리장비운영소모품(13) 구매계약,국군수도병원,해성사
54903,22-3차 의무비품(롤러믹서기 등 3품목) 구매,국군의무사령부,비티컴주식회사
55564,22-2차 의무비품(관절모형 등 10품목) 구매,국군의무사령부,주마메디칼
55565,22-2차 의무비품(투약용카트 등 6품목) 구매,국군의무사령부,유민상사
55566,22-2차 의무비품(스텝퍼 등 7품목) 구매,국군의무사령부,벧엘종합상사
55792,22년 2-5차 의무비품 구매,국군수도병원,텐텐플러스
55800,22년 2-5차 의무비품 구매,국군수도병원,텐텐플러스
55838,(226117-B) 위생용 침대매드 등 3품목 구매,국군재정관리단,대성사
55980,22-12차 부대구매 의무물품 구매,제28보병사단,아이앤비케어 주식회사
56107,22-1차 의무비품 구매계약,제5보병사단,동광
56117,"의료기재(수술재료, 근육견인테이프 등119종)연간계약",국군대전병원,티엠이바이오 주식회사
56129,수술장비운영소모품(Bovie pencil 등 41종) 연간계약,국군대전병원,엠에스컴퍼니
56192,2022년 병리장비운영소모품(1) 85품목 구매계약,국군수도병원,주식회사 디에스나이키
56446,22년 환자체온보온기 자동식(공기식) 구매,국군의무사령부,디에이치산업
56497,의무비품(침대(조절식 3단)등 3종)구매계약,국군대전병원,MK메디칼
56618,22년 의무장비(전산화 신경인지기능검사기) 구매,국군의무사령부,피지오컴퍼니
56784,22년 2-3차 의무비품 구매,국군수도병원,클로버
56797,(227174-E) 방사선장비운영소모품 13종 구매,국군재정관리단,제이엘트레이딩
