공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,SCF0188,1,05177,***,(긴급)프로페셔널 방향밸브 등 15종,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0190,1,05186,***,(긴급)니플 등 61종,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0180,1,08380,***,"(긴급) 노즐, 연료 분사용 등 15종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0201,1,09844,***,모래주머니 1종 제조,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0198,1,05552,***,은 브러쉬 등 17종 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0197,1,05558,***,"케이블, 전력용 등 10종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,SCF0199,1,07916,***,"(긴급)너트,평면형,육각형 등 28종 (55069)",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,NIT0009,1,09526,***,감정장비(광학현미경) 구매,2025,NIT,국방부조사본부,제한경쟁,총액제,적격심사제,202503251100,20250325
정정공고,NIT0008,2,09446,***,감정장비(컴퓨터거짓말탐지기) 구매,2025,NIT,국방부조사본부,제한경쟁,총액제,적격심사제,202503251100,20250325
정상공고,LNG0007,1,09292,***,'25년 음식물류 폐기물 위탁처리용역,2025,LNG,육군 제1군단,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LNF0005,1,09276,***,00부대 광탄 간부숙소 신축 PHC파일 제조,2025,LNF,제1보병사단,일반경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LMH0024,1,09592,***,[C023]25년 토양오염도 검사용역,2025,LMH,제7군단,일반경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,LKF0035,1,09495,***,123여단 간부숙소 신축(83실) 조명기구 제조납품,2025,LKF,제6755부대,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LKF0037,1,09491,***,123여단 간부숙소 신축(83실) 수배전반 제조설치,2025,LKF,제6755부대,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LKF0036,1,09492,***,122여단 본부 간부숙소 신축(51실) 수배전반 제조설치,2025,LKF,제6755부대,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LKD0023,1,09202,***,25년 사단 사령부 및 99여단 제초관리 용역,2025,LKD,제32보병사단,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,LGI0024,1,09870,001,'25-2차 부대계약 부식(식육가공품류) 제조,2025,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202503251030,20250325
긴급공고,LGI0023,1,09869,001,'25-2차 부대계약 부식(빵류) 구매,2025,LGI,제3군수지원여단,일반경쟁,단가제,적격심사제,202503251030,20250325
긴급공고,LFR0005,1,09489,***,"25년 전차(사격, 조종) 시뮬레이터 외주정비 용역",2025,LFR,육군기계화학교,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,LFR0006,1,09511,***,'25년 K200A1 장갑차 조종 시뮬레이터 외주정비 용역,2025,LFR,육군기계화학교,제한경쟁,총액제,적격심사제,202503251030,20250325
정상공고,LDH0297,1,08083,***,K77지휘차 디스크 등 33종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
재공고,LDH0286,2,08026,***,(자재) 폴리우레탄 백색 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
정상공고,LDH0295,1,08036,***,"(화공) 아세틸렌,공업용 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
정상공고,LDH0298,1,08464,***,"K21 링,위어링 등 5종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
재공고,LDH0256,2,06921,***,(화공) 슈퍼메탈 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
재공고,LDH0173,2,04687,***,(정비) 지퍼백밀봉형중형 등 155종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
긴급공고,LDH0300,1,08457,***,(정수) 분말활성탄(난분해성 COD제거제) 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251330,20250325
재공고,LDH0221,2,05736,***,"K1전차 와셔 ,잠금식 등 95종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
정상공고,LDH0296,1,08728,***,천마 덮개 등 4종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
재공고,LDH0227,2,05793,***,(정비) 목공용 원형 톱날 등 52종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
정상공고,LDH0294,1,07997,***,(자재) 폴리우레탄 녹색 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503251300,20250325
긴급공고,LDA0016,1,08943,***,(C 007) '25년 사령부 제초(예초) 및 조경 관리 용역,2025,LDA,지상작전사령부,제한경쟁,총액제,적격심사제,202503251100,20250325
정정공고,LCG0036,2,07957,***,[25-육-93] 군기 및 깃대형 태극기(7종) 제조,2025,LCG,육군본부,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,LCG0035,1,07070,***,[25-육-84] 1차 전산운영용품 구매,2025,LCG,육군본부,제한경쟁,총액제,적격심사제,202503251230,20250325
긴급공고,LCF0030,1,05337,***,모사전송기 등 1항목 구매(통신),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503251400,20250325
긴급공고,HDK0013,1,08160,***,시설물 유지보수자재 구매,2025,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202503251330,20250325
긴급공고,HCS0015,1,08347,***,25-1-30 액상입자 계수기 구매,2025,HCS,제3훈련비행단,제한경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,HCF0077,1,06362,***,'25~'26 탄도탄 조기경보레이다 냉각체계 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,HCF0079,1,06369,***,'25~'26 공중전투기동훈련장비(ACMI) 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,HCF0076,1,08779,***,KF-16D 항공기용 시일링 콤파운드 구매,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,HCF0078,1,07253,***,'25~'26 E-737 지상지원체계 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,HCF0062,1,07261,***,[60전대]2.5인치 노즐 등 71종,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
긴급공고,HCF0075,1,07501,***,공구 테스트기 구매,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503251030,20250325
재공고,EQ10001,3,6001,***,UH/HH-60 성능개량,2025,EQA,헬기총괄계약팀,협상에의한계약(서류),총액제,최저가격제,202503251600,20250325
정상공고,EBB0007,1,1217,***,2025 K10신형제독장치 부품(구매),2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202503251100,20250325
긴급공고,HCQ0015,1,08249,***,25-항공통제기 시설사업 개발제한 관리계획 수립용역,2025,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202503241100,20250324
정상공고,UMM0195,1,07309,***,25-D-감정장비(생체시료전처리기) 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503241100,20250324
정상공고,UMM0188,1,04325,***,25-F-지상장비 견인용 장비 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503241100,20250324
재공고,MDD0006,2,02690,***,'25년 군 의료 특성화 연구용역(아데노바이러스),2025,MDD,국군수도병원,협상에의한계약(서류),총액제,최저가격제,202503241100,20250324
재공고,MDD0005,2,02689,***,'25년 군 의료 특성화 연구용역(의료종합상황센터),2025,MDD,국군수도병원,협상에의한계약(서류),총액제,최저가격제,202503241100,20250324
긴급공고,MCL0001,1,09401,***,2025년 재외공관 주재무관부 신변안전보험,2025,MCL,국방정보본부,일반경쟁,총액제,적격심사제,202503241300,20250324
긴급공고,LCG0027,1,05265,***,[25-육-58] 유도무기 및 드론의 적정 항재밍 연구용역,2025,LCG,육군본부,협상에의한계약(전자),총액제,최저가격제,202503241000,20250324
긴급공고,LCG0030,1,06285,***,[25-육-65] 차세대 장병 첨단훈련센터 연구용역,2025,LCG,육군본부,협상에의한계약(전자),총액제,최저가격제,202503241300,20250324
재공고,LCF0013,2,02319,***,꼬리표 3항목 구매(물자),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503211100,20250321
정상공고,UMM0178,1,05624,***,25-M-파우치형 구명의 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503211100,20250321
정상공고,UMM0184,1,06662,***,25-F-활주로 노견 및 엄체호 주변 제초용역(25J019-J),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503211100,20250321
긴급공고,UAF0002,1,06673,***,2025년 국방전직교육원 고객만족도 조사 용역,2025,UAF,국방부 인사복지실,협상에의한계약(전자),총액제,최저가격제,202503211400,20250321
재공고,LKS0035,2,06625,***,무공훈장 찾아주기 사업 홍보영상 및 음원제작 용역,2025,LKS,육군인사사령부,2단계경쟁(동시),총액제,최저가격제,202503211030,20250321
긴급공고,LCF0028,1,02948,***,흑색로프 등 2항목 구매(피복),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503211100,20250321
재공고,LCF0016,2,02634,***,"UH-60헬기 고도계, 압력용 등 4종 정비",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503211130,20250321
정상공고,EBB0005,1,3011,***,"간, 조준용",2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,UMM0175,1,07729,***,(25F033-I) 유류중대 급유시설 기술검사 민간위탁용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,UMM0182,1,08034,***,25-M-통신전자장비 통합 유지보수,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503201100,20250320
재공고,UMM0056,2,01280,***,25-F-비상착륙용 표지등세트 제조(259010-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,UMM0199,1,06506,***,(25F075-A)25년 ASP 방화지대 구축 용역(중부권),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,UMM0190,1,07407,***,25-N-0함대 부두 로딩암 제조설치,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503201100,20250320
정상공고,UMM0167,1,03900,***,25-N-자동확보기 세트 등 8종 구매,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,SCF0171,1,08609,***,'25년 함정 실내 청락/도장 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,SCF0174,1,05717,***,원심분리기 2EA 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,SCF0172,1,05956,***,"스위치, 근접식 1종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,SCF0175,1,06191,***,필터 1종 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,SCF0176,1,07594,***,"(긴급) 슬리브,추진축용,선박용 등 17종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,MHD0044,1,08812,***,2025년 국외표준(규격) 온라인 구독(DoD 등 3종),2025,MHD,방위사업청(운영지원과),제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,MDS0010,1,08824,***,"안테나 및 RF장비 제작용 부품,자재 구매",2025,MDS,제3707부대,제한경쟁,총액제,적격심사제,202503201030,20250320
재공고,MDG0010,2,02364,001,25년 의료폐기물 처리 용역(서울지구),2025,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,202503201100,20250320
긴급공고,LQG0023,1,06324,***,박달훈련대 영상모의사격장비 유지보수 용역,2025,LQG,육군 52보병사단,2단계경쟁(동시),총액제,최저가격제,202503201400,20250320
긴급공고,LQG0024,1,06327,***,서초훈련대 영상모의사격장비 유지보수 용역,2025,LQG,육군 52보병사단,2단계경쟁(동시),총액제,최저가격제,202503201400,20250320
정상공고,LPC0005,1,08039,***,"25사단 양주권역 간부숙소 도배, 장판 교체 구매 설치",2025,LPC,제25보병사단,제한경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,LMU0007,1,08715,***,25-물용-003 25-1차 일반폐기물 위탁처리 용역,2025,LMU,제7군수지원단,제한경쟁,총액제,적격심사제,202503201030,20250320
재공고,LKP0069,2,07234,***,'25년 지정폐기물 위탁처리 용역,2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202503201130,20250320
긴급공고,LDH0129,1,03667,***,TAS-815K 레이저거리측정기 야전 정비장비 제조,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503201300,20250320
긴급공고,LDH0291,1,07895,***,통신 캐패시터 등 6품목 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503201300,20250320
긴급공고,LDH0292,1,07897,***,"통신 단자,전신 전화용 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503201300,20250320
긴급공고,LDH0293,1,07898,***,"통신 캐패시터,고정식 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503201300,20250320
정상공고,LDG0022,1,08032,***,탄약폐기물(혼용재질) 위탁처리 용역,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
정상공고,LDG0024,1,08170,***,탄약폐기물(폐지환통) 위탁처리 용역,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
정상공고,LDG0023,1,08149,***,탄약폐기물(폐목재) 위탁처리 용역,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,LCK0016,1,08691,***,[일반-24-35-24] 송풍기 제조납품,2025,LCK,수도방위사령부,제한경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,LCF0027,1,06602,***,가솔린 매연측정기 6항목 구매(기동-009),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HDG0006,1,08600,***,<25-26> 항의대대 공군 특수건강진단 민간위탁 용역,2025,HDG,공군제10전투비행단,제한경쟁,총액제,적격심사제,202503201100,20250320
긴급공고,HCF0055,1,06932,***,군사경찰 대테러복 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0054,1,06939,***,취사용 앞치마 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0060,1,03311,***,25-H-10 '25~'26 초음파식 결함테스트기,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0052,1,06947,***,군사경찰 방탄헬멧 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0059,1,08599,***,25-H-41 T-50 브레이크 시험기,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0053,1,06928,***,여군 하이힐 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503201030,20250320
긴급공고,HCF0061,1,07386,***,25-H-45 110.0dBm 시험세트 전자계통용,2025,HCF,공군군수사령부,일반경쟁,총액제,적격심사제,202503201030,20250320
재공고,ERA0001,2,5110G,***,노트북 등 상용장비,2025,ERA,우주지휘통신총괄계약팀,일반경쟁,총액제,적격심사제,202503201100,20250320
정상공고,EBB0003,1,6603,***,제어장치조립체 및 축 조립체류,2025,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202503201100,20250320
정상공고,EBH0003,1,8690,***,25년 현궁 부품(범퍼),2025,EBH,해상공중전력운영계약팀,제한경쟁,총액제,적격심사제,202503191300,20250319
정상공고,UMM0172,1,06206,***,(25F071-A) 유류중대 급유시설 기술 민간위탁 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,UMM0174,1,03622,***,(256034-D) CNC 수직선반 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,UMM0192,1,03927,***,25-N-상륙군장비수송선 등 8척 임차 용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503191100,20250319
정상공고,UMM0165,1,03700,***,25-F-패트리어트 PAO 정화장치 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,UMM0189,1,02246,***,"(256016-E) 리벳팅기, 로드휠용(K-55)구매",2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,UMM0191,1,04209,***,(257022-E) 일반재료(1) 278품목 구매,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503191100,20250319
정상공고,UMM0176,1,07769,***,25-D-대형승용차(사열차) 제조 (251012-F),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503191100,20250319
정정공고,UMM0197,2,02655,***,"(25F034-I) 25년 육군(충청, 경상, 전라)특수건강진단",2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,UMM0198,1,05019,***,"(25F042-I) 25년 육군(경기, 강원지역) 특수건강진단",2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503191100,20250319
정상공고,UMM0173,1,05094,***,(257027-D) 외과장비소모품(3) 48품목 구매,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,UAZ0012,1,07212,***,25-조경관리 용역,2025,UAZ,합동군사대학교,제한경쟁,총액제,적격심사제,202503191100,20250319
재공고,SFC0047,2,06554,***,25-덕-체 농약 17종 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0164,1,05025,***,"전지, 축전식 등 16종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0163,1,05726,***,"펌프, 연료용, 전기식 등 14종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0167,1,07391,***,손원일급 잠수함 전투체계 PBL RAM-C 분석 연구용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503191030,20250319
재공고,SCF0103,2,05466,***,잠수함 탈출복 정비,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0170,1,03282,***,"부동액 1,150CN 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0162,1,04022,***,"카트리지, 폰트형 등 2종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0168,1,05579,***,탁상연마기 2EA 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0169,1,06046,***,"볼, 베어링 등 15종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,SCF0166,1,07589,***,"(긴급) 축, 직선형 등 12종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503191030,20250319
정상공고,MDG0054,1,06326,***,25년 의무장비(기구세척기 초음파형) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,MDG0057,1,07875,001,LPG(경기) 구매,2025,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,202503191100,20250319
정상공고,MDG0049,1,06335,***,25년 의무장비(흡인기 이동식) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,MDG0053,1,06328,***,25년 의무장비(산부인과 진찰대) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,MDG0058,1,07873,001,LPG(강원) 구매,2025,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,202503191100,20250319
정상공고,MDG0048,1,06336,***,25년 의무장비(두부진찰등 휴대용) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,MDG0055,1,06325,***,25년 의무장비(속력걸음대 전기식) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,LQP0019,1,07976,***,25-1차 윤활유 구매,2025,LQP,제1891부대,제한경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,LKF0028,1,08295,***,25년 제초용역,2025,LKF,제6755부대,일반경쟁,총액제,적격심사제,202503191030,20250319
긴급공고,LHP0003,1,08456,***,"25-1차 전산운영용품, 기타운영지원용품 구매",2025,LHP,제22보병사단,제한경쟁,총액제,적격심사제,202503191030,20250319
재공고,LGP0034,2,04428,***,25년 구난차 외주정비 용역(강원권역),2025,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
재공고,LDH0251,2,06321,***,(화공) 탈지제 등 8종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503191300,20250319
긴급공고,LDH0289,1,08474,***,"K21 와셔,평면형 1종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503191300,20250319
재공고,LDH0216,2,05520,***,K1전차 보호판 등 12종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503191300,20250319
재공고,LDH0258,2,06352,***,(화공) 시발제 등 7종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503191300,20250319
재공고,LDH0220,2,05527,***,K1전차 집적회로 MA78 등 8종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503191300,20250319
긴급공고,LDH0128,1,03670,***,UH-60 신호분배장치 야전 정비기술개발 소요자재 제조,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503191300,20250319
긴급공고,LCF0024,1,07446,***,방열소방장화 등 5항목 구매(피복),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
긴급공고,LCF0026,1,01716,***,목발석고용 신발 등 2품목 구매(의무),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503191700,20250319
긴급공고,LCF0025,1,07447,***,"내부방탄복,판문점 1항목 제조(피복)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503191100,20250319
정상공고,HDN0011,1,07846,***,(25-004) 복지대대 인터폰 구매,2025,HDN,공군제18전투비행단,일반경쟁,총액제,적격심사제,202503191100,20250319
재공고,HCG0003,2,05314,***,공본지역 임대프린터 임차,2025,HCG,공군본부,제한경쟁,총액제,적격심사제,202503191100,20250319
재공고,ESA0002,3,1101A,***,25년 현궁 4차 양산 발사장비용 전력화지원요소,2025,ESA,유도무기총괄계약팀,수의계약,총액제,적격심사제,202503191100,20250319
정상공고,EBH0004,1,7008,***,25년 특수무기 케이블조립체류,2025,EBH,해상공중전력운영계약팀,일반경쟁,총액제,적격심사제,202503191300,20250319
정상공고,DSS0011,1,06469,***,00부대 재경승강기 관리용역,2025,DSS,국군제1068부대,제한경쟁,총액제,적격심사제,202503181030,20250318
재공고,UMM0093,3,02309,***,25-F-패트리어트 변환기 150kw 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503181100,20250318
정상공고,UMM0168,1,03123,***,25-N-근속 30주년 기념 배지 제조,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,UMM0181,1,02590,***,(256004-E) 영현백 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,UMM0186,1,05814,***,(25G021-B) 625 전사자 유가족 유전자검사 위탁 용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503181100,20250318
정상공고,UMM0170,1,02424,***,25-F-플리스형스웨터명찰 제조(259027-F),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503181100,20250318
정상공고,UMM0163,1,02764,***,25-N-건식선체청락기 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,UMM0185,1,05062,***,(257042-E) 유전자검사 시약재료 구매,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,UMM0183,1,03722,***,(257006-E) 수영자이송정 배터리 제조,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,SFC0051,1,07745,***,25-덕-통신지원용 발전기 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202503181030,20250318
재공고,SFC0017,2,01910,***,의무장비(항온진탕수조 등 2품목) 구매,2025,SFC,제9691부대,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0150,1,03837,***,회로카드조립체(증폭용) 3EA 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0145,1,05172,***,"(긴급)양극, 부식방지용 등 30종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0159,1,02788,***,"케이블, 무선주파수용 등 4품목 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0142,1,06543,***,"(긴급) 제한기, 유입전류용 등 51종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0160,1,03714,***,전기로 부동액 구매,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0152,1,07562,***,'25년 함정 선체(갑판) 청락/도장 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0157,1,05949,***,"(긴급)전극,용접용 등 70종",2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0143,1,06545,***,"(긴급) 탐지기, 열감지식 등 30종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
정상공고,SCF0154,1,06141,***,25-보-폐목재 처리 용역,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
정상공고,SCF0149,1,05856,***,25-보-지정폐기물(폐필터 등 5종) 처리 용역,2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0144,1,05169,***,"(긴급)게이지, 전해질 수위용 등 38종",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0155,1,03592,***,'25년 함정 통풍관 및 FCU 소제 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,SCF0158,1,05663,***,'25년 함정 하우스 건현 청락/도장 용역,2025,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202503181030,20250318
재공고,SCF0084,2,01745,***,"동기장치, 전기식 등 2종 구매",2025,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
정상공고,MHD0022,1,02184,***,무기체계 제안서평가 선진화를 위한 연구,2025,MHD,방위사업청(운영지원과),협상에의한계약(전자),총액제,최저가격제,202503181500,20250318
