공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
정정공고,LNF0030,2,42263,***,통일대교 차량 역주행 차단장치 설치납품,2019,LNF,제1보병사단,일반경쟁,총액제,적격심사제,201911121030,20191112,낙찰
정정공고,LNG0022,2,41299,***,야간투시경 구매,2019,LNG,육군 제1군단,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,LPF0034,1,41940,***,장애물 극복훈련기구 설치납품,2019,LPF,제51보병사단,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
정상공고,MCS0139,1,39538,***,"계룡대아파트, 간부숙소 싱크대 제조 설치납품",2019,MCS,국방부계룡대근무지원단,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
재공고,MDD0186,2,39160,***,"19-27,29차 의무장비 혈장해독기등 2품목 구매",2019,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201911121100,20191112,유찰
재공고,MDD0177,2,39299,***,19-8차 의무장비 뇌압감시기 구매,2019,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
재공고,MDD0178,2,39300,***,19-8차 의무장비 심장혈류 박출량 측정기 구매,2019,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201911121100,20191112,유찰
긴급공고,MDD0193,1,40290,***,19-13차 의무장비 펜던트 구매,2019,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
재공고,MDD0192,2,40365,***,장비운영소모품(병원장비5) Radifocus guide wire등,2019,MDD,국군수도병원,제한경쟁,총액제,적격심사제,201911121100,20191112,유찰
정상공고,MDG0233,1,40979,***,의무후송전용헬기 홍보물(모형) 제작/구매,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
정상공고,MDG0234,1,41788,***,19-7차 일반비품(건조기) 구매,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
정상공고,MDG0235,1,41789,***,19-7차 일반비품(에어컨 10평형 등 2품목) 구매/설치,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911121100,20191112,유찰
정상공고,MDG0236,1,41802,***,19-7차 의무비품(레일형커튼) 제작/구매,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
정상공고,SCF0634,1,41018,***,엑스선기 치과용 디지털 3대 구매,2019,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
정상공고,SCF0635,1,41094,***,의료용 냉장고 중형 등 2종 구매,2019,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,SCF0418,1,41512,***,"노즐,연료 분사용 1종",2019,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,SCH0188,1,42445,***,LED 형광등 등 5종,2019,SCH,해군작전사령부,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,SCH0189,1,42449,***,재생토너 등 2종,2019,SCH,해군작전사령부,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
재공고,SFC0134,2,40993,***,CCTV 제조/구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
정상공고,SFC0140,1,41772,***,4구 코드 릴 등 133품목 구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
정상공고,SFC0141,1,41908,***,CCTV 제조구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,SFC0142,1,42066,***,타이어탈착기 등 6품목 구매,2019,SFC,제9691부대,일반경쟁,총액제,적격심사제,201911121030,20191112,낙찰
긴급공고,SFG0164,1,42307,***,외부 스피드돔 카메라 등 5품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
긴급공고,SFG0166,1,42339,***,동성 크리너 등 214품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
연기공고,UMM0639,3,32445,***,오버헤드(호이스트) 크레인 제조/설치(20196250-I),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
정상공고,UMM0622,1,36286,***,00부대 광학적 안구계측장치 구매(20197185-B),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911121100,20191112,낙찰
재공고,UMM0648,2,40295,***,VoIP 교환기 교체사업 등 2건 통합 리스(2019F154-I),2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911121100,20191112,유찰
재공고,UMM0655,2,40969,***,전산화시스템 및 PC모니터 교체 리스(2019G064-I),2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911121100,20191112,낙찰
긴급공고,UMM0667,1,42325,***,'19년 육본 회의실 전시체계 교체사업(20196287-C),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911121100,20191112,낙찰
긴급공고,LCH0020,1,42032,***,00부대 공구류 구매,2019,LCH,특수전사령부,일반경쟁,총액제,적격심사제,201911111030,20191111,낙찰
재공고,LDH1174,2,40256,***,발칸 화생방용케이블 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911111300,20191111,낙찰
재공고,LDH1178,2,40623,***,브라인드리벳등90종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911111300,20191111,낙찰
재공고,LDH1176,2,40636,***,마봉강등86종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911111300,20191111,유찰
재공고,LDH1177,2,40640,***,알루미늄합금등48종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911111300,20191111,유찰
정정공고,LQP0041,2,40985,***,00체계 운용품구매(HP Z6 G4 워크스테이션 등 6종),2019,LQP,제1891부대,일반경쟁,총액제,적격심사제,201911111100,20191111,낙찰
정정공고,MDJ0061,2,41596,***,'19년 치과부 수술기구 구매(석션팁 등 26종),2019,MDJ,국군대전병원,일반경쟁,총액제,적격심사제,201911111030,20191111,낙찰
재공고,MDW0012,2,37022,***,생도피복(가방류) 구매,2019,MDW,국군간호사관학교,2단계경쟁(동시),총액제,최저가격제,201911111000,20191111,유찰
재공고,SCF0147,3,36033,***,DDG 에어컨 정비,2019,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,201911111030,20191111,낙찰
정상공고,SCF0149,1,39924,***,00함 화재감지장치 제어반 외주정비,2019,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,201911111030,20191111,유찰
정상공고,SCF0150,1,41166,***,CRM 엔진 총분해 외주정비,2019,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,201911111030,20191111,유찰
긴급공고,SCQ0205,1,41957,***,19-평 외주정비(PKG 축계중심정렬) 용역,2019,SCQ,제9911부대,일반경쟁,총액제,적격심사제,201911111030,20191111,낙찰
정상공고,UMM0658,1,39045,***,후반기 디지털 인쇄재료 구매(20196315-E),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911111100,20191111,낙찰
긴급공고,UMM0693,1,40164,***,방폭 설계 표준화 체계구축 연구용역,2019,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,201911111100,20191111,낙찰
정상공고,UMM0713,1,41611,***,원격통신소 연동서버 교체사업 리스(2019J062-E),2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911111100,20191111,낙찰
정상공고,UMM0712,1,41612,***,19-2차 브리핑시스템 도입사업 등 3건 통합리스,2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911111100,20191111,낙찰
정상공고,UMM0711,1,41613,***,비행기지 통합관제체계 구축 리스(2019J060-E),2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911111100,20191111,낙찰
정상공고,UMM0714,1,41614,***,19년 PC도입사업 리스(2019J063-E),2019,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,201911111100,20191111,낙찰
긴급공고,UMM0661,1,41744,***,무공훈장(충무·화랑) 제조납품(20196311-F),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911111100,20191111,낙찰
정상공고,HDR0016,1,40523,***,31전대 MCRC수리부속,2019,HDR,공군방공관제사령부,제한경쟁,총액제,적격심사제,201911081100,20191108,유찰
정상공고,LCF0653,1,41253,***,혈당측정기 등 115항목 구매(해파),2019,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,201911081030,20191108,낙찰
정상공고,LCF0654,1,41308,***,콤비콤씨 등 11항목 구매(해파),2019,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,201911081030,20191108,낙찰
정상공고,LDH1181,1,41364,***,K1전차 그로밋등12종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911081300,20191108,유찰
정상공고,LDH1183,1,41367,***,정전기방지용에어캡등14종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911081300,20191108,유찰
재공고,LMR0062,2,37815,001,액화석유가스(LPG)단가 계약,2019,LMR,제5군단사령부,제한경쟁,단가제,적격심사제,201911081030,20191108,유찰
정상공고,MCL0005,1,40934,***,ㅇㅇ체계 UPS 배터리 구매,2019,MCL,국방정보본부,일반경쟁,총액제,적격심사제,201911081100,20191108,낙찰
정상공고,MDJ0060,1,41386,***,수술실 의료기재 구매(배설기 등 34종),2019,MDJ,국군대전병원,일반경쟁,총액제,적격심사제,201911081030,20191108,낙찰
정상공고,SCF0630,1,41087,***,여군행사모 등 13종 구매,2019,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,201911081030,20191108,유찰
긴급공고,SCP0153,1,32986,***,00함 축계 중심정렬 외주정비,2019,SCP,제8385부대,제한경쟁,총액제,적격심사제,201911081030,20191108,유찰
연기공고,UMM0501,2,28625,***,중형 표준차량 및 5톤 방탄킷 차량통합 개발용역,2019,UMM,국군재정관리단,협상에의한계약(전자),총액제,최저가격제,201911081100,20191108,낙찰
정상공고,UMM0657,1,37077,***,`19년 원격교육 스튜디오 장비 구매설치(20197173-C),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911081100,20191108,낙찰
연기공고,UMM0606,2,37248,***,'19년 PACS 교체사업(20197157-C),2019,UMM,국군재정관리단,협상에의한계약(전자),총액제,최저가격제,201911081400,20191108,낙찰
정상공고,UMM0709,1,39512,***,레바논 동명부대 22.23진 교대 전세 항공 수송용역,2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911081100,20191108,낙찰
긴급공고,UMM0659,1,41469,***,총포류 부속품(소음기·소염기) 구매(20196270-F),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911081100,20191108,유찰
정상공고,EBB0009,1,2210,***,K-9 자주포 엔진부품류(구매),2019,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,201911071100,20191107,유찰
정상공고,EHF0007,1,4004,***,19년 천궁 수리부속류,2019,EHF,미래전력사업전력운영계약팀,일반경쟁,총액제,적격심사제,201911071100,20191107,유찰
정상공고,EQA0001,1,9060,***,항공기 지상지원장비,2019,EQA,헬기총괄계약팀,일반경쟁,총액제,적격심사제,201911071500,20191107,유찰
긴급공고,HDM0128,1,40879,***,책상L형외 7품목 제조 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0129,1,40880,***,라이트외 13품목 구매,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0131,1,40884,***,피크닉 테이블외 3품목 구매 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0125,1,40889,***,거울(벽걸이)외 23품목 구매 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0126,1,40892,***,커피잔세트외 19품목 구매 및 설치,2019,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,201911071030,20191107,낙찰
정상공고,HDM0127,1,40895,***,복사기외 7품목 구매 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0130,1,40899,***,디지털테스터기외 21품목 구매 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0133,1,40905,***,인바디 측정기 구매 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,HDM0134,1,40906,***,LED전광판 제조 및 설치,2019,HDM,공군제17전투비행단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,LHD0051,1,41277,***,정보통신대대 보일러교체(설치납품),2019,LHD,제21보병사단,일반경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,LMQ0005,1,41481,***,청운아파트 싱크대 제조설치납품,2019,LMQ,제7297부대,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,LNQ0028,1,41604,***,통신공사 공사자재 구매,2019,LNQ,제17보병사단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,LNS0020,1,41617,***,동원훈련장 탄두회수함 제작설치,2019,LNS,제55보병사단,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,LPF0032,1,41480,***,육군 민간위탁배송 용역(경기),2019,LPF,제51보병사단,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,LPF0033,1,41482,***,공군 민간위탁배송 용역(경기),2019,LPF,제51보병사단,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
정상공고,LPN0029,1,41128,***,전관방송용앰프(600W) 구매,2019,LPN,수도군단,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
정상공고,MCM0036,1,40147,***,19년 조사체계 SW 라이선스 구매,2019,MCM,4284부대,제한경쟁,총액제,적격심사제,201911071400,20191107,낙찰
정상공고,MDG0230,1,41573,***,수도병원 수변전설비(발전기),2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,MDG0231,1,41578,***,수도병원 수변전설비(분전반),2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,MDG0232,1,41585,***,수도병원 수변전설비(MCC),2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
정상공고,MDJ0059,1,40904,***,19-1차 의무 교육비품구매(정맥주사 실습모형 등 6종),2019,MDJ,국군대전병원,일반경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,SFC0137,1,41486,***,2중코팅 현수막 천 등 23품목 구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
긴급공고,SFG0156,1,41391,***,예초기 부품 등 230품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,SFG0157,1,41393,***,케이블조립체 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911071100,20191107,유찰
긴급공고,SFG0155,1,41395,***,블랙토너 등 57품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,SFG0154,1,41398,***,스테인리스 등 239품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,SFG0160,1,41606,***,전기밥솥 등 2품목 구매,2019,SFG,제9181부대,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
긴급공고,SFH0090,1,41564,***,전자전 2반 생활반 관급자재(분전반) 제조설치,2019,SFH,제9196부대,제한경쟁,총액제,적격심사제,201911071100,20191107,유찰
긴급공고,SFN0065,1,41586,***,트램폴린 구매 설치(인사과),2019,SFN,연평부대,제한경쟁,총액제,적격심사제,201911071030,20191107,낙찰
정상공고,UMM0653,1,37314,***,차량 정비용 장비 구매설치(20197195-F),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
정상공고,UMM0654,1,38824,***,군악기(피콜로 등 35종) 구매(201963169-F),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911071100,20191107,낙찰
연기공고,UMM0646,2,40227,***,00지역 출입통제체계 구축사업(20196231-G),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911071100,20191107,낙찰
정상공고,UMM0656,1,41027,***,정보분석장비 30종 구매(20196314-D),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911071100,20191107,낙찰
정상공고,EHD0133,1,4320A,***,19년 공구상자류,2019,EHD,물자계약팀,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
긴급공고,HDP0056,1,41120,***,업무용 부스 등 2종 제조 설치,2019,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,HDS0009,1,39180,***,방-19-35 전술통신체계(이종 프로토콜 연동장치) 구매,2019,HDS,공군미사일방어사령부,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
재공고,LDH1163,2,39546,***,K200장갑차 노즐고정기 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911061300,20191106,유찰
재공고,LDH1166,2,39550,***,K200장갑차 개스킷등16종 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911061300,20191106,유찰
재공고,LDH1169,2,39561,***,K200장갑차 기어 구매,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911061300,20191106,유찰
정상공고,LDH1180,1,40821,***,3D 금속프린터 외주정비 용역,2019,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,201911061300,20191106,유찰
긴급공고,LGM0017,1,40980,***,아파트 4개동 싱크대 제조설치납품,2019,LGM,제11기동사단,제한경쟁,총액제,적격심사제,201911061030,20191106,낙찰
긴급공고,LGQ0028,1,41504,***,00부대 과학화 감시체계 물품 구매,2019,LGQ,제36보병사단,일반경쟁,총액제,적격심사제,201911061100,20191106,낙찰
긴급공고,LGQ0029,1,41529,***,영내 수목제거 용역 계약,2019,LGQ,제36보병사단,일반경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,MCM0035,1,39886,***,후반기 전산운영용품 구매,2019,MCM,4284부대,제한경쟁,총액제,적격심사제,201911061400,20191106,낙찰
재공고,MDG0226,2,39714,***,19-4차 치과수술기구(Anterior 등 25품목) 구매,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,MDG0228,1,40609,***,19-3차 재생토너 구매,2019,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
재공고,MDJ0054,3,37920,***,재투자 의무장비 구매(원심분리기 중형),2019,MDJ,국군대전병원,일반경쟁,총액제,적격심사제,201911061030,20191106,낙찰
긴급공고,SCQ0201,1,41288,***,순살꼬막통조림 등 27종 구매,2019,SCQ,제9911부대,제한경쟁,총액제,적격심사제,201911061030,20191106,낙찰
정상공고,SCR0116,1,40261,***,탁구대 등 17종 구매,2019,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,SCR0115,1,40263,***,무동력 트레드밀 구매,2019,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
긴급공고,SFC0135,1,41286,***,디스크이미징 장비 구매,2019,SFC,제9691부대,일반경쟁,총액제,적격심사제,201911061030,20191106,낙찰
긴급공고,SFC0136,1,41331,***,기념휘장 세트 제조 납품,2019,SFC,제9691부대,일반경쟁,총액제,적격심사제,201911061030,20191106,낙찰
긴급공고,SFD0157,1,41382,***,소파 제조 납품,2019,SFD,제9227부대,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
연기공고,UMM0637,2,35470,***,국방시설 전력소비 수용률 기준 연구용역,2019,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,201911061100,20191106,낙찰
정상공고,UMM0649,1,36467,***,노후보일러교체관급자재(보일러)제조납품(20196288-A),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0645,1,37678,***,00부대 화면전시체계 구매·설치(20196300-G),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0644,1,38038,***,19년 VoIP교환기 교체사업(20197175-G),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0701,1,38188,***,스펙트럼분석기구매 (20199198-I),2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0699,1,40686,***,19-3차 한빛부대 재보급물자 수송관리 용역,2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911061100,20191106,유찰
정상공고,UMM0703,1,40845,***,인쇄장비(편집기 등 3종) 구매,2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0705,1,40855,***,인쇄장비(전동포크리프트 등 3종) 구매,2019,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,201911061100,20191106,낙찰
정상공고,UMM0650,1,40883,***,도금장비 3종 제조설치(20196280-C),2019,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,201911061100,20191106,유찰
정정공고,EGF0239,2,1266,***,펌프류,2019,EGF,기동화력계약팀 (구:19.09.16),일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
재공고,EHD0119,2,6100A,***,주방기구류,2019,EHD,물자계약팀,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
정상공고,HCG0070,1,39492,***,보안스티커 제조구매,2019,HCG,공군본부,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,HDC0048,1,40387,***,디젤지게차 2점 (19-246),2019,HDC,공군제1전투비행단,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,HDC0049,1,40528,***,"탐지기,금속 결함 탐지용 전기식(19-247)",2019,HDC,공군제1전투비행단,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,HDP0054,1,40851,***,아스팔트 라우터용 절단날 등 3종 구매,2019,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,HDP0055,1,40885,***,병사식당 식자재 구매,2019,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
재공고,LCG0071,2,38509,***,후반기 신규 임용 예비군지휘관 근무복 제조,2019,LCG,육군본부,제한경쟁,총액제,적격심사제,201911051100,20191105,유찰
재공고,LCG0069,2,39125,***,무선도청 탐지시스템 구매설치,2019,LCG,육군본부,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,LGD0018,1,40942,***,00학교 본청 현관 리모델링(사인물 설치납품),2019,LGD,육군종합행정학교,일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,LGT0048,1,40352,***,00부대 크레인 제조설치(19-240),2019,LGT,제2307부대,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,LGT0049,1,40369,***,관사신축 타일 제조납품(19-164),2019,LGT,제2307부대,일반경쟁,총액제,적격심사제,201911051030,20191105,유찰
긴급공고,LGT0050,1,40830,***,00부대 군숙소 노후보일러 교체,2019,LGT,제2307부대,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,LHF0024,1,41125,***,레이더 기지 도파관 설치,2019,LHF,제1607부대,일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
정상공고,LIK0054,1,40554,***,이동형 화재진압장비 구매,2019,LIK,제2군수지원여단,제한경쟁,총액제,적격심사제,201911051330,20191105,낙찰
긴급공고,LPF0029,1,40950,***,19년 해안복합감시체계 외주정비 용역,2019,LPF,제51보병사단,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,LQG0021,1,38905,***,19년 진공포장재료 구매납품,2019,LQG,육군 52보병사단,제한경쟁,총액제,적격심사제,201911051200,20191105,낙찰
긴급공고,LQP0036,1,40604,***,비품 172종 구매,2019,LQP,제1891부대,일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,LQP0037,1,40605,***,가구류 31종 제조납품,2019,LQP,제1891부대,일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
긴급공고,MCD0064,1,39744,***,개발사업 군사작전 영향검토 및 법제화 방안 연구,2019,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,201911051400,20191105,유찰
정상공고,MCM0034,1,39828,***,화상회의 장비 구매,2019,MCM,4284부대,제한경쟁,총액제,적격심사제,201911051400,20191105,낙찰
재공고,NIT0011,4,36859,***,자동염기서열분석기 정비(소모품 구매설치),2019,NIT,국방부조사본부,일반경쟁,총액제,적격심사제,201911051100,20191105,낙찰
정상공고,SCF0148,1,36976,***,"잠수함(SS-I, II) 타각 송신기 정비",2019,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SCL0118,1,40996,***,생도피복(방한자켓)구매,2019,SCL,해군사관학교,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SCL0120,1,41012,***,생도피복(베게 잇 등 8종) 구매,2019,SCL,해군사관학교,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SCL0121,1,41097,***,생도피복(면수건 등 3종)구매,2019,SCL,해군사관학교,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SCL0122,1,41100,***,생도피복(하운동복 등 2종) 구매,2019,SCL,해군사관학교,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SCL0125,1,41106,***,생도피복(생도견장 등 2종) 구매,2019,SCL,해군사관학교,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
재공고,SCQ0193,2,39663,***,단파장 적외선 카메라 구매,2019,SCQ,제9911부대,일반경쟁,총액제,적격심사제,201911051030,20191105,유찰
긴급공고,SCR0118,1,40941,***,아-709호정 상가 외주정비,2019,SCR,해군제3함대사령부,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
재공고,SFC0128,2,40033,***,무선 폴대형 내부탐색경 구매,2019,SFC,제9691부대,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
정상공고,SFC0130,1,40558,***,전차 영점표적지 등 3품목 제조,2019,SFC,제9691부대,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SFC0131,1,40736,***,생수 등 20품목 구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911051030,20191105,유찰
긴급공고,SFC0133,1,40926,***,방송시스템 구내방송 장비 제조 설치,2019,SFC,제9691부대,지명경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SFC0134,1,40993,***,CCTV 제조/구매,2019,SFC,제9691부대,제한경쟁,총액제,적격심사제,201911051030,20191105,유찰
정상공고,SFH0089,1,40611,***,저장대 기둥 등 7품목 구매,2019,SFH,제9196부대,제한경쟁,총액제,적격심사제,201911051100,20191105,낙찰
재공고,SFL0102,2,39627,***,이중창 봉투 구매 납품,2019,SFL,제3283부대,제한경쟁,총액제,적격심사제,201911051100,20191105,유찰
정상공고,SFN0061,1,40576,***,용기검사등 3품목 구매,2019,SFN,연평부대,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
정상공고,SFN0062,1,40580,***,도서전투부식(생수 등 24품목)구매,2019,SFN,연평부대,일반경쟁,총액제,적격심사제,201911051030,20191105,낙찰
긴급공고,SFN0063,1,40668,***,간부숙소 신축 사업 관급자재(MCC 및 분전반),2019,SFN,연평부대,제한경쟁,총액제,적격심사제,201911051030,20191105,낙찰
