공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,HCQ0076,1,48087,***,(20-353) 폴리우레사 수지 도막 방수재 등 1종,2020,HCQ,공군제5공중기동비행단,일반경쟁,총액제,적격심사제,202011251100,20201125,낙찰
긴급공고,HDF0071,1,48010,***,임목폐기물 처리용역,2020,HDF,공군 제8전투비행단,제한경쟁,총액제,적격심사제,202011251100,20201125,낙찰
정상공고,HDN0029,1,47479,***,(20-170) 도어락 등 60품목 구매,2020,HDN,공군제18전투비행단,제한경쟁,총액제,적격심사제,202011251100,20201125,낙찰
긴급공고,HDP0086,1,47993,***,간부숙소 개선공사 관급자재(타일 제조 설치),2020,HDP,공군제19전투비행단,수의계약,총액제,적격심사제,202011251100,20201125,유찰
긴급공고,LGI0049,1,48211,001,성탄절 경축특식 훈제닭다리,2020,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202011251130,20201125,낙찰
긴급공고,LGQ0038,1,48310,***,"21년 지뢰제거작전용 장비,물자 구매",2020,LGQ,제36보병사단,일반경쟁,총액제,적격심사제,202011251100,20201125,낙찰
긴급공고,LKS0047,1,46786,***,디지털 인쇄장비 구매 / 설치,2020,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202011251030,20201125,낙찰
긴급공고,LKS0046,1,46787,***,무선철 제본기 및 자동 묶음기 구매 / 설치,2020,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202011251030,20201125,유찰
재공고,MCM0022,2,46818,***,프로그램 개발시스템 구축사업 등 3건 통합리스,2020,MCM,4284부대,일반경쟁,총액제,최저가격제,202011251100,20201125,유찰
연기공고,MDJ0022,2,46933,***,장비운영소모품(멀티블록 등 3종) 구매,2020,MDJ,국군대전병원,제한경쟁,총액제,적격심사제,202011251030,20201125,낙찰
재공고,MHD0076,2,40039,***,정부간 잉여품 계약 일반조건 개정 및 절차수립,2020,MHD,방위사업청(운영지원과),협상에의한계약(전자),총액제,최저가격제,202011251400,20201125,낙찰
긴급공고,SCF0195,1,45159,***,표시판 레이더세트 제원용(DY-NDS) 유지보수 용역,2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011251030,20201125,낙찰
정상공고,SCF0536,1,48089,***,수신기 송신기군 등 2종 구매,2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011251030,20201125,낙찰
긴급공고,SCF0194,1,48162,***,"함정(DDG, DDH-II, AOE) 화장실 세면장 리모델링 정비",2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011251030,20201125,낙찰
정상공고,UMM0568,1,46996,***,"(20G065-A)20육,해군대학CBT교육장비교체사업금융리스",2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011251100,20201125,유찰
정상공고,UMM0567,1,47430,***,(20G069-I)00부대 출입통제체계 구축사업 금융리스,2020,UMM,국군재정관리단,수의계약,총액제,최저가격제,202011251100,20201125,유찰
정상공고,UMM0584,1,47468,***,공군 '20년 노트북/프린터/모니터 도입사업 리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011251100,20201125,유찰
정상공고,UMM0585,1,47480,***,공군 20-2차 브리핑시스템 도입사업 리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011251100,20201125,유찰
정상공고,UMM0586,1,47484,***,공군 '20년 교환기 교체사업 리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011251100,20201125,유찰
정상공고,EBB0469,1,5300,***,헬기이송장치,2020,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202011241100,20201124,낙찰
정상공고,EBB0468,1,9464,***,연막탄발사기 부품류,2020,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202011241100,20201124,유찰
재공고,EHF0209,2,2702,***,20년 비호 체계 수리부속(구매),2020,EHF,미래전력사업전력운영계약팀,수의계약,총액제,적격심사제,202011241100,20201124,유찰
재공고,EKA0065,2,7531,***,"전지,축전식(BB-7184K)",2020,EKA,기동총괄계약팀,일반경쟁,총액제,적격심사제,202011241100,20201124,낙찰
재공고,LCF0503,2,42800,***,"볼트,때려박음 생크형 등 43항목 구매(총포)",2020,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202011241200,20201124,순위확정
재공고,LCF0504,2,42814,***,"시준의,적외선용 등 3항목 구매(총포)",2020,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202011241200,20201124,순위확정
재공고,LCF0506,2,42863,***,"엘보,파이프용 등 7항목 구매(총포)",2020,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202011241200,20201124,순위확정
재공고,LCF0265,2,45172,***,"원심과급기,엔진용 등 99항목 구매(궤도)",2020,LCF,육군군수사령부,일반경쟁,총액제,적격심사제,202011241030,20201124,순위확정
긴급공고,LCG0104,1,46560,***,'20년 영상제작장비(캠코더) 구매,2020,LCG,육군본부,제한경쟁,총액제,적격심사제,202011241030,20201124,낙찰
긴급공고,LCK0043,1,48180,***,20-293 00부대 음향시스템 구매설치 사업,2020,LCK,수도방위사령부,제한경쟁,총액제,적격심사제,202011241030,20201124,낙찰
재공고,LDH0996,2,45464,***,"00단 ""레이저가공기"" 외주정비 용역",2020,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202011241300,20201124,낙찰
긴급공고,LGI0048,1,47697,***,20-3차 일반폐기물 처리용역(강원 인제),2020,LGI,제3군수지원여단,제한경쟁,총액제,적격심사제,202011241130,20201124,낙찰
긴급공고,LGP0188,1,47511,***,00부대 수송용 드론 구매,2020,LGP,제1군수지원사령부,일반경쟁,총액제,적격심사제,202011241100,20201124,낙찰
긴급공고,LGP0189,1,47785,001,00부대 취사용 LPG 구매(원주),2020,LGP,제1군수지원사령부,제한경쟁,단가제,적격심사제,202011241100,20201124,낙찰
긴급공고,LGP0190,1,47792,001,00부대 취사용 LPG 구매(강릉),2020,LGP,제1군수지원사령부,제한경쟁,단가제,적격심사제,202011241100,20201124,낙찰
긴급공고,LGQ0036,1,47964,***,동원훈련장 탄두회수함 탄성매트 구매 설치,2020,LGQ,제36보병사단,일반경쟁,총액제,적격심사제,202011241100,20201124,낙찰
정정공고,LGQ0037,3,47968,***,육성지원사업(통신사업) 물품 구매 설치,2020,LGQ,제36보병사단,제한경쟁,총액제,최저가격제,202011241100,20201124,낙찰
긴급공고,LHQ0029,1,47531,***,20년 모니터 추가도입(2작전사) 리스사업,2020,LHQ,제2작전사령부,일반경쟁,총액제,적격심사제,202011241030,20201124,낙찰
정상공고,LKF0048,1,46961,***,00부대 식기세척기 임차용역,2020,LKF,제6755부대,제한경쟁,총액제,적격심사제,202011241030,20201124,낙찰
재공고,LQH0027,2,42723,***,(육성)실내사격 청력보호 방탄헬멧(헤드셋)제조납품,2020,LQH,제3697부대,일반경쟁,총액제,적격심사제,202011241100,20201124,낙찰
긴급공고,MDN0022,1,46588,***,21년 전산장비 유지보수 용역,2020,MDN,국군화생방방호사령부,제한경쟁,총액제,적격심사제,202011241030,20201124,낙찰
재공고,SFC0172,2,46764,***,20년 1차 선박 및 차량(윙바디) 임차 용역,2020,SFC,제9691부대,일반경쟁,총액제,적격심사제,202011241100,20201124,유찰
정상공고,UMM0583,1,41514,***,구축함 추진제어장치 성능개량 사업 감리용역,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011241100,20201124,낙찰
정상공고,UMM0582,1,44009,***,20-공-국지기상관측용 무인항공기 구매,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011241100,20201124,낙찰
정상공고,UMM0581,1,45569,***,20-국-인쇄재료 61종 구매,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011241100,20201124,낙찰
정상공고,UMM0564,1,46900,***,(20G067-I)해군 워게임 교육장비 교체사업 금융리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011241100,20201124,유찰
긴급공고,HCC0096,1,47489,***,"연결기, 배기관용부동식 등 36품목 구매(319,20,24)",2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011231030,20201123,낙찰
긴급공고,HCC0095,1,47516,***,커패시터 고정식 등 11품목 구매(316~318),2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011231030,20201123,낙찰
긴급공고,HCC0097,1,47580,***,작업등 등 160품목 구매(20323),2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011231030,20201123,낙찰
긴급공고,HCC0098,1,47607,***,"연결기 조인트 등 50품목 구매(325,34,35)",2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011231030,20201123,낙찰
긴급공고,HCL0053,1,47206,***,20-368 2단 냉장고,2020,HCL,공군사관학교,제한경쟁,총액제,적격심사제,202011231100,20201123,낙찰
재공고,LBA0099,2,45176,001,'21년 신정(조각케이크) 경축특식,2020,LBA,제 2167부대,제한경쟁,단가제,적격심사제,202011231030,20201123,유찰
긴급공고,LGQ0034,1,46985,***,육성지원사업 방한피복 구매,2020,LGQ,제36보병사단,일반경쟁,총액제,적격심사제,202011231100,20201123,낙찰
긴급공고,LKP0012,1,47298,001,'20년 군량곡 민간위탁배송(충남 논산),2020,LKP,5군수지원사령부,제한경쟁,단가제,적격심사제,202011231030,20201123,낙찰
정상공고,MDR0049,1,47186,***,선박 수리부속 구매,2020,MDR,제9965부대,일반경쟁,총액제,적격심사제,202011231100,20201123,낙찰
정상공고,UAF0003,1,40282,***,군인연금기금 위험관리·성과평가 및 자산운용컨설팅,2020,UAF,국방부 인사복지실,협상에의한계약(전자),총액제,최저가격제,202011231500,20201123,유찰
정상공고,UMM0580,1,46873,***,20년 무정전전원장치 노후 배터리 교체사업(208177-I),2020,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202011231100,20201123,낙찰
긴급공고,HCC0093,1,47275,***,아일렛 핀 등 349품목 구매(20315),2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011201030,20201120,낙찰
긴급공고,HCC0094,1,47284,***,동파이프 등 17종 구매(0011),2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011201030,20201120,낙찰
긴급공고,LCN0041,1,46816,***,AI체험형 교육장 장비 구매설치,2020,LCN,육군사관학교,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
긴급공고,LCN0043,1,46860,***,ICT 교육장 장비 구매설치,2020,LCN,육군사관학교,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
긴급공고,LCN0044,1,46868,***,AI모델시연 및 개발용 서버 PC 구매,2020,LCN,육군사관학교,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정상공고,LGP0187,1,46759,***,만능밀링머신 구매,2020,LGP,제1군수지원사령부,일반경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정정공고,MDF0031,2,45009,***,VoIP교환기용 네트워크장비 교체(리스물건),2020,MDF,국군지휘통신사령부,일반경쟁,총액제,적격심사제,202011201030,20201120,낙찰
정상공고,MDG0237,1,46670,***,20년 의무장비(환자관찰장치 이동형) 구매,2020,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정정공고,MHD0081,2,44431,***,드론사업 진화적 획득 방안 연구,2020,MHD,방위사업청(운영지원과),협상에의한계약(전자),총액제,최저가격제,202011201400,20201120,낙찰
재공고,UMM0544,2,37116,***,(206249-G) 전투21모델 3차 장비 교체사업,2020,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,202011201000,20201120,낙찰
정상공고,UMM0574,1,41295,***,20-공-자동혈구계산기(중형) 구매,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정상공고,UMM0575,1,46618,***,공군 기상주전산기 교체사업(리스),2020,UMM,국군재정관리단,수의계약,총액제,최저가격제,202011201100,20201120,유찰
정상공고,UMM0576,1,46625,***,'20년 공군 PC 도입사업(리스),2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011201100,20201120,낙찰
정상공고,UMM0560,1,46661,***,(20G068-A)20년 통합정보체계 개선사업 금융리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011201100,20201120,낙찰
정상공고,UMM0577,1,46680,***,통합교육정보체계 개발사업 감리용역,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정상공고,UMM0578,1,46715,***,20-K-정수기 임차 용역,2020,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202011201100,20201120,낙찰
정상공고,UMM0579,1,46754,***,'20년 기지네트워크 개선사업 리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011201100,20201120,낙찰
정상공고,EBB0466,1,0230,***,230mm급 다련장 수리부속(구매),2020,EBB,지상공통전력운영계약팀,수의계약,총액제,적격심사제,202011191100,20201119,유찰
긴급공고,HDP0083,1,46436,***,20-75-1 소음저감공사 관급자재 금속제창호,2020,HDP,공군제19전투비행단,일반경쟁,총액제,적격심사제,202011191100,20201119,낙찰
정정공고,LGI0047,2,46485,***,탄약보호덮개 제조,2020,LGI,제3군수지원여단,제한경쟁,총액제,적격심사제,202011191100,20201119,낙찰
정상공고,LKS0044,1,44959,***,20-2차 체력단련장 관리장비 통합구매,2020,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202011191030,20201119,낙찰
긴급공고,LKT0089,1,46973,***,20년 통신장비(CCTV) 설치납품,2020,LKT,제1989부대,제한경쟁,총액제,적격심사제,202011191030,20201119,낙찰
긴급공고,MCM0022,1,46818,***,프로그램 개발시스템 구축사업 등 3건 통합리스,2020,MCM,4284부대,일반경쟁,총액제,최저가격제,202011191100,20201119,유찰
긴급공고,MDD0168,1,46954,***,20년 리모델링 1-2차 의무비품 구매,2020,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202011191100,20201119,유찰
긴급공고,MDD0169,1,46955,***,20년 1-1차 리모델링 의무비품 구매,2020,MDD,국군수도병원,제한경쟁,총액제,적격심사제,202011191100,20201119,낙찰
정정공고,MDG0232,4,42024,***,20년 코로나19 의무장비(엑스선기병원용이동식) 구매,2020,MDG,국군의무사령부,2단계경쟁(동시),총액제,최저가격제,202011191100,20201119,낙찰
긴급공고,MDG0238,1,46923,***,2020년 재생토너 3차 구매,2020,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202011191100,20201119,낙찰
긴급공고,MDR0048,1,46946,***,`20년 후반기 전산운영용품 구매,2020,MDR,제9965부대,제한경쟁,총액제,적격심사제,202011191100,20201119,낙찰
긴급공고,MDR0047,1,46958,***,기상관측장비 구매/설치,2020,MDR,제9965부대,일반경쟁,총액제,적격심사제,202011191100,20201119,순위확정
긴급공고,SCF0534,1,46817,***,"제어장치, 공기주입용, 전자식 등 2종 구매",2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011191030,20201119,낙찰
긴급공고,SCR0090,1,46893,***,도서기지 감시카메라(CCTV) 구매 설치,2020,SCR,해군제3함대사령부,일반경쟁,총액제,적격심사제,202011191100,20201119,낙찰
긴급공고,SDF0149,1,46195,***,각대봉투 등 831종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011191030,20201119,낙찰
긴급공고,SDF0150,1,46945,***,00전대 냉난방기 구매 설치,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011191030,20201119,낙찰
긴급공고,SFG0176,1,46914,***,스테인리스 주름관 등 137품목 구매,2020,SFG,제9181부대,제한경쟁,총액제,적격심사제,202011191100,20201119,낙찰
정상공고,UAC0034,1,46406,***,후반기 옵셋인쇄기 롤러피복교체 외주정비 용역,2020,UAC,국방출판지원단,제한경쟁,총액제,적격심사제,202011191100,20201119,유찰
긴급공고,UMM0565,1,38887,***,(206278-G) 전투지휘훈련 모델운용장비 교체사업,2020,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202011191330,20201119,낙찰
정상공고,UMM0559,1,46323,***,(20G064-I)온나라시스템 교체 사업 금융리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011191100,20201119,낙찰
재공고,EHF0207,3,2092A,***,위성전군방공경보체계부품,2020,EHF,미래전력사업전력운영계약팀,수의계약,총액제,적격심사제,202011181100,20201118,유찰
재공고,EHF0206,3,4003H,***,20년 천궁 통제소 시험세트(안테나 정렬용),2020,EHF,미래전력사업전력운영계약팀,일반경쟁,총액제,적격심사제,202011181100,20201118,낙찰
정상공고,ELA0027,1,6225,***,중형제독기,2020,ELA,화력총괄계약팀,수의계약,총액제,적격심사제,202011181100,20201118,유찰
정상공고,EUA0005,1,5183,***,무인기뢰처리기-II 시험장비,2020,EUA,첨단기술총괄계약팀,제한경쟁,총액제,적격심사제,202011181400,20201118,낙찰
긴급공고,HCC0092,1,46765,***,"계전기, 역전력용 등 20품목 구매(308,9,13,14)",2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
정상공고,HDG0042,1,46539,***,[20-211]발전기 세트 제조/설치,2020,HDG,공군제10전투비행단,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
재공고,HDP0002,2,43460,***,간부숙소 TV방송 및 인터넷 설치,2020,HDP,공군제19전투비행단,일반경쟁,총액제,적격심사제,202011181030,20201118,유찰
재공고,HDQ0052,4,40226,***,작전차량 위치영상 시현체계 구축 용역,2020,HDQ,제20전투비행단,2단계경쟁(동시),총액제,최저가격제,202011181100,20201118,낙찰
긴급공고,LFC0034,1,46500,***,00부대 부대표지(포제) 구매,2020,LFC,육군훈련소,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,LKF0047,1,46761,***,00부대 해안복합 감시시스템 제조 설치,2020,LKF,제6755부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,LKM0032,1,46495,***,00부대 개편사업 통합배선 제조설치,2020,LKM,제2632부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,LKM0033,1,46497,***,00부대 개편사업 통합배선 제조설치(관급),2020,LKM,제2632부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
재공고,LNQ0063,2,45014,***,00부대 부대개편 통합배선 제조설치 납품,2020,LNQ,제17보병사단,제한경쟁,총액제,적격심사제,202011181030,20201118,유찰
긴급공고,LPS0008,1,46643,***,00부대 주둔지 경계용 CCTV설치납품,2020,LPS,제60보병사단,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
긴급공고,MDN0021,1,46713,***,방폭보호의 세트 구매,2020,MDN,국군화생방방호사령부,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
재공고,SCF0511,2,40828,***,"스위치, 감응식 등 2종 구매",2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011181030,20201118,유찰
긴급공고,SCF0191,1,46768,***,함정 오수배관 소제 용역,2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,SDF0148,1,45998,***,타이어(전륜) 등 4종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,SDF0147,1,46006,***,열화상카메라 등 3종 구매 설치,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,SFC0172,1,46764,***,20년 1차 선박 및 차량(윙바디) 임차 용역,2020,SFC,제9691부대,일반경쟁,총액제,적격심사제,202011181100,20201118,유찰
긴급공고,SFD0103,1,46600,***,광케이블 등 89품목 구매,2020,SFD,제9227부대,제한경쟁,총액제,적격심사제,202011181030,20201118,낙찰
긴급공고,SFG0172,1,46738,***,오수처리 정비물품 구매,2020,SFG,제9181부대,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
긴급공고,SFG0173,1,46746,***,카메라 등 8품목 구매,2020,SFG,제9181부대,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
긴급공고,SFG0175,1,46758,***,어린이집 운영 교구재 187품목 구매,2020,SFG,제9181부대,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
재공고,UMM0488,2,32451,***,(20F157-I)12.7mm 파쇄탄 정부투자 연구개발 사업,2020,UMM,국군재정관리단,수의계약,총액제,최저가격제,202011181600,20201118,유찰
정상공고,UMM0572,1,40146,***,20-무기체계 SW시험장 관급자재 네트워크,2020,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202011181100,20201118,낙찰
정상공고,UMM0557,1,46173,***,(20G063-A)국직부대 정보화장비 구매 등 금융리스,2020,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,202011181100,20201118,낙찰
재공고,EHF0200,2,8282C,***,다목적 무인차량,2020,EHF,미래전력사업전력운영계약팀,2단계경쟁(동시),총액제,최저가격제,202011171100,20201117,낙찰
정상공고,EKA0065,1,7531,***,"전지,축전식(BB-7184K)",2020,EKA,기동총괄계약팀,일반경쟁,총액제,적격심사제,202011171100,20201117,유찰
긴급공고,HCF0172,1,45640,***,에폭시 프라이머 등 9종,2020,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,HCQ0074,1,45419,***,(20-343) CP405D 정품드럼 등 56종,2020,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0512,1,45706,***,"타이어,공기압식,차량용 등 2항목 구매(기동)",2020,LCF,육군군수사령부,일반경쟁,총액제,적격심사제,202011171030,20201117,낙찰
정상공고,LCF0071,1,46024,001,파병부대 셔츠류 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0071,1,46024,002,파병부대 셔츠류 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0071,1,46024,003,파병부대 셔츠류 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0072,1,46025,001,파병부대 운동모 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0072,1,46025,002,파병부대 운동모 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0072,1,46025,003,파병부대 운동모 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0073,1,46026,001,파병부대 팔토시 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0073,1,46026,002,파병부대 팔토시 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0073,1,46026,003,파병부대 팔토시 등 3종 구매,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정상공고,LCF0074,1,46085,001,파병부대 전투용 안경 구메,2020,LCF,육군군수사령부,일반경쟁,단가제,적격심사제,202011171100,20201117,낙찰
정정공고,LFC0027,3,41798,***,취사기구 자산취득비(총액) 구매,2020,LFC,육군훈련소,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,LFC0032,1,46273,***,00부대 냉난방기 설치납품,2020,LFC,육군훈련소,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
정상공고,LKS0042,1,44395,***,'20년 하반기 근속30주년 기념휘장 제조납품,2020,LKS,육군인사사령부,일반경쟁,총액제,적격심사제,202011171030,20201117,낙찰
재공고,LMR0026,2,44118,***,항공단 과학화 경계시스템 외주정비2,2020,LMR,제5군단사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,순위확정
긴급공고,LNQ0072,1,46486,***,동원훈련용 개인천막 제조 납품,2020,LNQ,제17보병사단,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,LPG0038,1,46010,***,주둔지 경계력보강 CCTV 제조/설치 납품(AB-20026),2020,LPG,제5보병사단,제한경쟁,총액제,적격심사제,202011171100,20201117,낙찰
긴급공고,MDG0236,1,46474,***,20년 재투자 의무장비(중합효소연쇄반응장치) 구매,2020,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202011171100,20201117,낙찰
재공고,MDN0019,2,40347,***,휴대용 화학탐지기 구매,2020,MDN,국군화생방방호사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,유찰
재공고,MHD0078,2,43321,***,함정 건조사업 추진단계 효율성 향상방안 연구,2020,MHD,방위사업청(운영지원과),협상에의한계약(전자),총액제,최저가격제,202011171400,20201117,낙찰
긴급공고,SCF0532,1,44544,***,개스킷 등 20종 구매,2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,순위확정
긴급공고,SCF0186,1,44660,***,LPH 대형도어/램프 정비,2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011171030,20201117,유찰
긴급공고,SCF0533,1,44796,***,"가열기, 냉각제, 엔진용 등 15종 구매",2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,순위확정
긴급공고,SCF0372,1,45542,***,"전동기 조립체, 전기식 1종 구매",2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
정상공고,SCF0531,1,45676,***,"밸브, 솔레노이드용 등 21종 구매",2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,유찰
긴급공고,SCF0371,1,45720,***,"노즐, 연료분사용 1종 구매",2020,SCF,해군군수사령부,제한경쟁,총액제,적격심사제,202011171030,20201117,유찰
긴급공고,SCF0189,1,45735,***,ㅇㅇㅇ함 발전기 제어반(EPCC) 정비,2020,SCF,해군군수사령부,일반경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SCN0168,1,46274,***,화지대 생활관 신축 관급자재(콘크리트파일)제조 납품,2020,SCN,제7001부대,일반경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0139,1,44351,***,작업등 등 85종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0145,1,44519,***,고정펀치 등 446종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0142,1,44919,***,매입관사 LED 조명기구 납품 설치,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0143,1,44920,***,매입관사 도배/장판 납품 설치,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0140,1,45073,***,냉난방기 구매 설치,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0141,1,45081,***,쌍안경 등 12종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0144,1,45421,***,총기보관함 구매,2020,SDF,제5738부대,일반경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,SDF0138,1,45646,***,복사용지 등 42종 구매,2020,SDF,제5738부대,제한경쟁,총액제,적격심사제,202011171030,20201117,낙찰
긴급공고,HCC0090,1,46276,***,샤클 1품목 구매(20311),2020,HCC,해군제1수리창,제한경쟁,총액제,적격심사제,202011161030,20201116,낙찰
긴급공고,HCQ0073,1,43781,***,(20-337) 옷장 등 34종,2020,HCQ,공군제5공중기동비행단,제한경쟁,총액제,적격심사제,202011161100,20201116,낙찰
정상공고,LDH0996,1,45464,***,"00단 ""레이저가공기"" 외주정비 용역",2020,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202011161000,20201116,유찰
정상공고,LDH0997,1,45486,***,20-22차 정비장비 부품 구매,2020,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202011161000,20201116,낙찰
