0,1,2,3,4,5,6,7,8,9,10
방역,물품,항균,티슈,구매,,,,,,
화물차,트럭,트랩,시트,설치,장차,제조업,업체,대상,,
스텐,파이프,커플링,,,,,,,,
군장,명찰,계급,제작,,,,,,,
재해,복구,축성,도구,계약,,,,,,
회전,연결,파이프,,,,,,,,
커버,,,,,,,,,,
훈련,비말,차단,마스크,향균,필름,구매,,,,
훈련,손소독,티슈,구매,,,,,,,
계단,사다리,구매,,,,,,,,
방기,구매,설치,,,,,,,,
램프,발광,다이오드,구매,,,,,,,
감지,센샤,구매,,,,,,,,
육군,전직,지원,기념품,자동,우산,,,,,
코어,립체,유체,냉각,기용,,,,,,
수중,디지털카메라,,,,,,,,,
펌프,연료,계량,사용,구매,,,,,,
밸브,버섯,엔진,구매,,,,,,,
호정,감속,기어,외주,정비,,,,,,
부대,조달,의무,비품,구매,,,,,,
면역,장비,운영,소모품,구매,,,,,,
보장,구매,,,,,,,,,
전산,장비,의료,폐기물,시스템,구매,,,,,
학군단,체육,비품,팔굽혀펴기,제조,,,,,,
강의실,책상,의자,구매,,,,,,,
가속도계,항목,구매,자주포,,,,,,,
공군,방공관제사령부,비소,처리,여과,구매,부대,,,,
탑승,청소,구매,,,,,,,,
국방,상호,운용,세미나,기념품,구매,,,,,
레이더,로우,구매,,,,,,,,
통신,장비,수리,부속,회로,카드,립체,구매,,,
특수,윤활유,그리스,구매,,,,,,,
무단,일회용,작업복,품목,구매,,,,,,
전송,항목,구매,통신,,,,,,,
교전,훈련,장비,손망,실장,구매,,,,,
대형,차기,납품,설치,수정,,,,,,
코러스,프라,캡슐,폼목,,,,,,,
스피링,쿨러,,,,,,,,,
스텐,파이프,,,,,,,,,
예비군,훈련,방역,물품,비말,차단,가림,설치,납품,,
장비,운영,소모품,병원,장비,구매,,,,,
네트워크,장비,구매,분리,교체,사업,리스,물건,,,
흡수,냉온,수기,제조,설치,,,,,,
화상회의,가입자,확대,구축,사업,,,,,,
정보화,교육장,중소,도입,사업,리스,물건,,,,
일반,비품,독신,숙소,세탁기,구매,,,,,
투자,의무,장비,시약,약품,냉장고,소형,,,,
투자,의무,장비,슬라이드,자동,염색,구매,,,,
투자,의무,장비,무균,작업대,피트,구매,,,,
투자,의무,장비,적외선,화상,카메라,구매,,,,
코로나,핵산,추출,장비,장비,운영,소모품,구매,,,
국군,서울,지구,포천,병원,경계,구축,사업,,,
장비,운영,소모품,병원,장비,구매,,,,,
교육,장비,드라이빙,시뮬레이터,세트,구축,,,,,
지역,예비군,지휘,근무,제조,,,,,,
드론,전투,실험,드론,제조,,,,,,
계용,전투복,봉제,경쟁,이전,원단,,,,,
엔진,비항,기용,구매,,,,,,,
프로젝터,램프,구매,,,,,,,,
니퍼,구매,,,,,,,,,
부대,상징,조형,솔개,제작,,,,,,
도서,전투,부식,생수,품목,구매,,,,,
누전차단기,품목,구매,,,,,,,,
납축,배터리,구매,설치,,,,,,,
방기,구매,설치,,,,,,,,
부품,키드,글로브,밸브,구매,,,,,,
추진,전동기,추진,시스템,정비,,,,,,
사용,디지털카메라,구매,,,,,,,,
개스킷,관용,구매,,,,,,,,
학군사관,후보,군장,품류,제조,납품,,,,,
전력,운영,사업,팔레트,제조,,,,,,
풍기,항목,구매,공구,,,,,,,
오일,허브,인너,,,,,,,,
철매,성능,개량,공구,시험지,장비,,,,,
수술,기구,구매,,,,,,,,
멸균,중형,,,,,,,,,
생도,피복,말류,제조,,,,,,,
산업,무한,상상,실험실,장비,구매,,,,,
해군,달력,가공,제조,,,,,,,
후반기,전산,운영,용품,구매,,,,,,
교환,교체,사업,리스,물건,,,,,,
광케이블,품목,구매,,,,,,,,
통신,자재,분전,제조,설치,,,,,,
마스크,품목,구매,,,,,,,,
다용,품목,구매,,,,,,,,
식탁,칸막이,구매,,,,,,,,
알루미늄,액자,품목,구매,,,,,,,
출하,제어기,구매,,,,,,,,
수술,기구,구매,,,,,,,,
감시카메라,구매,,,,,,,,,
커플링,하프,급속,분리,구매,,,,,,
업무,수첩,제작,납품,,,,,,,
전자,순찰,시계,품목,구매,,,,,,
대대,예비,전력,예산,컨테이너,설치,납품,,,,
병영,수첩,표지,제조,,,,,,,
필터,,,,,,,,,,
교육,노트,,,,,,,,,
변환기,픽업,구매,,,,,,,,
의무,예산,부대,구매,,,,,,,
교육,장비,콘크리트,조물,안전,단기,구매,설치,,,
대대,예비,전력,예산,비품,구매,통합,,,,
바디,워시,품목,구매,,,,,,,
교통표지,차선,도색,구매,,,,,,,
반사,안전,조끼,품목,구매,,,,,,
간부,숙소,초도,비품,세탁기,,,,,,
육성,코로나,방역,물품,구매,광주,창평,,,,
의무,비품,순번,기표,구매,,,,,,
공업,헬륨가스,구매,납품,,,,,,,
충전,드릴,구매,납품,,,,,,,
실내,네트워크,감시카메라,구매,납품,,,,,,
서류,기초,화학,사전,구매,납품,,,,,
실내수영장,과제,교체,설치,,,,,,,
무기체계,시험,자재,콘크리트,파일,,,,,,
전산,운영,용품,구매,납품,,,,,,
유해,유가족,유전자,검사,재료,구매,납품,,,,
정보화,교육장,교체,사업,리스,물건,,,,,
마트,판매,비품,쿨러,구매,,,,,,
의무,비품,구매,,,,,,,,
의무,비품,구매,,,,,,,,
포구,초속,측정기,외주,정비,,,,,,
부대,취사,기구,설치,납품,,,,,,
패트리어트,타이어,,,,,,,,,
공관,제사,포터블,앰프,세트,품목,,,,,
클레,비스,구매,,,,,,,,
부대,울타리,제조,설치,,,,,,,
커브,모니터,구매,,,,,,,,
프레임,구매,,,,,,,,,
해병대,달력,제작,가공,,,,,,,
선반,자재,구매,,,,,,,,
포토,용지,,,,,,,,,
봉쇄,장비,품목,구매,,,,,,,
긴급,밸브,앵글,구매,,,,,,,
플라스틱,파레트,제조,직접,생산,업체,대상,,,,
도서,창조력,코드,,,,,,,,
차로,이탈,경고,장치,,,,,,,
예비군,부대,그늘,구매,,,,,,,
승진훈련장,제조,설치,납품,,,,,,,
긴급,다기,립체,유압식,구매,,,,,,
스마트,교육,환경,구축,,,,,,,
훈련,개인,천막,제조,납품,,,,,,
전산,운영,용품,구매,,,,,,,
일장,장갑,투도,밸브,구매,,,,,,
호스,결합체,구매,,,,,,,,
고압,호스,구매,,,,,,,,
너트,구매,,,,,,,,,
고압,질소,구매,,,,,,,,
순간접착제,구매,,,,,,,,,
탈지,제등,구매,,,,,,,,
황산,구매,,,,,,,,,
접착,제등,구매,,,,,,,,
마그네시아,구매,,,,,,,,,
튜브,구매,,,,,,,,,
사용,보호,필름,구매,,,,,,,
전차,전달,장치,구매,,,,,,,
교환,인쇄,회로,판등,구매,,,,,,
비룡,아파트,방기,설치,납품,,,,,,
훈련,개인,천막,제조,납품,,,,,,
메시,울타리,설치,납품,,,,,,,
타이어,구매,,,,,,,,,
신축,병영,생활관,부대,비품,총기,보관,,,,
군수,패트리어트,차량,타이어,,,,,,,
고압,공기,압축기,제조,,,,,,,
보관,노후,제습기,교체,제조,설치,,,,,
창고,신축,자재,콘크리트,파일,제조,,,,,
통합,정보,체계,개선,사업,리스,물건,,,,
장산,마을,아파트,보수,공사,제조,설치,납품,,,
무지개,아파트,보수,공사,제조,설치,납품,,,,
자동,전압,절기,품목,구매,,,,,,
긴급,전자,립체,전력,제어,구매,,,,,
천평,비틀림,,,,,,,,,
탐색,화상,카메라,,,,,,,,
의무,물자,소모품,구매,,,,,,,
주둔지,소방시설,종합,정밀,점검,용역,,,,,
테러,건전지,구매,,,,,,,,
부대,유류,저장,시설,자동,유감,지기,구매,,,
상무,아파트,간부,숙소,도배,장판,설치,납품,,,
상무,아파트,창호,주변,보수,설치,납품,,,,
탄약,크레인,외주,정비,,,,,,,
체인,,,,,,,,,,
내용,제조,직접,생산,업체,대상,,,,,
아파트,중문,설치,납품,,,,,,,
프린터,잉크,구매,,,,,,,,
공병,취사,식당,비품,제조,납품,식탁,의자,,,
테이프,,,,,,,,,,
경계,시설,보강,물품,구매,윤형,철조망,침투,,,
크리넥스,손소독,구매,,,,,,,,
지게차,,,,,,,,,,
전관,방송,앰프,구매,,,,,,,
전산,운용,흑백,토너,구매,,,,,,
고무,품목,구매,,,,,,,,
야전,정비,수리,부속,탐지기,풍속,용외,구매,,,
기동,목적,전술,호스,립체,구매,,,,,
자주포,매트,구매,,,,,,,,
자주포,베어링,구매,,,,,,,,
자주포,개스킷등,구매,,,,,,,,
출력,증폭,인쇄,회로,구매,,,,,,
전차,베어링,구매,,,,,,,,
가드,작업복,구매,,,,,,,,
장갑,구매,,,,,,,,,
면봉,구매,,,,,,,,,
기동,비용,장비,타이어,탈착기,구매,,,,,
탄약,병영,식당,신축,초도,비품,구매,,,,
타이어,배터리,품목,,,,,,,,
화진포,콘도,인덕션,구매,,,,,,,
레이더,부품,구매,,,,,,,,
수송,대대,타이어,스노우,,,,,,,
밸브,버섯,엔진,구매,수입품,,,,,,
유바,구매,,,,,,,,,
훈련,안보,교육,자산,취득,,,,,,
타이어,품목,구매,납품,,,,,,,
복사,용지,구매,,,,,,,,
동거,꾸리,구매,,,,,,,,
관단,구매,,,,,,,,,
충전,발전기,,,,,,,,,
디지털카메라,품목,구매,,,,,,,,
로잔,배터리,,,,,,,,,
훈련,안보,교육,자산,취득,전광판,,,,,
육성,사단,통합,구매,서바이벌,장비,,,,,
필터,엘리,먼트,유체,구매,,,,,,
호우,피해,복구,자재,구매,,,,,,
항공기,제설,제빙,구매,,,,,,,
오링,,,,,,,,,,
새싹,물티슈,구매,,,,,,,,
해병대,교육,환경,구축,,,,,,,
커팅엣지,구매,,,,,,,,,
전장,관리,체계,운용,구매,,,,,,
예비군,훈련,비말,차단,마스크,구매,,,,,
예비군,훈련,소독,티슈,구매,,,,,,
경량,다기,방탄복,구매,,,,,,,
전복,품목,구매,,,,,,,,
고무,보트,단정,인승,,,,,,,
자주포,베어링,용볼등,구매,,,,,,,
오리콘,흡입,밸브,구매,,,,,,,
화상,거즈,항목,구매,해파,의무,,,,,
무선,마이크,구매,설치,사업,정보,체계,,,,
타이,로드,엔드,,,,,,,,
시험,평가,시험,장비,기구,세척,구매,,,,
물류,취급,물자,자동,랩핑,구매,,,,,
간부,숙소,세탁기,,,,,,,,
노후,방열기,교체,설치,납품,,,,,,
박스,구매,,,,,,,,,
복부,기재,벨트,제조,구매,,,,,,
생도,피복,백색,단화,제조,,,,,,
후반기,인쇄,용지,구매,,,,,,,
테러,구매,납품,,,,,,,,
피로시험,구매,,,,,,,,,
인터넷,보안,서버,교체,사업,리스,물건,,,,
필터,품목,구매,,,,,,,,
기름,보일러,구매,,,,,,,,
카메라,품목,구매,,,,,,,,
디지털,포렌식,소프트웨어,라이센스,갱신,,,,,,
전용,헤드폰,구매,,,,,,,,
부대,이동,차량,장비,자재,구매,,,,,
체계,수리,부속,구매,,,,,,,
부대,방송,장비,구매,설치,,,,,,
수술,기구,구매,,,,,,,,
사관학교,산업,창의,융합,공학,구축,,,,,
금속,품목,구매,,,,,,,,
디지털카메라,,,,,,,,,,
에어컨,,,,,,,,,,
예비군,부대,방역,물품,구매,항균,티슈,,,,
코팅,장갑,,,,,,,,,
스프링,절취,노트,구매,,,,,,,
양면,테이프,구매,,,,,,,,
수영장,수리,재료,염수,펌프,구매,,,,,
화상,구매,설치,,,,,,,,
산업,체험,구축,사업,,,,,,,
딱풀,품목,구매,,,,,,,,
학교,교실,교체,사업,리스,,,,,,
연돌,기관,외주,정비,,,,,,,
훈련,개인,천막,제조,납품,,,,,,
육성,지원,예산,통합,구매,품목,야간,시경,,,
탐조등,립체,항목,구매,궤도,,,,,,
만종,훈련,신형,개인,천막,구매,,,,,
축전지,구매,,,,,,,,,
진급,승진,장군,장구,구매,,,,,,
교체,사업,,,,,,,,,
총포,사격,기재,도장,로봇,제조,,,,,
해군,사이버,작전,센터,자동,제어,제조,설치,,,
의료,정보,체계,네트워크,개선,사업,,,,,
교체,사업,,,,,,,,,
온나라,시스템,교체,사업,리스,물건,,,,,
수술,기구,구매,,,,,,,,
치과,의무,장비,치아,동요,측정기,구매,,,,
의약품,티눈,밴드,품목,구매,,,,,,
부대,비말,차단,마스크,구매,,,,,,
탁구,하키,복싱,운동,용품,러버,,,,,
복사,용지,구매,,,,,,,,
투명,클립보드,,,,,,,,,
헤라,구매,,,,,,,,,
집중호우,피해,복구,자재,구매,,,,,,
추적,훈련,철탑,설치,납품,,,,,,
국방,대학교,국내,도서,구매,,,,,,
국방,대학교,국외,도서,구매,,,,,,
밸브,글로브,구매,,,,,,,,
후반기,정비,장비,예비,부품,궤도,비류,구매,,,
장갑차,베어링,구매,,,,,,,,
장갑차,오링,구매,,,,,,,,
장갑차,핀등,구매,,,,,,,,
후반기,정비,장비,예비,부품,정밀,비류,구매,,,
수처리,시설,측정,공구,구매,,,,,,
정맥주사,인조,피부,,,,,,,,
교육,모형,,,,,,,,,
부대,사이버,전산,장비,유지,보수,,,,,
교환,노후,교체,사업,,,,,,,
디지털,인쇄기,구매,,,,,,,,
중소,도입,사업,리스,물건,,,,,,
의무,장비,냉동,치료,구매,,,,,,
의무,장비,심전도,병원,구매,,,,,,
의무,장비,피부,식기,구매,,,,,,
의무,장비,초음파,술기,구매,,,,,,
페턴,커터,,,,,,,,,
선관,품목,구매,,,,,,,,
여성,편의,시설,컨테이너,제조,납품,,,,,
화상,카메라,설치,납품,,,,,,,
정보화,교육장,비품,구매,,,,,,,
정보화,교육장,비품,구매,체험,,,,,,
아트지,품목,구매,,,,,,,,
세탁기,품목,구매,,,,,,,,
보안회,전문,,,,,,,,,
통신,시설,긴급,보수,자재,구매,,,,,
부대,훈련,개인,천막,제조,납품,,,,,
학군,사관후보생,기타,피복,벨트,넥타이,제조,,,,
사관후보생,학과,출장,가방,제조,,,,,,
포제,계급,장류,,,,,,,,
철제,계급,장류,,,,,,,,
일장,교량,가설,단정,스위치,구매,,,,,
출입통제,체계,울타리,제조,설치,리스,물건,,,,
축구공,,,,,,,,,,
디지털,대형,화기,구매,,,,,,,
수술,기구,구매,,,,,,,,
전투,개인,천막,제조,납품,,,,,,
출입통제,체계,제조,설치,리스,물건,,,,,
기록,기상,자료,,,,,,,,
동원,훈련,개인,천막,제조,납품,,,,,
복사,용지,품목,구매,,,,,,,
농구부,훈련,용품,,,,,,,,
서류,도시,세계사,,,,,,,,
관솔,,,,,,,,,,
모의,병기,구매,,,,,,,,
모닝,타이어,구매,,,,,,,,
난방,인버터,구매,,,,,,,,
분배,구매,,,,,,,,,
복사,용지,구매,,,,,,,,
품목,구매,,,,,,,,,
동력,트럭,제조,,,,,,,,
분광,구매,,,,,,,,,
학교,걸이,달력,제조,,,,,,,
학교,탁상,달력,제조,,,,,,,
훈련,개인,천막,제조,납품,,,,,,
사단,민영,아파트,싱크대,설치,납품,,,,,
실린더,버터플라이,밸브,,,,,,,,
생수,먹는샘물,구매,,,,,,,,
검사,기기,장비,품목,,,,,,,
장비,오링,구매,,,,,,,,
비용,장비,후반기,전산,소모품,구매,,,,,
총포,사격,기재,자동,세척,장비,구매,,,,
콘텐츠,작용,상용,구매,,,,,,,
후반기,냉장고,구매,,,,,,,,
전대,상무대,차량,,,,,,,,
재난,안전,시스템,단말기,도입,사업,,,,,
품목,구매,,,,,,,,,
무인,감시,장비,유지,보수,용역,,,,,
모래주머니,품목,구매,,,,,,,,
화상,카메라,구매,설치,,,,,,,
장교,식당,자재,납품,김치,제외,,,,,
현궁,양산,유도탄,구류,,,,,,,
시설,공사,취사,식당,비품,구매,연대,본부,,,
전달,장치,압력,구매,,,,,,,
노즐,연료,사용,구매,,,,,,,
교환,보호,케이블,구매,,,,,,,
정물,등용,구매,,,,,,,,
펌프,회전,구매,,,,,,,,
발간,디지털,인쇄,재료,구매,,,,,,
정비,피복,구매,,,,,,,,
부대,상용,구매,,,,,,,,
발굴,물자,공병,제조,구매,,,,,,
해군,복용,휘장,품목,구매,,,,,,
디스플레이,유닛,구매,,,,,,,,
와이퍼,구매,,,,,,,,,
기류,구매,,,,,,,,,
케이블,구매,,,,,,,,,
현재,선박,구매,,,,,,,,
병원,경계,보강,사업,,,,,,,
동원,훈련,전투,천막,국방,규격,제조,납품,,,
디지털,핸드,토키,중계기,제조,구매,,,,,
안면,과식,방진,마스크,구매,,,,,,
부대,실내,외곽,경계,관제,시스템,보강,사업,,,
해군,홍보물,스마트,워치,,,,,,,
부대,실내,외곽,경계,관제,시스템,보강,사업,,,
화학,저항,페인트,구매,,,,,,,
교육,장비,야간,복합,조준,품목,구매,,,,
후반기,정비,장비,예비,부품,기타,비류,구매,,,
전차,호스,립체,구매,,,,,,,
자주포,핀등,구매,,,,,,,,
후반기,정비,장비,예비,부품,필터,구매,,,,
발칸,유지,부품,구매,,,,,,,
군수,전압,정기,,,,,,,,
해군,홍보물,해군,독도,,,,,,,
시설,통합,관리,구매,,,,,,,
의무,장비,수술,현미경,구매,,,,,,
기관지,내시경,구매,,,,,,,,
부대,육성,지원,사업,예산,물품,구매,행정,,,
육성,지원,사업,핸드,토키,구매,,,,,
육성,지원,사업,중계기,구매,설치,,,,,
부대,임시,숙영,시설,방기,설치,납품,,,,
부대,임시,숙영,시설,컨테이너,제조,설치,납품,,,
보급,파렛트,표준,저장,제조,,,,,,
테러,장비,드론,구매,,,,,,,
군단,공구,삭도,케이블,설치,납품,,,,,
송신기,유량,구매,,,,,,,,
임펠러,진공,펌프,구매,,,,,,,
승조,식당,의자,수선,,,,,,,
알루미늄,합금,,,,,,,,,
태풍,피해,울타리,보수,자재,구매,,,,,
전산,운영,용품,멀티,패치,코드,,,,,
테러,장비,드론,구매,,,,,,,
점검,장비,전원공급기,구매,,,,,,,
비철,동판,구매,,,,,,,,
자주포,편심,조정,용축등,구매,,,,,,
자주포,플런저등,구매,,,,,,,,
재난,응급,복구,자재,구매,충북,영동,,,,
재난,응급,복구,자재,구매,충북,제천,,,,
세탁기,구매,설치,,,,,,,,
정원,조성,피크닉,테이블,제작,설치,,,,,
사이버,장비,교체,사업,통합,금융리스,,,,,
수입,화포,복좌,기용,제조,,,,,,
기능,전시,체계,구축,사업,리스,물건,,,,
사이버,방호,체계,노후,교체,리스,물건,,,,
추적,훈련,드론,제조,,,,,,,
계룡대,쇼핑,타운,운영,비품,구매,,,,,
서귀포,호텔,가구,쇼파,구매,제조,,,,,
서귀포,호텔,일반,가구,구매,제조,,,,,
상무대,창원,쇼핑,타운,비품,구매,,,,,
화생,방전,도서,구매,,,,,,,
의무,비품,취사,비품,,,,,,,
개인,표창,상품,메달,제조,,,,,,
기독교,연차,피복,제조,,,,,,,
항공기,급유,부품,수위,센서,,,,,,
감시,비수리,부속,구매,,,,,,,
에탄올,,,,,,,,,,
아타,칸정,품목,구매,,,,,,,
축성,도구,구매,,,,,,,,
위험,취급,안전,장구,구매,,,,,,
숙소,여단,직할,노후,비품,교체,구매,,,,
전산,운영,용품,구매,,,,,,,
유해,발굴,작전,상황,수해,복구,물자,구매,,,
미방,현대,비행갑판,안전,정비,,,,,,
함수,크레인,정비,,,,,,,,
창문,제기,제어,장치,정비,,,,,,
창문,제기,제어,장치,정비,,,,,,
훈련,개인,천막,개인,전투,제조,,,,,
국군의날,경축,마카롱,구매,,,,,,,
골든,아파트,싱크대,교체,,,,,,,
예비군,개인,천막,전투,배낭,구매,,,,,
항공기,정비,비품,품목,구매,,,,,,
상용,통신,장비,핸드,토키,구매,,,,,
의무,비품,매립,제조,구매,,,,,,
양산,차량,일반,공구,구매,,,,,,
탄약,저장,결박,자재,구매,,,,,,
항공기,정비,대대,캐비넷,공구,보관,,,,,
전관,방송,앰프,구매,설치,,,,,,
탄약,정비,자재,추진,보호,전도성,비닐,구매,,,
브리핑,시스템,노후,교체,리스,물건,,,,,
병탄,전투,근무,지원,시설,자동,제어,제조,설치,,
의무,비품,매립,제조,구매,,,,,,
의무,비품,매립,제조,구매,,,,,,
의무,비품,매립,제조,구매,,,,,,
의무,비품,매립,제조,구매,,,,,,
창의,공간,,,,,,,,,
육성,예비군,훈련,화상,카메라,구매,,,,,
호마,크류,제조,납품,,,,,,,
디스플레이,유닛,구매,,,,,,,,
후반기,연대,교육실습,재료,구매,,,,,,
민영,아파트,보일러,설치,납품,,,,,,
상륙,돌격,장갑차,유지,부품,,,,,,
회로,카드,립체,저항기,구매,,,,,,
온나라,시스템,교체,,,,,,,,
정원,조성,컨테이너,하우스,설치,납품,,,,,
청소,용품,수지,왁스,구매,,,,,,
서류,구매,,,,,,,,,
교육,재료,구매,,,,,,,,
상용,라이선스,구매,,,,,,,,
전투,도장,실습,도장,부스,제조,설치,,,,
훈련,개인,천막,제조,납품,,,,,,
지우개,,,,,,,,,,
냉각기,공기,증발,구매,,,,,,,
회로,카드,립체,구매,,,,,,,
부대,구매,의약품,미세먼지,방지,마스크,,,,,
아령,구매,,,,,,,,,
병영,도서,하루,여행,하루,여행,구매,,,,
초기,오일,품목,구매,,,,,,,
부대,배수로,자재,구매,,,,,,,
핸드,세트,,,,,,,,,
취사,식당,내부,비품,구매,,,,,,
의약품,구매,,,,,,,,,
버스킹,패키지,구매,,,,,,,,
피신,자극,치료,구매,,,,,,,
공기,정화,흡입,,,,,,,,
섬유,로프,립체,제조,,,,,,,
사거리,측정기,레이저,항목,구매,총포,,,,,
부대,간부,숙소,제조,설치,납품,,,,,
오리콘,사격,통제,장치,부품,외주,정비,,,,
방진,마스크,구매,납품,,,,,,,
탄약,비용,안전,보호,용품,방진,마스크,구매,,,
전산,운영,용품,구매,,,,,,,
세탁기,품목,구매,,,,,,,,
디젤,지게차,파운드,구매,납품,,,,,,
중대,전차,지뢰,목상자,품목,제조,납품,,,,
보안회,전문,제조,설치,,,,,,,
의약품,구매,,,,,,,,,
의무,장비,중합,효소,연쇄반응,장치,구매,,,,
의무,장비,절기,회전,자동식,구매,,,,,
방탄헬멧,,,,,,,,,,
줄날,품목,구매,물품,,,,,,,
시설,공사,취사,식당,비품,구매,대대,,,,
훈련,개인,전투,천막,제조,납품,,,,,
부대,여성,필수,시설,컨테이너,제조,설치,납품,,,
무인,표적,회수,용역,,,,,,,
검찰,수사,기구,구매,,,,,,,
해병,분리,승압,공사,수배,전반,분전,제조,,,
해병,분리,승압,공사,수배,전반,분전,제조,,,
방탄복,조끼,제조,납품,,,,,,,
일반,비품,헤어,드라이기,품목,구매,,,,,
일반,비품,촛대,세트,품목,구매,,,,,
일반,비품,인용,소파,품목,제조,구매,,,,
일반,비품,제단,세트,품목,제조,구매,,,,
코로나,긴급,적외선,화상,카메라,구매,,,,,
피스톤,항목,제조,궤도,,,,,,,
군수,아크릴,명찰,구매,,,,,,,
도서,잠수,의학,,,,,,,,
운동,용품,유도,육상,사이클,,,,,,
종목,의무,용품,남자,축구,테이,,,,,
밸브,스템,가이드,납품,설치,,,,,,
녹화,,,,,,,,,,
베어링,,,,,,,,,,
오링,구매,,,,,,,,,
미끄럼,방지,페인트,구매,,,,,,,
철선,구매,,,,,,,,,
소음기,측정,누적,,,,,,,,
냉방,실험,장치,,,,,,,,
냉장고,,,,,,,,,,
부대,구매,설치,양지역,,,,,,,
전문,도서,구매,국외,,,,,,,
전문,도서,구매,국내,,,,,,,
음성,보장,제조,설치,리스,물건,,,,,
해군,시설,사업,조명,제어,제조,설치,,,,
교육,종합정보시스템,교체,리스,물건,,,,,,
소형,화물,승강기,제조,설치,,,,,,
전화,케이블,품목,구매,,,,,,,
방사선,측정,세트,구매,,,,,,,
선수,급식,수산물,공산품,구매,,,,,,
부대,구매,설치,홍천,지역,,,,,,
부대,구매,설치,강릉,지역,,,,,,
부대,구매,설치,용인,지역,,,,,,
부대,구매,설치,포천,지역,,,,,,
금식,품목,구매,,,,,,,,
공업,용랩,,,,,,,,,
방수,원단,구매,,,,,,,,
테이프,구매,,,,,,,,,
필터,엘리,먼트,유체,구매,,,,,,
선반,인서트,구매,,,,,,,,
복사,용지,구매,,,,,,,,
세탁기,품목,구매,,,,,,,,
임시,시설,부대,방기,설치,납품,,,,,
임시,시설,부대,방기,설치,납품,,,,,
세탁기,품목,구매,,,,,,,,
진술,영상,녹화,시스템,구매,,,,,,
항공기,레이더,수신기,정비,,,,,,,
임시,시설,부대,방기,설치,납품,,,,,
창정,비용,인터페이스,어답터,구매,설치,,,,,
지게차,,,,,,,,,,
벤딩,머신,파이프,관용,,,,,,,
무선,테스트,세트,구매,,,,,,,
교육,물품,구매,,,,,,,,
숙소,실내,구매,,,,,,,,
응급처치,세트,,,,,,,,,
빙기,품목,구매,,,,,,,,
탁구,,,,,,,,,,
워킹,스탭,품목,구매,,,,,,,
부대,전산,운영,용품,구매,,,,,,
특수,피복,정비,피복,구매,,,,,,
배기,관용,결기,구매,,,,,,,
다중,계기,구매,,,,,,,,
잡석,구매,,,,,,,,,
육군,인쇄,재료,후반,기용,구매,,,,,
크리,센트,구매,,,,,,,,
담장,방범,덮개,구매,,,,,,,
용기,검사,품목,구매,,,,,,,
항해,등용,인쇄,회로,구매,,,,,,
냉각,콘덴서,구매,,,,,,,,
화상,카메라,구매,,,,,,,,
기용,와이어,구매,,,,,,,,
건축,앵글,구매,,,,,,,,
대리,품목,구매,납품,,,,,,,
세척,,,,,,,,,,
교육,예산,교육,장비,비품,구매,,,,,
정보화,운용,재료,구매,,,,,,,
차량,전광판,설치,,,,,,,,
매직,호스,,,,,,,,,
차량,착용,주파수,교란,장비,,,,,,
장갑,투도,엔진,블록,립체,항목,구매,일장,,,
전자전,장비,탑재,차량,수리,부속,구매,,,,
완전,밀폐,특수,보호,구매,,,,,,
수소,구매,,,,,,,,,
군장,전투모,계약,,,,,,,,
육성,무선,송수신기,구매,,,,,,,
화재,진압,장비,구매,,,,,,,
병영,도서관,도서,구매,,,,,,,
부대,총기,안전,검사,보수,자재,구매,,,,
전복,구매,,,,,,,,,
방지,안경,고글,항목,제조,,,,,,
조종,사용,목티,항목,제조,피복,,,,,
계류,원정,건조,,,,,,,,
부대,등기,교체,설치,납품,,,,,,
회로,카드,직용,라벨,구매,,,,,,
자재,무대,장치,제조,설치,,,,,,
부대,부대,취사,식당,부대,매품,구매,,,,
해안,위병,자동,개폐,장치,설치,납품,,,,
전산,운영,용품,토너,구매,,,,,,
목적,전동,카트,구매,,,,,,,
시정,복용,다기,영상,감시,장비,구매,,,,
수문,배수로,감시,제조,설치,,,,,,
군집,드론,제조,구매,,,,,,,
공병,헬리,패드,보수,자재,구매,,,,,
웹캠,이어폰,구매,,,,,,,,
방호복,구매,,,,,,,,,
배수로,덮개,스틸,그레이,품목,구매,,,,,
교육,장비,비품,구매,,,,,,,
기갑,개편,임시,숙영,시설,방기,설치,납품,,,
노즐,연료,사용,구매,,,,,,,
엘보,보스,구매,,,,,,,,
기중기,건조,,,,,,,,,
우등상,기념품,손목시계,메달,구매,,,,,,
해안,경계,제조,설치,,,,,,,
제조,설치,사업,리스,물건,,,,,,
부대,울타리,설치,납품,,,,,,,
경계,보강,자재,구매,,,,,,,
밸브,나비,구매,,,,,,,,
배선,테스,,,,,,,,,
정수기,임차,용역,,,,,,,,
비말,차단,칸막이,구매,,,,,,,
재해,복구,축성,도구,구매,,,,,,
사단,해안,자동,개폐,장치,설치,납품,,,,
비말,차단,마스크,입체,,,,,,,
회로,검사,,,,,,,,,
열교환기,냉장,고용,,,,,,,,
주거,시설,아파트,싱크대,구매,,,,,,
전자,구매,,,,,,,,,
패킹,형식,구매,,,,,,,,
주거,시설,아파트,싱크대,구매,,,,,,
육군,간부,모집,홍보,콘텐츠,제작,용역,,,,
현궁,양산,유도탄,전력,요소,,,,,,
이동형,발전기,,,,,,,,,
쇄석,,,,,,,,,,
통신,장비,주파수,교란,장비,제조,납품,,,,
의무,장비,육안,검사,구매,,,,,,
의무,장비,피부,광학,치료,구매,,,,,
부대,네트워크,접근제어,시스템,구축,,,,,,
