개찰결과구분명,개찰시각,개찰일자,계약체결방법명,계약체결형태명,공고기관명,공고기관코드,기초금액,낙찰자결정방법명,낙찰하한율,수요기관명,수요기관코드,업무구분명,예정가격,입찰공고명,입찰공고번호,입찰공고차수,적격심사여부,최종낙찰금액,최종낙찰업체담당자명,최종낙찰업체대표자명,최종낙찰업체명,최종낙찰업체사업자등록번호,최종낙찰업체주소,최종낙찰율,최종낙찰일자,추정가격,분류
개찰완료,13:00,2020-04-29,제한경쟁,총액계약,제2879부대,ZD00347,2055790.00,적격심사제,87.995,제2879부대,ZD00347,물품,2043125.00,교량가설단정 래치A등2종 구매,LDH0461,1,Y,1806000.00,백지윤,백지윤,DGI산업,607-16-48427,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",88.394,2020-04-29,1868900.0,육군
유찰,11:00,2020-04-29,제한경쟁,총액계약,제3707부대,1290494,33445372.00,적격심사제,87.745,제3707부대,1290494,용역,,703체계 안테나 시스템 외주정비 용역,MDS0013,1,Y,,,,,,,,,31012981.0,육군
개찰완료,13:00,2020-04-29,제한경쟁,총액계약,제2879부대,ZD00347,2265460.00,적격심사제,87.995,제2879부대,ZD00347,물품,2238605.00,K200장갑차 링등3종 구매,LDH0462,1,Y,1987100.00,백지윤,백지윤,DGI산업,607-16-48427,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",88.765,2020-04-29,2059509.0,육군
개찰완료,11:00,2020-04-29,제한경쟁,총액계약,제1968부대,ZD00507,140100820.00,적격심사제,87.995,제1968부대,ZD00507,물품,139671720.00,공기청정기 필터 제조설치,LMP0011,1,Y,123310690.00,장소은,이오형,대원필터,134-14-72798,부산광역시 기장군 정관읍 산단7로8-20,88.286,2020-04-29,129963663.0,육군
유찰,11:00,2020-05-06,제한경쟁,총액계약,자운대근무지원단,ZD01071,79169000.00,적격심사제,87.945,자운대근무지원단,ZD01071,물품,,형광램프 등 110종 구매,MCX0023,1,Y,,,,,,,,,73770090.0,국방부직할
개찰완료,11:00,2020-05-12,제한경쟁,총액계약,자운대근무지원단,ZD01071,79169000.00,적격심사제,87.945,자운대근무지원단,ZD01071,물품,78999925.00,형광램프 등 110종 구매,MCX0023,2,Y,69519680.00,강인구,강인구,우신종합상사,306-35-69398,"대전광역시 대덕구 석봉로30번안길57-0 (석봉동, 서우아파트)상가105호",87.999,2020-05-12,73770090.0,국방부직할
개찰완료,10:30,2020-05-06,제한경쟁,총액계약,제8385부대,1290333,117500000.00,적격심사제,87.745,제8385부대,1290333,용역,116396472.00,20-0함대 민간예선 위탁 용역,SCP0081,1,Y,102739520.00,하세봉,하세봉,미래마린서비스 주식회사,506-81-72302,"경상북도 포항시 남구 포스코대로437 (해도동,3층)",88.266,2020-05-06,109088270.0,해군
개찰완료,10:00,2020-05-29,일반경쟁,총액계약,방위사업청,1690000,1260431000.00,적격심사제,,방위사업청,1690000,물품,1258061269.00,스파이더체계 수리부속(구매),EHF0065,1,Y,1052422000.00,노철,김용수,연합정밀(주),312-81-09219,충청남도 천안시 동남구 목천읍 학수소사길219-27,83.654,2020-05-29,0.0,국방부직할
유찰,10:30,2020-05-28,2단계경쟁(동시),총액계약,제9691부대,ZD00152,49019600.00,최저가격제,0.000,제9691부대,ZD00152,용역,,BLT급 과학화상륙(지상)전 모의훈련체계 구축 연구,SFC0084,2,N,,,,,,,,,45454545.0,해병
순위확정,10:30,2020-05-06,제한경쟁,총액계약,해군군수사령부,ZD00289,8400000.00,적격심사제,87.945,해군군수사령부,ZD00289,물품,,볼트  기계용 등 5종 구매,SCF0302,1,Y,,,,,,,,,7841283.0,해군
순위확정,10:30,2020-05-26,제한경쟁,총액계약,해군군수사령부,ZD00289,8400000.00,적격심사제,87.945,해군군수사령부,ZD00289,물품,,볼트  기계용 등 5종 구매,SCF0302,2,Y,,,,,,,,,7841283.0,해군
순위확정,10:30,2020-05-06,제한경쟁,총액계약,해군군수사령부,ZD00289,49500000.00,적격심사제,87.945,해군군수사령부,ZD00289,물품,,필터유닛  공기정화 시스템용 1종 구매,SCF0301,1,Y,,,,,,,,,45408863.0,해군
개찰완료,10:30,2020-05-06,일반경쟁,총액계약,해군군수사령부,ZD00289,486000000.00,적격심사제,82.995,해군군수사령부,ZD00289,물품,485384494.00,코덱  신호자료용 1종 구매,SCF0300,1,Y,409500000.00,김학수,김학수,주식회사 디에스테크놀러지,619-86-00701,경상남도 창원시 진해구 중원동로49-0 (통신동) KT 진해지사 2층,84.366,2020-05-06,459000000.0,해군
개찰완료,10:30,2020-05-06,제한경쟁,총액계약,해군군수사령부,ZD00289,3000000.00,적격심사제,87.945,해군군수사령부,ZD00289,물품,3020614.00,소음 및 진동측정기 1EA 구매,SCF0304,1,Y,2980000.00,이익수,이익수,푸른샘,848-15-01123,"경상남도 창원시 마산합포구 월영동로8 (해운동, 대동씨코아)",98.655,2020-05-06,3181818.0,해군
개찰완료,11:00,2020-05-07,제한경쟁,총액계약,국군의무사령부,1290291,23716000.00,적격심사제,87.995,국군의무사령부,1290291,물품,23721201.00,20년 의무장비(사체냉동기2구용(감염방지용)) 구매,MDG0136,1,Y,20909930.00,오명철,오명철,엠씨아이컴퍼니(주),679-87-00864,"서울특별시 강서구 초록마을로10-1, 지1,4(화곡동)",88.148,2020-05-07,22000000.0,기타
개찰완료,14:00,2020-05-06,제한경쟁,총액계약,공군교육사령부,ZD00172,27518960.00,적격심사제,87.995,공군교육사령부,ZD00172,물품,27318279.00,20-125 철제 작업대 등 7품목,HCM0031,1,Y,24039460.00,강문기,강문기,문경종합상사,366-17-00058,경상남도 창원시 의창구 원이대로240번길31-0 (명서동),87.997,2020-05-06,25017236.0,공군
개찰완료,11:00,2020-05-06,제한경쟁,총액계약,제2167부대,ZD00053,25095480.00,적격심사제,87.995,제2167부대,ZD00053,물품,24837021.00,'20년 부식류 재포장재료 구매,LBA0087,1,Y,21855500.00,이휘진,이휘진,제이컴퍼니,662-21-00986,서울특별시 마포구 방울내로37 (망원동),87.995,2020-05-06,22814072.0,육군
유찰,11:00,2020-05-26,수의계약,단가계약,방위사업청,1690000,61565.00,적격심사제,,방위사업청,1690000,물품,,드럼 수송저장용(공드럼(신관)),EHC0125,1,Y,,,,,,,,,0.0,국방부직할
유찰,11:00,2020-06-03,수의계약,단가계약,방위사업청,1690000,61565.00,적격심사제,,방위사업청,1690000,물품,,드럼 수송저장용(공드럼(신관)),EHC0125,2,Y,,,,,,,,,0.0,국방부직할
유찰,11:30,2020-05-14,제한경쟁,총액계약,육군군수사령부,1290307,160094021.00,적격심사제,82.995,육군군수사령부,1290307,물품,,K계열 전차 소화기류 정비,LCF0208,1,Y,,,,,,,,,145540019.0,육군
유찰,11:30,2020-05-20,제한경쟁,총액계약,육군군수사령부,1290307,160094021.00,적격심사제,82.995,육군군수사령부,1290307,물품,,K계열 전차 소화기류 정비,LCF0208,2,Y,,,,,,,,,145540019.0,육군
유찰,13:00,2020-05-15,제한경쟁,총액계약,제2879부대,ZD00347,1202260.00,적격심사제,87.995,제2879부대,ZD00347,물품,,K55자주포 튜브등2종 구매,LDH0495,1,Y,,,,,,,,,1092963.0,육군
순위확정,13:00,2020-05-21,제한경쟁,총액계약,제2879부대,ZD00347,1202260.00,적격심사제,87.995,제2879부대,ZD00347,물품,,K55자주포 튜브등2종 구매,LDH0495,2,Y,,,,,,,,,1092963.0,육군
유찰,13:00,2020-06-08,제한경쟁,총액계약,제2879부대,ZD00347,1202260.00,적격심사제,87.995,제2879부대,ZD00347,물품,,K55자주포 튜브등2종 구매,LDH0495,3,Y,,,,,,,,,1092963.0,육군
개찰완료,14:00,2020-06-04,일반경쟁,단가계약,방위사업청,1690000,4330.00,적격심사제,,방위사업청,1690000,물품,4303.36,전투식량  S형(쇠고기 고추장 비빔밥),EHC0141,1,Y,3633.60,한진욱,손일식,주식회사 에스아이케이,303-81-39780,경기도 여주시 능서면 양화로438-0,84.436,2020-06-04,0.0,국방부직할
개찰완료,14:00,2020-06-04,일반경쟁,단가계약,방위사업청,1690000,4121.00,적격심사제,,방위사업청,1690000,물품,4098.71,전투식량  S형(김치 비빔밥),EHC0141,1,Y,3458.40,한진욱,손일식,주식회사 에스아이케이,303-81-39780,경기도 여주시 능서면 양화로438-0,84.377,2020-06-04,0.0,국방부직할
개찰완료,14:00,2020-06-04,일반경쟁,단가계약,방위사업청,1690000,3594.00,적격심사제,,방위사업청,1690000,물품,3571.86,전투식량  S형(카레 비빔밥),EHC0141,1,Y,2998.50,한진욱,손일식,주식회사 에스아이케이,303-81-39780,경기도 여주시 능서면 양화로438-0,83.947,2020-06-04,0.0,국방부직할
개찰완료,14:00,2020-06-04,일반경쟁,단가계약,방위사업청,1690000,4430.00,적격심사제,,방위사업청,1690000,물품,4399.71,전투식량  S형(해물 비빔밥),EHC0141,1,Y,3717.50,한진욱,손일식,주식회사 에스아이케이,303-81-39780,경기도 여주시 능서면 양화로438-0,84.494,2020-06-04,0.0,국방부직할
개찰완료,14:00,2020-06-04,일반경쟁,단가계약,방위사업청,1690000,4097.00,적격심사제,,방위사업청,1690000,물품,4063.55,전투식량  S형(닭고기 비빔밥),EHC0141,1,Y,3438.30,한진욱,손일식,주식회사 에스아이케이,303-81-39780,경기도 여주시 능서면 양화로438-0,84.613,2020-06-04,0.0,국방부직할
개찰완료,10:30,2020-05-12,제한경쟁,총액계약,제9227부대,ZD00150,48073450.00,적격심사제,87.945,제9227부대,ZD00150,물품,47623770.00,국자(대) 등 116품목 구매,SFD0053,1,Y,41911180.00,박태석,박태석,중앙종합상사,505-02-99002,경상북도 영천시 고경면 창하리679-4 (호국로 429),88.004,2020-05-13,43703136.0,해병
개찰완료,10:30,2020-05-13,제한경쟁,총액계약,공군군수사령부,ZD00306,54014400.00,적격심사제,87.945,공군군수사령부,ZD00306,물품,53456838.00,세면주머니,HCF0077,1,Y,47069900.00,배혜진,유희연,주식회사 에코유비아,164-81-01689,"서울특별시 강서구 공항대로168-0, 615호(마곡동, 마곡747타워)",88.052,2020-05-13,49104000.0,공군
개찰완료,11:00,2020-05-14,제한경쟁,총액계약,국군재정관리단,ZD00303,300990000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,301229956.00,20-디젤발전기 500KW등 2종 제조설치,UMM0292,1,Y,265299000.00,이영길,유인택,(주)디에코에너지,126-86-43381,경기도 용인시 처인구 송주로261,88.071,2020-05-14,296996000.0,기타
유찰,11:00,2020-05-22,제한경쟁,총액계약,방위사업청,1690000,596614000.00,적격심사제,,방위사업청,1690000,물품,,3사 생도피복,EHD0068,1,Y,,,,,,,,,0.0,국방부직할
개찰완료,11:00,2020-06-23,제한경쟁,총액계약,방위사업청,1690000,596614000.00,적격심사제,,방위사업청,1690000,물품,592854911.00,3사 생도피복,EHD0068,2,Y,525139643.00,김미경,정호문,주식회사 앤비앤코퍼레이션,105-81-85341,"서울특별시 금천구 벚꽃로 244, 벽산디지털밸리5차 1401호(가산동)",88.578,2020-06-23,0.0,국방부직할
유찰,15:00,2020-06-15,일반경쟁,총액계약,방위사업청,1690000,98309000.00,적격심사제,,방위사업청,1690000,물품,,20년 PZF-3축사기(대전차로켓탄용),EBB0338,1,Y,,,,,,,,,0.0,국방부직할
개찰완료,10:30,2020-05-18,제한경쟁,총액계약,국군수송사령부,1290460,35145000.00,적격심사제,87.945,국군수송사령부,1290460,물품,35187721.00,지휘통제실 영상회의체계 구매설치,MDK0015,1,Y,30963890.00,한나나,김희식,광일테크(주),408-81-42988,"광주광역시 서구 금화로283, 6층(화정동)",87.996,2020-05-18,37269600.0,기타
개찰완료,11:00,2020-05-22,제한경쟁,총액계약,국군재정관리단,ZD00303,117630640.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,117967540.00,(206133-F)안전보호용품(안전모 등 17종) 구매,UMM0284,1,Y,103805830.00,전은자,전은자,미송조경,504-25-79564,경상북도 영천시 대창면 강회3길60,87.995,2020-05-22,112795927.0,기타
유찰,11:00,2020-08-03,일반경쟁,총액계약,방위사업청,1690000,850932000.00,적격심사제,,방위사업청,1690000,물품,,통합전화기,EHF0150,1,Y,,,,,,,,,0.0,국방부직할
개찰완료,16:00,2020-08-19,일반경쟁,총액계약,방위사업청,1690000,850932000.00,적격심사제,,방위사업청,1690000,물품,860211775.00,통합전화기,EHF0150,2,Y,765000000.00,임용선,이정석,주식회사 우리별,137-81-88011,경기도 김포시 양촌읍 황금1로89 (학운리2962),88.931,2020-08-19,0.0,국방부직할
개찰완료,10:30,2020-05-20,일반경쟁,총액계약,공군제1전투비행단,ZD00173,35991170.00,적격심사제,87.995,공군제1전투비행단,ZD00173,물품,36040503.00,공기청정기 필터 등 4종(20-118  125),HDC0026,1,Y,31714190.00,이경욱,이경욱,엘림네트웍스 주식회사,121-81-72625,"인천광역시 서구 고산후로97, 401호(당하동, 희성프라자)",87.995,2020-05-21,33373636.0,공군
개찰완료,10:30,2020-05-21,제한경쟁,총액계약,제3007부대,ZD00363,162352941.00,적격심사제,87.745,제3007부대,ZD00363,용역,161206230.00,[20-42]20년 식기세척기 임차계약,LMK0024,2,Y,141969800.00,김용일,윤인원,주식회사 덕수기업,312-86-73619,충청남도 아산시 음봉면 음봉로575-0,88.067,2020-05-21,150545454.0,육군
개찰완료,10:30,2020-05-22,제한경쟁,총액계약,제3170부대,ZD00464,146220800.00,적격심사제,87.945,제3170부대,ZD00464,물품,144566846.00,분말소화기 등 5종 제조(직접생산 업체 대상),SFM0060,1,Y,141980300.00,박은아,조용백,(주)오일금속,124-81-35482,경기도 화성시 수영로82번길58-10 (봉담읍),98.210,2020-05-22,132928000.0,육군
개찰완료,11:00,2020-07-07,제한경쟁,총액계약,방위사업청,1690000,223493000.00,적격심사제,,방위사업청,1690000,물품,224356491.00,20년 오리콘 사격통제장치 부품류(제조),EHF0124,1,Y,209943510.00,안홍식,이동일,(주)동일자동화전력,606-86-03658,경상남도 양산시 장기터2길48-29 (주남동),93.575,2020-07-07,0.0,국방부직할
개찰완료,11:00,2020-05-28,일반경쟁,총액계약,국군재정관리단,ZD00303,290780000.00,적격심사제,82.995,국군재정관리단,ZD00303,물품,289658245.00,(207107-E)UPS배터리 및 복권변압기 구매설치,UMM0315,1,Y,240560169.00,조윤규,최계영,성도교역,110-15-69561,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)",83.049,2020-05-28,265200000.0,기타
개찰완료,10:30,2020-05-28,일반경쟁,총액계약,국방부근무지원단,1290461,83235000.00,적격심사제,87.995,국방부근무지원단,1290461,물품,82680174.00,육군 개선 행사복 구매,MCN0042,2,Y,72792000.00,오선옥,오선옥,(주)테스온,105-88-10121,"서울특별시 양천구 은행정로5길24, 5층 (신정동, 유그네스빌딩)",88.040,2020-05-28,77212727.0,국방부직할
개찰완료,13:30,2020-06-01,제한경쟁,총액계약,공군군수사령부,ZD00306,1557132070.00,적격심사제,77.995,공군군수사령부,ZD00306,용역,1557282462.00,T-50 시뮬레이터 유지보수,HCF0085,2,Y,1328000000.00,서정원,한재도,(주)한얼시스템,305-81-85112,대전광역시 유성구 테크노1로40-0 (관평동),85.276,2020-06-01,1486714545.0,공군
유찰,13:30,2020-06-01,수의계약,총액계약,공군군수사령부,ZD00306,594084000.00,적격심사제,85.495,공군군수사령부,ZD00306,용역,,KT-1 시뮬레이터 유지보수,HCF0086,2,Y,,,,,,,,,540076363.0,공군
유찰,13:30,2020-06-01,수의계약,총액계약,공군군수사령부,ZD00306,2346806240.00,적격심사제,77.995,공군군수사령부,ZD00306,용역,,CN-235 시뮬레이터 유지보수,HCF0087,2,Y,,,,,,,,,2133460218.0,공군
유찰,11:00,2020-07-29,2단계경쟁(동시),총액계약,국군의무사령부,1290291,19600000.00,최저가격제,0.000,국군의무사령부,1290291,용역,,20년 공공의료기관 의료장비 거래실례가격조사 용역,MDG0152,2,N,,,,,,,,,18181818.0,기타
개찰완료,10:30,2020-06-05,제한경쟁,총액계약,연평부대,ZD00160,80000000.00,적격심사제,87.745,연평부대,ZD00160,용역,79601448.00,20-Y-무인감시장비 유지보수 용역,SFN0039,2,Y,69934660.00,전해청,전해청,주식회사협주,184-88-00984,인천광역시 남동구 구월말로3번길88-0 (구월동),87.856,2020-06-08,72727272.0,해병
개찰완료,14:00,2020-05-28,제한경쟁,총액계약,국군재정관리단,ZD00303,84640000.00,적격심사제,87.945,국군재정관리단,ZD00303,물품,83835573.00,20-공기 주유 펌프 등 6종 구매,UMM0328,1,Y,74075762.00,곽은혜,임정숙,(유)목양,314-81-26325,충청남도 논산시 연무읍 연무로 320(),88.358,2020-05-28,79607272.0,기타
유찰,11:00,2020-06-02,제한경쟁,총액계약,국군의무사령부,1290291,9310000.00,적격심사제,87.995,국군의무사령부,1290291,물품,,20년 의무장비(초저온냉동고-70℃) 구매,MDG0151,1,Y,,,,,,,,,8636363.0,기타
유찰,11:00,2020-06-09,제한경쟁,총액계약,국군의무사령부,1290291,9310000.00,적격심사제,87.995,국군의무사령부,1290291,물품,,20년 의무장비(초저온냉동고-70℃) 구매,MDG0151,2,Y,,,,,,,,,8636363.0,기타
개찰완료,11:00,2020-06-02,일반경쟁,총액계약,국군재정관리단,ZD00303,298288000.00,적격심사제,87.995,국군재정관리단,ZD00303,용역,294316147.00,(20F126-A) 20년 민간용역(제초관리),UMM0323,1,Y,259779019.00,홍수연,홍수연,주식회사 상도개발,611-81-24062,경상남도 진주시 명석면 나불로300-0 (2층),88.265,2020-06-02,271170909.0,기타
