bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류
25335,2,SCP0037,1,5882,***,18-포 아-00호정 외주정비,SCP,제8385부대,2018-03-05 10:30:00,BAD83,(주)한동조선,한보라,경상북도 포항시 남구 운하로 247(송도동),89.0677,9706400.0,9종,정비,해군
25336,718,MCT0017,1,5794,***,클레이사격 표적지(접시) 구매,MCT,국군체육부대,2018-03-05 10:30:00,FBFA2,현호상사,김현호,경기도 광주시 경안로147 (경안동),88.0031,26133930.0,미분류,,기타
25337,18,SCI0006,1,5719,***,강화유리보드 1개 구매,SCI,제9121부대,2018-03-05 10:30:00,HF48E,예광,이예진,"경상남도 창원시 마산회원구 팔용로89, 104동 11층 1103호(합성동, 창원두산위브더센트럴 1단지)",88.1451,1566810.0,2종,보드,해군
25338,126,SCF0074,1,6223,***,석고 등 2종,SCF,해군군수사령부,2018-03-05 10:30:00,ECF32,세종상사,노정래,경상남도 창원시 진해구 여명로52 (여좌동),92.2928,6916000.0,미분류,,해군
25339,8,SCP0038,1,6121,***,씽크대(대) 등 3종 구매 설치,SCP,제8385부대,2018-03-05 10:30:00,H93A3,주식회사 예닮,양두환,강원특별자치도 원주시 소초면 장수2로196-4,88.2707,1128000.0,미분류,,해군
25340,59,SCF0072,1,6042,***,조절카드 24V 등 3종,SCF,해군군수사령부,2018-03-05 10:30:00,ECF32,세종상사,노정래,경상남도 창원시 진해구 여명로52 (여좌동),89.033,4386960.0,미분류,,해군
25341,46,SCF0071,1,6029,***,"스위치,액체 수평기용 등 2종",SCF,해군군수사령부,2018-03-05 10:30:00,HE871,주식회사 복은,김령은,"경상남도 창원시 진해구 용원북로17번길15-0 (용원동, 가온빌 101호)",88.0386,3201900.0,4종,스위치,해군
25342,87,SCF0070,1,6028,***,압력스위치 22바 등 5종,SCF,해군군수사령부,2018-03-05 10:30:00,B6383,국제전기,김승민,부산광역시 강서구 유통단지1로41-0 (대저2동)126동120호,97.4141,7200000.0,4종,스위치,해군
25343,78,SCF0069,1,5996,***,"디스플레이,광전자식 등 2종",SCF,해군군수사령부,2018-03-05 10:30:00,ECF32,세종상사,노정래,경상남도 창원시 진해구 여명로52 (여좌동),90.6621,5760000.0,미분류,,해군
25344,48,HCS0009,1,5867,***,(조달)3훈비 할로겐 램프 등 10품목(18-1-33) 구매,HCS,제3훈련비행단,2018-03-05 10:30:00,GA94F,성화종합상사,이애숙,"경상남도 창원시 성산구 신촌로95-0 (신촌동, 동성임대아파트) 102-507",97.3501,23470000.0,미분류,,공군
25345,63,SCN0046,1,5863,***,PVC파이프 등 95종,SCN,제7001부대,2018-03-05 10:30:00,CF5B2,대광산업,이종명,경상남도 창원시 마산회원구 양덕북5길97 (양덕동1층상가),88.0305,22103000.0,4종,파이프,육군
25346,111,SCQ0036,1,5674,***,안테나 지시봉 등 226종 구매,SCQ,제9911부대,2018-03-05 10:30:00,H40D7,성민실업,김종민,경기도 포천시 가산면 방산길4-0,88.0126,5945500.0,미분류,,해병
25347,34,SCH0017,2,4464,***,트러스 스크리드 1개 구매,SCH,해군작전사령부,2018-03-05 10:30:00,GEE84,불토스,조순덕,"경기도 고양시 덕양구 마상로97-18, 103동 501호(주교동, 나라블루빌)",99.892,4225650.0,미분류,,해군
25348,15,MDR0004,1,5486,***,전반기 행정소모품(복사용지) 구매,MDR,제9965부대,2018-03-05 10:30:00,GDF5F,주식회사 가온산업,김성찬,"경기도 화성시 마도면 마도공단로3길7-16, 아인스프라자 1층",97.1667,28009000.0,"10종, 2종","소모품, 용지",육군
25349,2,EGC0007,1,960,***,냉동기세트 1.5톤,EGC,함정계약팀 (구:19.09.16),2018-03-02 15:00:00,FB41A,신라이앤티 주식회사,방수일,부산광역시 강서구 녹산산단407로92 (송정동),91.6365,251144640.0,미분류,,국방부직할
25350,51,LIK0001,1,3971,1,바나나맛우유,LIK,제2군수지원여단,2018-03-02 14:30:00,GD5E4,(주) 태성김치,이주영,충청북도 제천시 송학면 송학로10길35,82.9966,614.0,1종,바나나,육군
25351,23,LIK0002,1,4149,1,에너지바,LIK,제2군수지원여단,2018-03-02 14:30:00,FE11F,한국유통,김광태,경기도 고양시 일산서구 대산로106-0 (주엽동)108-1503,84.0382,584.0,미분류,,육군
25352,77,LIK0003,1,4065,1,에이드,LIK,제2군수지원여단,2018-03-02 14:30:00,H7181,브이플러스,문근석,"전라남도 순천시 연향2로55 (연향동, 대우아파트) 106동202호",87.9983,346.0,미분류,,육군
25353,63,LGI0014,1,4373,1,떠먹는 발효유,LGI,제3군수지원여단,2018-03-02 14:00:00,CFD3D,농심태경 주식회사,천영규,서울특별시 동작구 여의대방로112 (농심빌딩) 도연관 13층,83.0511,951.0,1종,발효,육군
25354,79,LGI0024,1,4386,1,과일푸딩,LGI,제3군수지원여단,2018-03-02 14:00:00,I521D,제이비즈,연진,"인천광역시 남동구 만수로14-25 (만수동, 만수주공아파트)117동 204호",88.0056,652.0,1종,과일,육군
25355,111,LGI0022,1,4384,1,아이스크림 팥빙수,LGI,제3군수지원여단,2018-03-02 14:00:00,H306C,라임물산,김미현,서울특별시 노원구 동일로207길23-0 (중계동) 4층 403호,87.9984,1126.0,"1종, 6종","빙수, 아이스크림",육군
25356,113,LGI0020,1,4382,1,아이스크림 컵형,LGI,제3군수지원여단,2018-03-02 14:00:00,HD252,푸드앤팜,이석길,"경기도 안산시 단원구 광덕서로86, 204호(고잔동, 안산법조타운)",87.9964,1210.0,"1종, 6종",아이스크림,육군
25357,105,LGI0019,1,4380,1,아이스크림 콘형,LGI,제3군수지원여단,2018-03-02 14:00:00,FCD50,주식회사 엔에이치,이남택,경기도 남양주시 진접읍 내각1로73번길38-1,88.0419,697.0,"1종, 6종",아이스크림,육군
25358,106,LGI0018,1,4378,1,에이드,LGI,제3군수지원여단,2018-03-02 14:00:00,H306C,라임물산,김미현,서울특별시 노원구 동일로207길23-0 (중계동) 4층 403호,87.9995,433.0,미분류,,육군
25359,106,LGI0017,1,4376,1,비타음료,LGI,제3군수지원여단,2018-03-02 14:00:00,E3EDC,주식회사 대흥푸드,정점례,인천광역시 서구 검단로93번길9(오류동),87.9956,433.0,1종,음료,육군
25360,108,LGI0015,1,4374,1,식혜,LGI,제3군수지원여단,2018-03-02 14:00:00,DC87B,동부이앤피 주식회사,이경숙,경기도 구리시 이문안로158 동양빌딩 3층 2호,87.9984,435.0,1종,식혜,육군
25361,79,LGI0024,2,4386,1,과일푸딩,LGI,제3군수지원여단,2018-03-02 14:00:00,I521D,제이비즈,연진,"인천광역시 남동구 만수로14-25 (만수동, 만수주공아파트)117동 204호",88.0056,652.0,1종,과일,육군
25362,64,LGI0023,1,4385,1,초콜렛,LGI,제3군수지원여단,2018-03-02 14:00:00,BDF62,호미식품,장 세성,인천광역시 옹진군 백령면 백령로280번길 7(),83.0354,574.0,미분류,,육군
25363,111,LGI0022,2,4384,1,아이스크림 팥빙수,LGI,제3군수지원여단,2018-03-02 14:00:00,H306C,라임물산,김미현,서울특별시 노원구 동일로207길23-0 (중계동) 4층 403호,87.9984,1126.0,"1종, 6종","빙수, 아이스크림",육군
25364,63,LGI0021,1,4383,1,아이스크림 팩형,LGI,제3군수지원여단,2018-03-02 14:00:00,E0607,제일공사,윤은희,충청북도 청주시 청원구 율봉로159번길73-1 (율량동),83.0026,774.0,"1종, 6종",아이스크림,육군
25365,113,LGI0020,2,4382,1,아이스크림 컵형,LGI,제3군수지원여단,2018-03-02 14:00:00,HD252,푸드앤팜,이석길,"경기도 안산시 단원구 광덕서로86, 204호(고잔동, 안산법조타운)",87.9964,1210.0,"1종, 6종",아이스크림,육군
25366,105,LGI0019,2,4380,1,아이스크림 콘형,LGI,제3군수지원여단,2018-03-02 14:00:00,FCD50,주식회사 엔에이치,이남택,경기도 남양주시 진접읍 내각1로73번길38-1,88.0419,697.0,"1종, 6종",아이스크림,육군
25367,106,LGI0018,2,4378,1,에이드,LGI,제3군수지원여단,2018-03-02 14:00:00,H306C,라임물산,김미현,서울특별시 노원구 동일로207길23-0 (중계동) 4층 403호,87.9995,433.0,미분류,,육군
25368,106,LGI0017,2,4376,1,비타음료,LGI,제3군수지원여단,2018-03-02 14:00:00,E3EDC,주식회사 대흥푸드,정점례,인천광역시 서구 검단로93번길9(오류동),87.9956,433.0,1종,음료,육군
25369,61,LGI0016,1,4375,1,바나나맛 우유,LGI,제3군수지원여단,2018-03-02 14:00:00,I30EE,롯데웰푸드 주식회사,이창엽,서울특별시 영등포구 양평로21길10-0 (양평동5가),83.0013,612.0,1종,바나나,육군
25370,108,LGI0015,2,4374,1,식혜,LGI,제3군수지원여단,2018-03-02 14:00:00,DC87B,동부이앤피 주식회사,이경숙,경기도 구리시 이문안로158 동양빌딩 3층 2호,87.9984,435.0,1종,식혜,육군
25371,274,HCF0001,1,5416,***,[조달-제작-1] 동력톱 구매,HCF,공군군수사령부,2018-03-02 13:00:00,G80F9,쌔미쌔미,최진옥,"인천광역시 남동구 소래역로93 (논현동, 냇마을 신영지웰) 909-2203",88.1102,37874040.0,9종,톱,공군
25372,3,LDH0211,2,4059,***,장갑전투도자 어댑터등10종구매,LDH,육군종합정비창,2018-03-02 11:30:00,HE760,에스지티,김상곤,경상남도 김해시 한림면 김해대로835번길54,89.1552,4923000.0,2종,장갑,육군
25373,3,LDH0222,2,4275,***,K55자주포 리드선등2종 구매,LDH,육군종합정비창,2018-03-02 11:30:00,BDFC7,현대정밀가스켓,이의정,부산광역시 사상구 가야대로175번길29-0 (감전동),91.1903,3134000.0,7종,자주포,육군
25374,4,LDH0214,2,4165,***,"종이, 방청지용등 2종구매",LDH,육군종합정비창,2018-03-02 11:30:00,GACF0,유니텍,고범석,"경상남도 양산시 매곡동매곡1길 92, 1층",95.5649,5600000.0,미분류,,육군
25375,4,SFD0031,1,4904,***,위장용알키드에나멜 숲녹색 등 6품목 제조 납품,SFD,제9227부대,2018-03-02 11:00:00,D78FE,동서화인켐 주식회사,이영관,경상남도 양산시 상북면 소토3길 8(),89.3986,35118700.0,4종,에나멜,해병
25376,109,HCG0006,1,5139,***,토너 등 11종 구매,HCG,공군본부,2018-03-02 11:00:00,GB5AC,아스트로,송미란,"대전광역시 대덕구 신탄진로649,  306호 (평촌동, 한라아파트)",88.0785,14239780.0,2종,토너,공군
25377,58,UMM0097,1,4960,***,일반의약품 515종 구매,UMM,국군재정관리단,2018-03-02 11:00:00,C293C,해성약품(주),안형모,충청북도 청주시 청원구 오창읍 농소길33-56,83.1708,3160985000.0,8종,의약품,기타
25378,6,UMM0097,1,3807,***,인쇄용지 28종 연간 구매,UMM,국군재정관리단,2018-03-02 11:00:00,A7FA2,주식회사 신승아이엔씨,전현선,서울특별시 중구 마른내로 116(오장동),84.8404,1789600000.0,"10종, 2종","용지, 인쇄",기타
25379,7,UMM0081,2,3794,***,00병원 의료재료 275종 구매,UMM,국군재정관리단,2018-03-02 11:00:00,H1761,핀에스코리아 주식회사,이기범,"서울특별시 송파구 양재대로66길30, 3층 (가락동, 삼신빌딩)",87.6296,198620000.0,8종,병원,기타
25380,28,SFH0023,1,5091,***,컷터날 등 120종 구매 납품,SFH,제9196부대,2018-03-02 11:00:00,ED687,오피스디포 인천중앙점,오주호,"인천광역시 동구 방축로105, 편익C동 지하층 B18호(송림동, 인천산업용품유통단지)",88.3322,61090580.0,미분류,,해병
25381,10,SFH0022,1,5085,***,LED모니터 등 7종 구매 납품,SFH,제9196부대,2018-03-02 11:00:00,F80F4,주식회사 보아정보기술,김미라,"인천광역시 미추홀구 염전로129, A동 104호(도화동, 도화테크노)",88.0024,48329500.0,"2종, 4종","LED, 모니터",해병
25382,9,LNT0004,1,5691,***,(재공고)전투복 포제명찰 및 루프테이프 제작(부착),LNT,제28보병사단,2018-03-02 10:30:00,CEB6F,닉스,권은숙,경기도 동두천시 동광로72 (생연동)3층,90.0569,19812550.0,2종,전투복,육군
25383,28,SCF0060,1,5821,***,"케이블 조립체,특수목적용,전기용 등 3종",SCF,해군군수사령부,2018-03-02 10:30:00,HE840,우미 물산,성윤미,"서울특별시 강동구 상암로225-0 (명일동, 삼익맨션) 5동 701호",88.0084,1993600.0,"10종, 2종, 9종","수목, 조립체, 케이블",해군
25384,49,SCF0058,1,5748,***,인쇄회로판 등 6종,SCF,해군군수사령부,2018-03-02 10:30:00,B6383,국제전기,김승민,부산광역시 강서구 유통단지1로41-0 (대저2동)126동120호,96.3767,4100000.0,2종,인쇄,해군
25385,817,SCF0014,1,5549,***,종이박스 등 11종,SCF,해군군수사령부,2018-03-02 10:30:00,H628B,제일유통,김미영,"대구광역시 수성구 지범로22길20-0 (지산동, 지산현대맨션)",88.001,13720200.0,미분류,,해군
25386,216,SCF0013,1,5548,***,폴리에스테르 원단 등 79종,SCF,해군군수사령부,2018-03-02 10:30:00,HD21A,강일에스티,홍미수,"경기도 화성시 봉담읍 수영로82번길4, 203동 1401호 (한울마을 신창비바패밀리2단지)",88.0103,8686800.0,미분류,,해군
25387,345,SCF0012,1,5546,***,TONER 블랙 등 16종,SCF,해군군수사령부,2018-03-02 10:30:00,H751B,진성,신진업,경상남도 창원시 의창구 대산면 봉강가술로519-0 번지,88.0016,30144010.0,미분류,,해군
25388,313,SCF0011,1,5543,***,바이메탈 온도스위치 등 29종,SCF,해군군수사령부,2018-03-02 10:30:00,H6DA1,와이제이테크,김영진,경기도 여주시 강천면 마감로170-0,88.008,10670526.0,4종,스위치,해군
25389,281,SCF0010,1,5520,***,오더피커 배터리 등 2종,SCF,해군군수사령부,2018-03-02 10:30:00,HE589,워크씨엔씨,남기현,경기도 시흥시 오이도2길38 (정왕동),88.004,6881070.0,9종,배터리,해군
25390,260,SCF0009,1,5518,***,자작집성목 등 38종,SCF,해군군수사령부,2018-03-02 10:30:00,C2102,한성,김재선,경상남도 창원시 진해구 이동572-1,88.0006,16457300.0,미분류,,해군
25391,365,SCF0008,1,5517,***,입승식 전동 지게차,SCF,해군군수사령부,2018-03-02 10:30:00,HA25F,다옴컴퍼니,박미정,"서울특별시 강북구 삼양로27길95-0 (미아동, 두산위브트레지움아파트)",88.005,22794000.0,7종,지게차,해군
25392,893,SCF0006,1,5505,***,팬시 파워크립 등 440종,SCF,해군군수사령부,2018-03-02 10:30:00,G6B27,애드해피,장순자,"서울특별시 노원구 동일로176길39-12 (공릉동, 현대아파트) 101동 607호",88.0003,16167100.0,미분류,,해군
25393,6,SCH0021,1,5468,***,별걸이형 드럼세탁기 등 2종,SCH,해군작전사령부,2018-03-02 10:30:00,C5657,영성기업사,권혁필,부산광역시 부산진구 전포대로254-0 (전포동),88.055,1260000.0,"2종, 3종","드럼, 세탁기",해군
25394,11,LGR0009,1,5831,***,'18년 신병 명찰 부착 납품,LGR,제1288부대,2018-03-02 10:30:00,I3D43,드림오피스 화천점,진귀영,"강원특별자치도 화천군 사내면 문화마을1길16, 1층",88.0361,22856000.0,2종,명찰,육군
25395,16,LFN0021,1,5781,***,18-1학기 생도 교과서 구매(추가),LFN,육군3사관학교,2018-03-02 10:30:00,CA748,오피스디포영천점,이준희,경상북도 영천시 영천산단로347-17 (채신동),90.0169,7314981.0,2종,교과서,육군
25396,18,HCC0017,1,5508,***,디스크전극 등 20품목,HCC,해군제1수리창,2018-03-02 10:30:00,I55DA,금성종합상사,김효식,강원특별자치도 동해시 서동로721-6 (신흥동) 1층,88.1401,4307000.0,미분류,,해군
25397,25,MCS0018,1,5401,***,도어클로저 외 65종 구매,MCS,국방부계룡대근무지원단,2018-03-02 10:30:00,DE300,씨엠(주),이희석,충청남도 계룡시 엄사면 엄사중앙로97-0,88.0114,17622000.0,미분류,,국방부직할
25398,6,SCF0085,1,5102,***,위성방송수신안테나 2EA 구매,SCF,해군군수사령부,2018-03-02 10:30:00,E8FF0,주식회사베가통신,조정은,부산광역시 강서구 대저중앙로71번가길13-0 (대저1동),88.155,8076370.0,"10종, 7종",방송,해군
25399,4,SCF0084,1,4139,***,수직 천공기 1EA 구매,SCF,해군군수사령부,2018-03-02 10:30:00,D7CE5,주식회사 조광,정철,충청북도 옥천군 군북면 증약길209-0,90.6094,16500000.0,미분류,,해군
25400,3,SCF0064,2,3630,***,"퓨즈, 통형 등 4종 구매",SCF,해군군수사령부,2018-03-02 10:30:00,GE214,조강테크,조재만,부산광역시 사상구 가야대로196번길63 1층 (학장동),83.3309,2090000.0,미분류,,해군
25401,3,EGC0010,1,4410,***,"밸브 조립체,차단용",EGC,함정계약팀 (구:19.09.16),2018-02-28 15:00:00,FA587,하이펙 주식회사,전규찬,부산광역시 사상구 낙동대로1310번길41-0 (삼락동),87.6837,82781600.0,"4종, 9종","밸브, 조립체",국방부직할
25402,85,LGI0008,1,4351,1,에너지바,LGI,제3군수지원여단,2018-02-28 14:00:00,HE567,주식회사 신화식품,이석노,인천광역시 계양구 오조산로45번길12-0 (계산동) 유연프라자 6층 602호,88.0038,750.0,미분류,,육군
25403,66,LGI0012,1,4369,1,생수,LGI,제3군수지원여단,2018-02-28 14:00:00,C7D94,순식품,김경희,"인천광역시 미추홀구 미추로27번길18-16(숭의동, 제1층 101호)",83.164,182.0,1종,생수,육군
25404,64,LGI0011,1,4365,1,이온음료,LGI,제3군수지원여단,2018-02-28 14:00:00,2369F,씨제이대한통운 주식회사,신영수,"서울특별시 종로구 종로5길7, Tower 8",83.022,409.0,1종,음료,육군
25405,56,LGI0010,1,4361,1,컵밥,LGI,제3군수지원여단,2018-02-28 14:00:00,GEA95,주식회사 참미푸드,김정훈,경상북도 고령군 성산면 성산로772-6,96.1366,1551.0,1종,밥,육군
25406,79,LGI0007,1,4359,1,파이형쿠키,LGI,제3군수지원여단,2018-02-28 14:00:00,EEF2F,아르테지오,강종규,경기도 파주시 장명산길174-20 (오도동),88.0292,456.0,1종,쿠키,육군
